Dataset,Model,Model variation,Number of individuals,Execution,RMSE,R2,RMSE by iteration,R2 by iteration
dataset11_density,KNN,vector,1000,2,0.5186116605867225,0.7321911463557114,"{'1': 0.3264207769025125, '2': 0.5489989670936455, '3': 0.508999061933233, '4': 0.559278631062424, '5': 0.5160943519783902, '6': 0.5924999652655955, '7': 0.510436205614623, '8': 0.5857552170106284, '9': 0.5190217684194502}","{'1': 0.8957858224134303, '2': 0.708008352513571, '3': 0.7501430939529656, '4': 0.6939794207724622, '5': 0.7393289224022397, '6': 0.6648725856260591, '7': 0.7397071854444047, '8': 0.6617990831957754, '9': 0.7360958508804938}"
dataset11_density,KNN,vector,1000,3,0.5306345459172034,0.7203160002517435,"{'1': 0.33432093883555686, '2': 0.5368403620411335, '3': 0.5175517346343335, '4': 0.5649134560796185, '5': 0.5388707439953391, '6': 0.5750036487372806, '7': 0.5323256525526492, '8': 0.6208613618302518, '9': 0.5550230145486664}","{'1': 0.9048130008802775, '2': 0.7226756083641817, '3': 0.74285155607742, '4': 0.6860439113555021, '5': 0.7213482783691231, '6': 0.6742158821865908, '7': 0.7213658099501987, '8': 0.6124208634396531, '9': 0.6971090916427451}"
dataset11_density,KNN,vector,1000,4,0.5205025308121566,0.7332180384818696,"{'1': 0.2930979903060521, '2': 0.5224154221131696, '3': 0.5348381007787322, '4': 0.5856962570603882, '5': 0.5398614306983398, '6': 0.6061641133693417, '7': 0.5140626030116715, '8': 0.5574269140410479, '9': 0.5309599459306663}","{'1': 0.9220719687740094, '2': 0.7269243822784376, '3': 0.725630246665971, '4': 0.6607630067859002, '5': 0.718732410957929, '6': 0.6560877808241264, '7': 0.7443577668412854, '8': 0.7097606086562054, '9': 0.7346341745529619}"
dataset11_density,KNN,vector,1000,5,0.5134601701144998,0.7581320582396136,"{'1': 0.3532326564893726, '2': 0.5415326963942912, '3': 0.5639929841206789, '4': 0.5382660440109999, '5': 0.5363164501021823, '6': 0.5116340461493516, '7': 0.5139586439953977, '8': 0.5227343620716777, '9': 0.5394736476965463}","{'1': 0.8872031266837425, '2': 0.7449845049380319, '3': 0.7107767852689275, '4': 0.7355850055906138, '5': 0.7356632946201868, '6': 0.7628830202307417, '7': 0.757037500579824, '8': 0.7499344984801997, '9': 0.7391207877642554}"
dataset11_density,KNN,vector,1000,6,0.5495806253469677,0.6903257005371218,"{'1': 0.3139469788835042, '2': 0.5643388517225786, '3': 0.5235762227312213, '4': 0.5813540544764891, '5': 0.5383862152072839, '6': 0.6515156226916292, '7': 0.5653209118630648, '8': 0.6408971464001777, '9': 0.5668896241467604}","{'1': 0.8987106262180149, '2': 0.6940504633365712, '3': 0.7221784219484788, '4': 0.6560462783554254, '5': 0.70662145620048, '6': 0.5775806457512286, '7': 0.6819787885556872, '8': 0.5938262199868471, '9': 0.6819384044813637}"
dataset11_density,KNN,vector,1000,7,0.557929418668348,0.6697011479184042,"{'1': 0.3559180670295413, '2': 0.5817850369499553, '3': 0.5296365950549621, '4': 0.6123950708410314, '5': 0.5493125399569098, '6': 0.6348989843537486, '7': 0.5879895964608803, '8': 0.6132220649343147, '9': 0.5562068124337881}","{'1': 0.885763367740538, '2': 0.6216104690999332, '3': 0.7063842566904636, '4': 0.6118517218772443, '5': 0.6905301681072937, '6': 0.589056370431889, '7': 0.6396031502985932, '8': 0.6117657718208752, '9': 0.6707450551988086}"
dataset11_density,KNN,vector,1000,8,0.5067594855789866,0.7169564347701809,"{'1': 0.28321181294237535, '2': 0.5055977275056146, '3': 0.4656292447535562, '4': 0.565887443861313, '5': 0.5245505114410803, '6': 0.5752133993266326, '7': 0.509541081229337, '8': 0.5957865529778539, '9': 0.5354175961731166}","{'1': 0.9165139314872319, '2': 0.7096631325150036, '3': 0.7626108514522338, '4': 0.6568324252260638, '5': 0.7101416053520118, '6': 0.6377204314107106, '7': 0.7291640823760462, '8': 0.6179170844721882, '9': 0.7120443686401379}"
dataset11_density,KNN,vector,1000,9,0.4884207716831629,0.7734535140914341,"{'1': 0.29708000378600896, '2': 0.5107867275229042, '3': 0.47517366585249654, '4': 0.5408183615038601, '5': 0.47393889297639075, '6': 0.558598563383096, '7': 0.4907904169479235, '8': 0.5549632889251335, '9': 0.4936370242506529}","{'1': 0.9153195626660557, '2': 0.7519069909047713, '3': 0.8017968872754931, '4': 0.7223179843599647, '5': 0.8009011253643181, '6': 0.7080533829687998, '7': 0.7810100158525841, '8': 0.7076710919878464, '9': 0.7721045854430737}"
dataset11_density,DecisionTree,vector,1000,0,0.6449250602702802,0.5843760816847825,"{'1': 0.6110179631636677, '2': 0.7140130495208998, '3': 0.6424940512311437, '4': 0.6712519225788067, '5': 0.613202350843968, '6': 0.6656897142347806, '7': 0.6218851334341249, '8': 0.6479382809119756, '9': 0.6168330765131542}","{'1': 0.5977527677806643, '2': 0.5324889016493155, '3': 0.5917331071709235, '4': 0.5524488894367434, '5': 0.6285183714917002, '6': 0.5592402658102029, '7': 0.6103850416748108, '8': 0.5702494308782508, '9': 0.6165679592704316}"
dataset11_density,DecisionTree,vector,1000,1,0.6680875575211486,0.5770369129051194,"{'1': 0.6153099565909302, '2': 0.7160773213052051, '3': 0.6643286755870637, '4': 0.7039074414982979, '5': 0.6483766006658721, '6': 0.6864064999665194, '7': 0.640760247211793, '8': 0.7050709799758285, '9': 0.632550294888828}","{'1': 0.6129474855158952, '2': 0.5304457329840511, '3': 0.5905995169512831, '4': 0.5459783331998553, '5': 0.5912335504934526, '6': 0.563659819573056, '7': 0.6060380936735377, '8': 0.5383052334691147, '9': 0.6141244502858274}"
dataset11_density,DecisionTree,vector,1000,2,0.6558843884815952,0.5792877697206298,"{'1': 0.6624595658397754, '2': 0.7013413761658004, '3': 0.6759740235745132, '4': 0.6766596732213894, '5': 0.6203149100026185, '6': 0.6765213577296402, '7': 0.5974917624665347, '8': 0.6713942475655555, '9': 0.6208025797685303}","{'1': 0.5707700984721582, '2': 0.5234743349249551, '3': 0.5593260197308669, '4': 0.5520446065028786, '5': 0.623418418577878, '6': 0.5630856378687452, '7': 0.6433493002700399, '8': 0.5556781385965377, '9': 0.6224433725416074}"
dataset11_density,DecisionTree,vector,1000,3,0.7102683608343139,0.5120598140024898,"{'1': 0.6636875026231308, '2': 0.7238874429632708, '3': 0.7481868166878206, '4': 0.7295098276059818, '5': 0.7169018222111733, '6': 0.7074154971836826, '7': 0.6763577485292729, '8': 0.7471191999517725, '9': 0.6793493897527194}","{'1': 0.6248734873371927, '2': 0.4957570509716349, '3': 0.4626014792892763, '4': 0.47643890858384286, '5': 0.5068126966344948, '6': 0.5068967710655019, '7': 0.5501864279420738, '8': 0.4387570234913153, '9': 0.5462144807070762}"
dataset11_density,DecisionTree,vector,1000,4,0.7181010122068933,0.5058702956594067,"{'1': 0.6657018370075467, '2': 0.7714868720134961, '3': 0.7419870981497225, '4': 0.7045486729360296, '5': 0.7076441556832063, '6': 0.7256611429615456, '7': 0.7074427305366948, '8': 0.7352648644764996, '9': 0.7031717360972977}","{'1': 0.5979986292725394, '2': 0.4044639898547159, '3': 0.47193879260013494, '4': 0.5091143796375036, '5': 0.5167354523001566, '6': 0.5071271440156204, '7': 0.5158464091957722, '8': 0.495027051553821, '9': 0.5345808125043963}"
dataset11_density,DecisionTree,vector,1000,5,0.6873569914909349,0.5715379429335274,"{'1': 0.6286632836600514, '2': 0.688111352960737, '3': 0.6805942497140125, '4': 0.7009664586764072, '5': 0.6870437302014342, '6': 0.6943103882294448, '7': 0.6958243540525818, '8': 0.7155951164001558, '9': 0.6951039895235905}","{'1': 0.6427176521067827, '2': 0.5882490127035993, '3': 0.5788252790040946, '4': 0.5515783348854142, '5': 0.566205543181846, '6': 0.5633322603349891, '7': 0.5546698001390329, '8': 0.5313739584448283, '9': 0.5668896456011578}"
dataset11_density,DecisionTree,vector,1000,6,0.7363278766724796,0.4564731527154706,"{'1': 0.6368684931538523, '2': 0.7254240380496846, '3': 0.7160865444491711, '4': 0.7694122017600176, '5': 0.7265367184857152, '6': 0.7893409135577121, '7': 0.7496780247697432, '8': 0.7717740505144821, '9': 0.7418299053119385}","{'1': 0.5831778415675952, '2': 0.49446202496342373, '3': 0.48031860497913426, '4': 0.3975281769580875, '5': 0.46573635693669535, '6': 0.3799547739697664, '7': 0.44073769640289906, '8': 0.41099964957649526, '9': 0.45534324908513835}"
dataset11_density,DecisionTree,vector,1000,7,0.677379791624062,0.520814300068933,"{'1': 0.5300565900102233, '2': 0.6671714360621115, '3': 0.6779470792738403, '4': 0.729498995300392, '5': 0.6796174448415623, '6': 0.7267403237494706, '7': 0.6813985078792939, '8': 0.7306882252170136, '9': 0.6732995222826497}","{'1': 0.7466331454639938, '2': 0.5023902214728704, '3': 0.5189225984893637, '4': 0.4492129923106173, '5': 0.5262946077866835, '6': 0.46156720541508467, '7': 0.5160014522684034, '8': 0.44878313963808125, '9': 0.5175233377753001}"
dataset11_density,DecisionTree,vector,1000,8,0.7194813716440774,0.4448872060748102,"{'1': 0.6057080778632415, '2': 0.6917342739472883, '3': 0.733009111006525, '4': 0.7287189361393493, '5': 0.735859359937273, '6': 0.7331782289324316, '7': 0.7336271081907202, '8': 0.7661697722679959, '9': 0.7473274765118724}","{'1': 0.6181278266917283, '2': 0.4565362897447016, '3': 0.411699645770188, '4': 0.43092928084976867, '5': 0.42957192833296387, '6': 0.41142071301150795, '7': 0.4385661528200011, '8': 0.36813215849432945, '9': 0.4390008589581027}"
dataset11_density,DecisionTree,vector,1000,9,0.7227709724296844,0.515013004978798,"{'1': 0.6754891393089177, '2': 0.7011392228414834, '3': 0.754948284539056, '4': 0.7392263094602972, '5': 0.7204511401247238, '6': 0.7592372420941752, '7': 0.7153345847818825, '8': 0.7262394478839755, '9': 0.7128733808326468}","{'1': 0.5622027873944235, '2': 0.532540656564992, '3': 0.49968888902335884, '4': 0.48120028655267577, '5': 0.539920193805894, '6': 0.46066472732562347, '7': 0.5347883851808661, '8': 0.49938607679632485, '9': 0.5247250421650235}"
dataset11_density,RandomForest,vector,1000,0,0.4438901935200354,0.7998575651414859,"{'1': 0.29854747073377685, '2': 0.39947539762798917, '3': 0.417034271112655, '4': 0.4701416034639528, '5': 0.46433986399248894, '6': 0.5062577096203964, '7': 0.48380180434828746, '8': 0.46772192721935574, '9': 0.48769169356141645}","{'1': 0.9039689006431112, '2': 0.8536611282834327, '3': 0.8279916881359806, '4': 0.7804522845532522, '5': 0.7869891829900211, '6': 0.7450814031779962, '7': 0.7641965037928655, '8': 0.776063625434529, '9': 0.7603133692621835}"
dataset11_density,RandomForest,vector,1000,1,0.3955516913343071,0.849907380858256,"{'1': 0.28186376075912106, '2': 0.35687271807892, '3': 0.378780580039693, '4': 0.4167607699299693, '5': 0.40963687178186775, '6': 0.4378997844693998, '7': 0.40601784224344906, '8': 0.47639661952199946, '9': 0.3957362751843449}","{'1': 0.9187804662052982, '2': 0.883374733351716, '3': 0.8669062192340313, '4': 0.8408454242786667, '5': 0.8368381358974382, '6': 0.8224127038802923, '7': 0.8418193530595679, '8': 0.7892213522012741, '9': 0.848968039616019}"
dataset11_density,RandomForest,vector,1000,2,0.4066298105682989,0.8359928182532937,"{'1': 0.2777934707282186, '2': 0.4293415227055242, '3': 0.3871406115216786, '4': 0.450523933345797, '5': 0.41944705791426673, '6': 0.4561466810770486, '7': 0.3854203396455216, '8': 0.45283115974383936, '9': 0.40102351843279527}","{'1': 0.9245228861213706, '2': 0.8214198603506353, '3': 0.8554577344974039, '4': 0.8014225566890129, '5': 0.8278175275475238, '6': 0.8013711464514948, '7': 0.8515950128064079, '8': 0.7978773159299251, '9': 0.842451323885869}"
dataset11_density,RandomForest,vector,1000,3,0.4149221134247727,0.8291737260565206,"{'1': 0.27672126479736275, '2': 0.40276667365672353, '3': 0.38670556950662466, '4': 0.4608143526890724, '5': 0.42610698836768174, '6': 0.4463877328612567, '7': 0.4129202986089764, '8': 0.49426714551785, '9': 0.4276089948174069}","{'1': 0.934786794515451, '2': 0.8438993165911524, '3': 0.8564387544527597, '4': 0.7910910408663574, '5': 0.8257672333573342, '6': 0.803658000323835, '7': 0.8323467097524998, '8': 0.7543625324311211, '9': 0.8202131522181748}"
dataset11_density,RandomForest,vector,1000,4,0.4266715091330431,0.8213912208760118,"{'1': 0.2746009557140533, '2': 0.4300548333991937, '3': 0.44161170010462536, '4': 0.49697658483812407, '5': 0.4353881968437702, '6': 0.5105874909044942, '7': 0.38019754076291257, '8': 0.45430069606680246, '9': 0.41632558356341215}","{'1': 0.9315974783908295, '2': 0.8149459422150219, '3': 0.8129435451725078, '4': 0.7557524800697075, '5': 0.8170601196671563, '6': 0.7559900672918238, '7': 0.8601639372296457, '8': 0.8072176404225766, '9': 0.8368497774248363}"
dataset11_density,RandomForest,vector,1000,5,0.4018615076744066,0.8520616873133272,"{'1': 0.2928339321628352, '2': 0.38697441576722275, '3': 0.41333226910900017, '4': 0.42901629130091845, '5': 0.4109840932987342, '6': 0.39648042051661764, '7': 0.4184494125834506, '8': 0.4309476794887634, '9': 0.4377350548421176}","{'1': 0.9224792144596068, '2': 0.8697787951544433, '3': 0.8446596174196382, '4': 0.8320269219395037, '5': 0.8447737151393834, '6': 0.8576074484209362, '7': 0.8389469987210794, '8': 0.8300423272460292, '9': 0.828240147319325}"
dataset11_density,RandomForest,vector,1000,6,0.483625840806562,0.7626761910078301,"{'1': 0.3328762735111755, '2': 0.4599709408357533, '3': 0.441533048672743, '4': 0.5071090391619568, '5': 0.4909797477739067, '6': 0.5422064926925317, '7': 0.5143164391084174, '8': 0.539823593732077, '9': 0.5238169917704969}","{'1': 0.8861279991625175, '2': 0.7967499362178518, '3': 0.8024247343432557, '4': 0.7382894046744761, '5': 0.7560124634885403, '6': 0.7074341929358773, '7': 0.7367752039744961, '8': 0.7118365247729836, '9': 0.7284352595004726}"
dataset11_density,RandomForest,vector,1000,7,0.4885122700952092,0.7475745012898085,"{'1': 0.32326710009900134, '2': 0.4876477248888948, '3': 0.4486665701276375, '4': 0.5133194298404707, '5': 0.5023157283847598, '6': 0.546207734721368, '7': 0.5212830933370276, '8': 0.5402139639653691, '9': 0.5136890854923544}","{'1': 0.9057615058325812, '2': 0.7341562698341689, '3': 0.7892969647317785, '4': 0.7272845782401242, '5': 0.741218726369892, '6': 0.6958493987423104, '7': 0.7167375666377009, '8': 0.6987064133155447, '9': 0.7191590879041765}"
dataset11_density,RandomForest,vector,1000,8,0.4691940117317557,0.7599938969924577,"{'1': 0.3196415487318929, '2': 0.43887762564785143, '3': 0.4125898508586288, '4': 0.5103812048352987, '5': 0.4552814845261875, '6': 0.5166295933476641, '7': 0.48093016778224346, '8': 0.5563147589160674, '9': 0.5320998709399677}","{'1': 0.8936548387124335, '2': 0.781234495859182, '3': 0.8136122156476028, '4': 0.7208513861844132, '5': 0.7816409328147824, '6': 0.7077568012701709, '7': 0.7587252406983517, '8': 0.6668672046914225, '9': 0.7156019570537597}"
dataset11_density,RandomForest,vector,1000,9,0.4289463156685065,0.8268538168433185,"{'1': 0.2961860634789694, '2': 0.41954289635795905, '3': 0.42658116841020444, '4': 0.4762407934682434, '5': 0.4480707693007475, '6': 0.4809555546464228, '7': 0.4251672469376113, '8': 0.4706655155729647, '9': 0.41710683284343586}","{'1': 0.9158284179391843, '2': 0.8326259738708434, '3': 0.840261684060808, '4': 0.7846732015239963, '5': 0.8220420757328005, '6': 0.783571869521122, '7': 0.8356568126485928, '8': 0.7897345033136507, '9': 0.8372898129788673}"
dataset11_density,NeuralNetwork,vector,1000,0,0.4221031785970776,0.8174243967504671,"{'1': 0.22092786582450558, '2': 0.4287789410976495, '3': 0.4318914302031187, '4': 0.48843746286714007, '5': 0.4313894969228625, '6': 0.4805880205699054, '7': 0.4324069201191748, '8': 0.46421191620219204, '9': 0.42029655356714984}","{'1': 0.9474120667830641, '2': 0.8314042891883362, '3': 0.8155175256278224, '4': 0.7630321177701249, '5': 0.8161477908676633, '6': 0.7702771997681883, '7': 0.8116348551699613, '8': 0.7794120671596239, '9': 0.8219816584194186}"
dataset11_density,NeuralNetwork,vector,1000,1,0.3336632301201903,0.8925118572667762,"{'1': 0.20915364773369124, '2': 0.2812715714777793, '3': 0.3479955652956758, '4': 0.3625863096882855, '5': 0.37127886785925734, '6': 0.3623850061515125, '7': 0.3599120978086882, '8': 0.366254996725074, '9': 0.3421310083417487}","{'1': 0.9552788570451841, '2': 0.9275534628337039, '3': 0.8876612022704823, '4': 0.8795329514299554, '5': 0.8659641296495533, '6': 0.8783805955308142, '7': 0.8757043300229178, '8': 0.8754176873212678, '9': 0.887113499297107}"
dataset11_density,NeuralNetwork,vector,1000,2,0.3706803263076895,0.8620209168273567,"{'1': 0.2091531399949171, '2': 0.34640429972501174, '3': 0.3730061394790947, '4': 0.39349721599772874, '5': 0.37040480714756785, '6': 0.41569649553275984, '7': 0.3760146014860821, '8': 0.4229780250701842, '9': 0.4289682123358594}","{'1': 0.9572141666382876, '2': 0.8837497429515565, '3': 0.8658195159656301, '4': 0.8485122522501425, '5': 0.8657272562449158, '6': 0.8350371983326955, '7': 0.8587499351223911, '8': 0.8236489458053747, '9': 0.8197292381352164}"
dataset11_density,NeuralNetwork,vector,1000,3,0.3850065425562362,0.8493150188200141,"{'1': 0.19210904859675348, '2': 0.3424301486458664, '3': 0.3707097641809882, '4': 0.41699530407376695, '5': 0.4024822462680991, '6': 0.44254352540909675, '7': 0.3930284312015158, '8': 0.4761501322407089, '9': 0.42861028238933047}","{'1': 0.9685698739775879, '2': 0.8871655447487983, '3': 0.8680697413544899, '4': 0.8289325431147011, '5': 0.8445517005750227, '6': 0.8070251599196964, '7': 0.8481105703771753, '8': 0.7720398452565693, '9': 0.8193701900560859}"
dataset11_density,NeuralNetwork,vector,1000,4,0.3908116881643447,0.8469165453130192,"{'1': 0.18260371858566457, '2': 0.4006128814783307, '3': 0.39308335287875745, '4': 0.4624280780826214, '5': 0.40267468166455667, '6': 0.49035995853144654, '7': 0.35331555739429016, '8': 0.4288064321416296, '9': 0.40342053272180506}","{'1': 0.9697526551410894, '2': 0.8394165567979045, '3': 0.8517956808681255, '4': 0.7885310056106047, '5': 0.8435182350018673, '6': 0.7749405966559327, '7': 0.8792391663032335, '8': 0.8282474991314216, '9': 0.8468075123069932}"
dataset11_density,NeuralNetwork,vector,1000,5,0.3566880669657035,0.8823917101962946,"{'1': 0.22240780824685047, '2': 0.3440838649541071, '3': 0.3925481650831916, '4': 0.37597688476877045, '5': 0.37593010707269453, '6': 0.352632722354067, '7': 0.3668001148172015, '8': 0.38081427916489163, '9': 0.3989986562295579}","{'1': 0.955282715055348, '2': 0.897045385110422, '3': 0.8598891882502403, '4': 0.8709926654102991, '5': 0.8701238358063188, '6': 0.8873609441275442, '7': 0.8762509643439862, '8': 0.8672855744502588, '9': 0.8572941192122346}"
dataset11_density,NeuralNetwork,vector,1000,6,0.3851304529679051,0.8471138575392341,"{'1': 0.21227832050540166, '2': 0.3745302462392723, '3': 0.3409668229152182, '4': 0.41014650185493046, '5': 0.3873280250710866, '6': 0.4576742996031478, '7': 0.4032718252938387, '8': 0.4593758957517004, '9': 0.42060213947655}","{'1': 0.9536913036061022, '2': 0.8652453712975225, '3': 0.882176915393197, '4': 0.8288028126579444, '5': 0.8481557579579632, '6': 0.7915474600564086, '7': 0.8381689887661743, '8': 0.7913244266326229, '9': 0.8249116814851725}"
dataset11_density,NeuralNetwork,vector,1000,7,0.3724761527520348,0.8517340463021089,"{'1': 0.2310881745540598, '2': 0.351322911292102, '3': 0.32545480313731395, '4': 0.373868962250797, '5': 0.3744572867571504, '6': 0.43801822578029076, '7': 0.39157731522858713, '8': 0.4414434433088554, '9': 0.4250542524591566}","{'1': 0.9518428510874808, '2': 0.8620165614911284, '3': 0.8891323763018686, '4': 0.8553317872650017, '5': 0.8561917290956802, '6': 0.804405179036955, '7': 0.8401632093171573, '8': 0.7988090614140166, '9': 0.807713661709692}"
