,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_algorithm,param_leaf_size,param_n_neighbors,param_p,param_weights,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0,0.021168041229248046,0.001312755225293453,0.4884059906005859,0.008738818239972013,auto,1,1,1,uniform,"{'algorithm': 'auto', 'leaf_size': 1, 'n_neighbors': 1, 'p': 1, 'weights': 'uniform'}",0.4959318070348055,0.525690195426723,0.47164080913856526,0.49673907523187627,0.4679803928712979,0.4915964559406536,0.020801784291802825,1541
1,0.022157573699951173,0.0007264412710329657,0.4887953758239746,0.007843605071509467,auto,1,1,1,distance,"{'algorithm': 'auto', 'leaf_size': 1, 'n_neighbors': 1, 'p': 1, 'weights': 'distance'}",0.4959318070348055,0.525690195426723,0.47164080913856526,0.49673907523187627,0.4679803928712979,0.4915964559406536,0.020801784291802825,1541
2,0.02276268005371094,0.0011506130287167583,0.2998002529144287,0.0072663303075121925,auto,1,1,2,uniform,"{'algorithm': 'auto', 'leaf_size': 1, 'n_neighbors': 1, 'p': 2, 'weights': 'uniform'}",0.49921684768959573,0.5376434294770512,0.47467472319995063,0.5053359425389105,0.47235854842595226,0.497845898266292,0.02378374281662709,1481
3,0.012570381164550781,0.007230554492651865,0.12660584449768067,0.0873026677067687,auto,1,1,2,distance,"{'algorithm': 'auto', 'leaf_size': 1, 'n_neighbors': 1, 'p': 2, 'weights': 'distance'}",0.49921684768959573,0.5376434294770512,0.47467472319995063,0.5053359425389105,0.47235854842595226,0.497845898266292,0.02378374281662709,1481
4,0.0059985160827636715,0.00109741679046784,0.28357715606689454,0.014173115023771905,auto,1,3,1,uniform,"{'algorithm': 'auto', 'leaf_size': 1, 'n_neighbors': 3, 'p': 1, 'weights': 'uniform'}",0.6723099949706823,0.668376768260356,0.6530710748335138,0.654610724322691,0.6628251307976915,0.6622387386369869,0.007505759515933178,1324
5,0.009293794631958008,0.002729006581801638,0.26909523010253905,0.007838469023998203,auto,1,3,1,distance,"{'algorithm': 'auto', 'leaf_size': 1, 'n_neighbors': 3, 'p': 1, 'weights': 'distance'}",0.6732396156907873,0.6738406441779896,0.6401200207420974,0.6589652177880008,0.651385161641522,0.6595101320080794,0.012931750006225203,1401
6,0.009176301956176757,0.001009290220242814,0.08934507369995118,0.003953466395839526,auto,1,3,2,uniform,"{'algorithm': 'auto', 'leaf_size': 1, 'n_neighbors': 3, 'p': 2, 'weights': 'uniform'}",0.6744913299741152,0.6700137114648043,0.6602879985957159,0.6587844233649977,0.6595424676874366,0.6646239862174139,0.006405259160855401,1296
7,0.008114290237426759,0.0012396179831332772,0.083929443359375,0.0037283533247971933,auto,1,3,2,distance,"{'algorithm': 'auto', 'leaf_size': 1, 'n_neighbors': 3, 'p': 2, 'weights': 'distance'}",0.6746085895616735,0.6755809690790272,0.6456478528462354,0.6628168438545099,0.6491611122368093,0.6615630735156511,0.012452804644042545,1370
8,0.007109260559082032,0.0006705637651091183,0.2771163463592529,0.009174542107012688,auto,1,5,1,uniform,"{'algorithm': 'auto', 'leaf_size': 1, 'n_neighbors': 5, 'p': 1, 'weights': 'uniform'}",0.6953404707897586,0.696214056209082,0.6875816770544179,0.6868063309655484,0.6902213451605437,0.6912327760358702,0.0038892991786093688,1245
9,0.0075972557067871095,0.0013597286052030285,0.27572970390319823,0.0092175575488788,auto,1,5,1,distance,"{'algorithm': 'auto', 'leaf_size': 1, 'n_neighbors': 5, 'p': 1, 'weights': 'distance'}",0.700299591577656,0.705287133447854,0.6773575244598707,0.6950806053222461,0.6886898063826179,0.6933429322380489,0.009708381961133529,1209
