Dataset,Model,Model variation,Number of individuals,Execution,RMSE,R2,RMSE by iteration,R2 by iteration
dataset3_density,KNN,vector,1000,2,0.1808503280600045,0.9692489170746788,"{'1': 0.15038877717592064, '2': 0.16809864649944498, '3': 0.16702744275581494, '4': 0.1757402813137756, '5': 0.18061181052975347, '6': 0.1940406997507456, '7': 0.19325045957031056, '8': 0.19975105233742937, '9': 0.19874378260684605}","{'1': 0.9808274352715104, '2': 0.9746264875269689, '3': 0.9741967485325745, '4': 0.9710861012932074, '5': 0.9691961268789036, '6': 0.9643978952810512, '7': 0.9644651645516309, '8': 0.9620383809063054, '9': 0.9624059134299586}"
dataset3_density,KNN,vector,1000,3,0.2280510874833295,0.9459665821700624,"{'1': 0.15392419891414658, '2': 0.18644058926998394, '3': 0.2060330002033603, '4': 0.22888253843597897, '5': 0.238281885254907, '6': 0.2592318762238114, '7': 0.2540569244922196, '8': 0.2656570769253933, '9': 0.25995169763016485}","{'1': 0.9765604475151295, '2': 0.965165379953906, '3': 0.9572200410892556, '4': 0.9468917567765487, '5': 0.9423500764020112, '6': 0.9318165463994171, '7': 0.9345179899580166, '8': 0.9281910017734853, '9': 0.9309859996627918}"
dataset3_density,KNN,vector,1000,4,0.1594161503108867,0.9737757446541462,"{'1': 0.14632671953936544, '2': 0.14660742201333812, '3': 0.151448813313393, '4': 0.158344441265906, '5': 0.1623834741029492, '6': 0.164716455090537, '7': 0.16491655742764755, '8': 0.1699398199017379, '9': 0.1700616501431065}","{'1': 0.9773024513417872, '2': 0.9776118815364953, '3': 0.9765062632599132, '4': 0.9744575045207957, '5': 0.9731420580298968, '6': 0.9722201257552154, '7': 0.9721086814062985, '8': 0.9703467280441709, '9': 0.9702860079927427}"
dataset3_density,KNN,vector,1000,5,0.2379224302509687,0.9479116764925904,"{'1': 0.1594012524431825, '2': 0.19651147104649028, '3': 0.22967815230396013, '4': 0.245274200764513, '5': 0.2561430057273864, '6': 0.262113748867912, '7': 0.2636474301165864, '8': 0.26356048724000347, '9': 0.2649721237486841}","{'1': 0.9772920816447881, '2': 0.9647167730483824, '3': 0.9518281411037317, '4': 0.9454315691054326, '5': 0.9409081033802678, '6': 0.9384442612324113, '7': 0.9377627010076542, '8': 0.9377540531860126, '9': 0.9370674047246325}"
dataset3_density,KNN,vector,1000,6,0.1997940215395001,0.9581733763678985,"{'1': 0.1606756973020054, '2': 0.17331278168452913, '3': 0.1870705208798121, '4': 0.19294379621040592, '5': 0.20472645977606937, '6': 0.20916173947457534, '7': 0.2196964202935097, '8': 0.22054541930061664, '9': 0.23001335893397773}","{'1': 0.9743572559319923, '2': 0.9694817071768421, '3': 0.9643413337082237, '4': 0.9617930499382568, '5': 0.9565897789331221, '6': 0.9543958706194414, '7': 0.9494010043697904, '8': 0.9488754056371838, '9': 0.9443249809962341}"
dataset3_density,KNN,vector,1000,7,0.2222071400882513,0.945528141624417,"{'1': 0.1609305238433258, '2': 0.18440913877989984, '3': 0.21014694028642183, '4': 0.2249264351007691, '5': 0.2327979694765958, '6': 0.23854380613060264, '7': 0.24433424136924756, '8': 0.25108790494274463, '9': 0.25268730086465535}","{'1': 0.9721577538092009, '2': 0.96327033124848, '3': 0.9521461765165629, '4': 0.9451662988722784, '5': 0.9410653544596149, '6': 0.938068671836917, '7': 0.935191232796936, '8': 0.9318388828908477, '9': 0.9308485721889151}"
dataset3_density,KNN,vector,1000,8,0.2289793463304534,0.9500782387399926,"{'1': 0.1548800049514655, '2': 0.19116862283606784, '3': 0.21744607476253602, '4': 0.22892594144262185, '5': 0.23918785101720072, '6': 0.24976475410399313, '7': 0.2579335348578062, '8': 0.2602175770535066, '9': 0.2612897559488832}","{'1': 0.9777118074990415, '2': 0.9659677172092971, '3': 0.956042028890197, '4': 0.9511526348869392, '5': 0.9466073339166249, '6': 0.9417695549882401, '7': 0.938059581862619, '8': 0.9369222490336533, '9': 0.9364712403733215}"
dataset3_density,KNN,vector,1000,9,0.2252178527839028,0.945525374718388,"{'1': 0.1587524308253892, '2': 0.19065952376930484, '3': 0.20752390224015718, '4': 0.2320510306832441, '5': 0.23944289306137992, '6': 0.24889207659694515, '7': 0.2461796360297366, '8': 0.2534743961990418, '9': 0.2499847856499271}","{'1': 0.9732407234682493, '2': 0.9616550425639918, '3': 0.9549290564283612, '4': 0.943571745696184, '5': 0.9398798554172404, '6': 0.9348141717609412, '7': 0.9359563789588788, '8': 0.9320022237183347, '9': 0.9336791744533104}"
dataset3_density,DecisionTree,vector,1000,0,0.1484247086919813,0.9763296928994714,"{'1': 0.14138581721824292, '2': 0.14019219103537628, '3': 0.14064510571152175, '4': 0.14289650286082498, '5': 0.1434835983240658, '6': 0.14947425918118368, '7': 0.15192621868911335, '8': 0.1611321760109056, '9': 0.1646865091965979}","{'1': 0.9782376804390097, '2': 0.9789814168057196, '3': 0.9787826636997501, '4': 0.9780430947884157, '5': 0.9779826994722096, '6': 0.9761262485846156, '7': 0.9753738870838918, '8': 0.9723152369028465, '9': 0.971124308318783}"
dataset3_density,DecisionTree,vector,1000,1,0.1575967873757346,0.973430639799278,"{'1': 0.13181826274956912, '2': 0.1314486543597845, '3': 0.139849452596773, '4': 0.14877562555081758, '5': 0.1597504135765315, '6': 0.1677901823150425, '7': 0.1749050278515852, '8': 0.18040067471746923, '9': 0.18363279266403945}","{'1': 0.981523276177165, '2': 0.9820152951754995, '3': 0.9796010507144854, '4': 0.9768263676944684, '5': 0.9731548419945384, '6': 0.9703138529764241, '7': 0.9676295247262916, '8': 0.9655778259723891, '9': 0.964233722762239}"
dataset3_density,DecisionTree,vector,1000,2,0.1499371532496899,0.9786319724135228,"{'1': 0.13027612846321257, '2': 0.12429504152666317, '3': 0.1263350505184694, '4': 0.140107446162025, '5': 0.14900101209959368, '6': 0.15806856465674787, '7': 0.16642673136643735, '8': 0.17345012875173882, '9': 0.18147427570232214}","{'1': 0.9856127084622361, '2': 0.9861273392651706, '3': 0.9852379562667709, '4': 0.9816224990182096, '5': 0.9790351639585289, '6': 0.9763744989152778, '7': 0.9736452193900674, '8': 0.9713769553297855, '9': 0.9686554111156583}"
dataset3_density,DecisionTree,vector,1000,3,0.1889578019709435,0.9638298086274508,"{'1': 0.17189185564488788, '2': 0.1786743048769128, '3': 0.19033766837638205, '4': 0.19452428899428142, '5': 0.19456554004514656, '6': 0.19573140906072528, '7': 0.19244717793890043, '8': 0.1902427775530505, '9': 0.19220519524820529}","{'1': 0.9707688358536857, '2': 0.9680070456425969, '3': 0.9634896261781125, '4': 0.9616394976385224, '5': 0.9615630845232342, '6': 0.9611292219176967, '7': 0.962426381352794, '8': 0.9631741784112862, '9': 0.962270406129128}"
dataset3_density,DecisionTree,vector,1000,4,0.1406742249072968,0.979622233264455,"{'1': 0.14026965045199657, '2': 0.14078687231350395, '3': 0.1409041388631584, '4': 0.14423872873904325, '5': 0.14254552394716846, '6': 0.1416564676336039, '7': 0.13831803144981383, '8': 0.138979159566675, '9': 0.1383694512007088}","{'1': 0.9791426507881023, '2': 0.9793542813896319, '3': 0.9796638915785467, '4': 0.9788055840448151, '5': 0.9793035316767787, '6': 0.9794539132681552, '7': 0.9803800396963125, '8': 0.9801673076310683, '9': 0.9803288993066832}"
dataset3_density,DecisionTree,vector,1000,5,0.1706940691428098,0.973544712316107,"{'1': 0.13527661120550843, '2': 0.16035531279026846, '3': 0.17264380583170008, '4': 0.17556929037544922, '5': 0.1843874047119872, '6': 0.18461979113723728, '7': 0.1830348413847032, '8': 0.1716630961704255, '9': 0.16869646867800916}","{'1': 0.9836454237546066, '2': 0.9765058795300638, '3': 0.9727820108552765, '4': 0.9720401501371317, '5': 0.9693785727155848, '6': 0.9694616579889954, '7': 0.9700034584102061, '8': 0.9735938943539243, '9': 0.9744913630991731}"
dataset3_density,DecisionTree,vector,1000,6,0.1420500481550328,0.9790747854173129,"{'1': 0.12985336331816066, '2': 0.12385320713364546, '3': 0.14447173257556548, '4': 0.14979085513984272, '5': 0.1459812340290071, '6': 0.15229160426352947, '7': 0.14634956927679837, '8': 0.14655358050287823, '9': 0.1393052871558682}","{'1': 0.9832517082870859, '2': 0.984414757499148, '3': 0.9787323185479988, '4': 0.9769722591805637, '5': 0.9779281820357371, '6': 0.9758236016704176, '7': 0.9775467696285944, '8': 0.9774250572358169, '9': 0.9795784146704525}"
dataset3_density,DecisionTree,vector,1000,7,0.1492038907801687,0.97588121734966,"{'1': 0.1493076749426864, '2': 0.1528108108140783, '3': 0.1527202983553317, '4': 0.1494913178528851, '5': 0.14371094864042327, '6': 0.14639627166679195, '7': 0.14853647923068503, '8': 0.15120524976868954, '9': 0.14865596574994724}","{'1': 0.9760342135828719, '2': 0.974779116700269, '3': 0.9747265791806622, '4': 0.9757786412978982, '5': 0.9775409174063993, '6': 0.9766743294165484, '7': 0.9760485757367123, '8': 0.9752816855115811, '9': 0.9760668973139978}"
dataset3_density,DecisionTree,vector,1000,8,0.1594569506942391,0.9762144315563188,"{'1': 0.13217188726872728, '2': 0.15749202477771046, '3': 0.17060074712703088, '4': 0.16789499677691921, '5': 0.1648852252845121, '6': 0.15933987929309706, '7': 0.15956595747705815, '8': 0.15857019901692382, '9': 0.1645916392261733}","{'1': 0.9837683628786144, '2': 0.9769019673325283, '3': 0.9729419589048517, '4': 0.9737259735047451, '5': 0.9746272899016374, '6': 0.9763006315904945, '7': 0.97629505249362, '8': 0.976576807627233, '9': 0.9747918397731454}"
dataset3_density,DecisionTree,vector,1000,9,0.177708242340474,0.9664929626384788,"{'1': 0.14443263298285935, '2': 0.1602120535154731, '3': 0.17687409478435534, '4': 0.18905994308838123, '5': 0.1916427609362687, '6': 0.18821987723528122, '7': 0.18446135500787966, '8': 0.1830915281281398, '9': 0.18137993538562758}","{'1': 0.9778504831900973, '2': 0.9729241795005691, '3': 0.9672592321647829, '4': 0.9625433737883251, '5': 0.9614875673471504, '6': 0.9627211920014979, '7': 0.9640430854831973, '8': 0.9645216825991888, '9': 0.9650858676715005}"
dataset3_density,RandomForest,vector,1000,0,0.1422531983801092,0.9782107492142792,"{'1': 0.12633989317252076, '2': 0.1282508582172673, '3': 0.13416982243461814, '4': 0.1384761855427819, '5': 0.1415334003370539, '6': 0.14783978779109883, '7': 0.14947862108744817, '8': 0.15612623473416412, '9': 0.15806398210402942}","{'1': 0.9826230120053994, '2': 0.9824095742351674, '3': 0.980691377023652, '4': 0.9793805009302926, '5': 0.9785771408302841, '6': 0.976645503480064, '7': 0.9761609702964917, '8': 0.9740086977589406, '9': 0.9733999663682195}"
dataset3_density,RandomForest,vector,1000,1,0.1360094848225128,0.980065962499122,"{'1': 0.1075373316352343, '2': 0.11343796366208972, '3': 0.11789316117541193, '4': 0.12319817569434743, '5': 0.13670355421441716, '6': 0.1454094745590815, '7': 0.15330087946044407, '8': 0.16073893632210492, '9': 0.16586588667948485}","{'1': 0.9877031942731958, '2': 0.9866060748130749, '3': 0.985503489226024, '4': 0.9841094439125819, '5': 0.9803418975374165, '6': 0.9777050679860376, '7': 0.9751324052913204, '8': 0.9726722320624033, '9': 0.9708198573900454}"
dataset3_density,RandomForest,vector,1000,2,0.1130897534150911,0.988050815318686,"{'1': 0.10983160256374241, '2': 0.10690869748690941, '3': 0.1051737057904283, '4': 0.10383922943998103, '5': 0.10856648683874515, '6': 0.11466810462264163, '7': 0.11981891047664026, '8': 0.1229778748885206, '9': 0.1260231686282119}","{'1': 0.9897740421685228, '2': 0.9897369077008566, '3': 0.9897691168621442, '4': 0.9899054506831405, '5': 0.9888697581190132, '6': 0.9875670187966922, '7': 0.9863395825780926, '8': 0.9856113336145733, '9': 0.984884127345138}"
dataset3_density,RandomForest,vector,1000,3,0.1482938233096277,0.977718378923316,"{'1': 0.13599345457201203, '2': 0.13972491052059474, '3': 0.15040858499084941, '4': 0.15556989566568913, '5': 0.15551720714680733, '6': 0.15399780230591947, '7': 0.15100505932679004, '8': 0.14693561495124902, '9': 0.1454918803067385}","{'1': 0.9817033523844277, '2': 0.980435091353651, '3': 0.9772011972682089, '4': 0.9754649055788097, '5': 0.9754430979596558, '6': 0.975938027003173, '7': 0.9768664157723745, '8': 0.9780320142327195, '9': 0.9783813087568237}"
dataset3_density,RandomForest,vector,1000,4,0.1210006119882842,0.984915155241864,"{'1': 0.11512030877480806, '2': 0.1135229883171761, '3': 0.11767367827847466, '4': 0.12114777097718649, '5': 0.12340088307025024, '6': 0.1238101968323424, '7': 0.12387194973099305, '8': 0.12533037018988824, '9': 0.12512736172343872}","{'1': 0.9859513182416513, '2': 0.9865762668082207, '3': 0.9858166439135843, '4': 0.9850483701433688, '5': 0.9844895067530174, '6': 0.9843047177807984, '7': 0.9842642853207482, '8': 0.9838714636191147, '9': 0.9839138245962739}"
dataset3_density,RandomForest,vector,1000,5,0.1139516167637261,0.9882555075163602,"{'1': 0.1016286913721662, '2': 0.11488357662482722, '3': 0.11777001921451488, '4': 0.11760527905372412, '5': 0.12013745078449946, '6': 0.1215161720706494, '7': 0.11636128456682986, '8': 0.10964193665848605, '9': 0.1060201405278378}","{'1': 0.9907694722541673, '2': 0.9879410809321635, '3': 0.9873344653922993, '4': 0.9874544021828865, '5': 0.9870007064498539, '6': 0.9867700834629785, '7': 0.9878767052059472, '8': 0.9892278133461362, '9': 0.9899248384208095}"
dataset3_density,RandomForest,vector,1000,6,0.1218113023167443,0.9846623678243238,"{'1': 0.11930728477020805, '2': 0.11107815298243173, '3': 0.12185972099682293, '4': 0.1265636538513935, '5': 0.12192937298798799, '6': 0.12727447590145494, '7': 0.12216146093094223, '8': 0.12526274676045132, '9': 0.12086485166900657}","{'1': 0.9858616725732768, '2': 0.9874640760294419, '3': 0.9848687522035051, '4': 0.9835601162937616, '5': 0.984602127276298, '6': 0.983114173838621, '7': 0.984355403346759, '8': 0.9835078357038061, '9': 0.9846271531534451}"
dataset3_density,RandomForest,vector,1000,7,0.1332223980638439,0.9807444527744856,"{'1': 0.12445214326502614, '2': 0.12999147471737837, '3': 0.13168509062987424, '4': 0.1297503143596748, '5': 0.1303940535848097, '6': 0.1333450068948041, '7': 0.13834102744552165, '8': 0.14269437810930144, '9': 0.13834809356820466}","{'1': 0.9833493121210376, '2': 0.9817492013473827, '3': 0.9812092672868092, '4': 0.9817533392360625, '5': 0.9815103847953701, '6': 0.9806479213084972, '7': 0.9792237536531238, '8': 0.9779860062048814, '9': 0.9792708890172076}"
dataset3_density,RandomForest,vector,1000,8,0.1239063094807374,0.9856682618122038,"{'1': 0.1090272026040201, '2': 0.12620285315607135, '3': 0.13126191688746616, '4': 0.1283618765385091, '5': 0.12664132174984816, '6': 0.12292199357203738, '7': 0.12332530484891091, '8': 0.12191705808470672, '9': 0.125497257885067}","{'1': 0.9889553010975651, '2': 0.9851681199312678, '3': 0.9839818639183022, '4': 0.9846424039732874, '5': 0.9850323285138208, '6': 0.9858958475116809, '7': 0.985840011254373, '8': 0.9861537588381193, '9': 0.9853447212714171}"
dataset3_density,RandomForest,vector,1000,9,0.1492139322251476,0.976400030066488,"{'1': 0.12302652314483227, '2': 0.13559904966097366, '3': 0.151256179052171, '4': 0.1596776794115189, '5': 0.15850729083436696, '6': 0.15685869593770432, '7': 0.15290253077914737, '8': 0.15391473549060855, '9': 0.15118270571500556}","{'1': 0.983929436660656, '2': 0.9806043408315371, '3': 0.9760565542698437, '4': 0.9732811331172845, '5': 0.9736540052894159, '6': 0.9741090345105361, '7': 0.9752940831173124, '8': 0.9749281190746932, '9': 0.9757435637271133}"
dataset3_density,NeuralNetwork,vector,1000,0,0.2463089929158913,0.9338886930558762,"{'1': 0.16204586749389882, '2': 0.2255406210436586, '3': 0.23716421135902147, '4': 0.26611932108652153, '5': 0.26137737435906433, '6': 0.2763556175529494, '7': 0.2598098455424378, '8': 0.27139466665492096, '9': 0.25697341115054906}","{'1': 0.9714129454367948, '2': 0.9455991938545406, '3': 0.9396690839442476, '4': 0.9238481006158443, '5': 0.9269373309479496, '6': 0.9183935581965152, '7': 0.9279819068207499, '8': 0.9214621722622437, '9': 0.9296939454239994}"
dataset3_density,NeuralNetwork,vector,1000,1,0.1322741913448032,0.9814989794967262,"{'1': 0.11872341389611978, '2': 0.1451663837139008, '3': 0.12643141022358, '4': 0.13170407232701573, '5': 0.127107571241125, '6': 0.12806915880185474, '7': 0.1324972070136196, '8': 0.1324463273177662, '9': 0.14832217756824703}","{'1': 0.9850119010214192, '2': 0.9780657322097377, '3': 0.9833276729523959, '4': 0.9818394520098361, '5': 0.9830048570132697, '6': 0.982705426513918, '7': 0.9814237547896612, '8': 0.9814458176344611, '9': 0.9766662013258351}"
dataset3_density,NeuralNetwork,vector,1000,2,0.1235855778110515,0.9857391485591124,"{'1': 0.12395037909626956, '2': 0.10691788909465096, '3': 0.11398642477062865, '4': 0.11989508692401292, '5': 0.12885073388726598, '6': 0.1300567494033135, '7': 0.13224789969950076, '8': 0.12804700155644946, '9': 0.12831803586737267}","{'1': 0.9869759793752242, '2': 0.9897351428608371, '3': 0.9879827516898664, '4': 0.986542425444528, '5': 0.9843221383941859, '6': 0.9840060475902617, '7': 0.983358563778321, '8': 0.984400689539874, '9': 0.9843285983589147}"
dataset3_density,NeuralNetwork,vector,1000,3,0.19442614786217,0.9616229407775442,"{'1': 0.1655253805914716, '2': 0.19238905175318124, '3': 0.19137806727082501, '4': 0.19102695108166587, '5': 0.20015132064135743, '6': 0.19773544988797367, '7': 0.2056052533503667, '8': 0.19953065416567972, '9': 0.206493202017009}","{'1': 0.9728940456893181, '2': 0.9629070945716515, '3': 0.9630893988540047, '4': 0.96300645923278, '5': 0.9593244343546612, '6': 0.9603291723181345, '7': 0.9571127358009629, '8': 0.9594906437674331, '9': 0.9564524824089504}"
dataset3_density,NeuralNetwork,vector,1000,4,0.2370625042369337,0.9412960512695484,"{'1': 0.16049118836192938, '2': 0.20625753460787755, '3': 0.24120955364526628, '4': 0.25554679789964085, '5': 0.2549216308135429, '6': 0.24978356899142945, '7': 0.250232769978067, '8': 0.2533329676743952, '9': 0.2617865261602549}","{'1': 0.9726955100259457, '2': 0.9556875944552663, '3': 0.940405063893546, '4': 0.9334729037043014, '5': 0.9338084653824663, '6': 0.9361171865636722, '7': 0.9357861229209623, '8': 0.9341029861689941, '9': 0.9295886283107809}"
dataset3_density,NeuralNetwork,vector,1000,5,0.1333935249119329,0.9837670908617356,"{'1': 0.09840916138639459, '2': 0.12413780459332932, '3': 0.1276824178667008, '4': 0.13225358270522888, '5': 0.13323897653132685, '6': 0.14509796987930498, '7': 0.1438892604658688, '8': 0.14882099786692427, '9': 0.14701155291231793}","{'1': 0.9913450427501942, '2': 0.9859200664285704, '3': 0.985112690049781, '4': 0.9841345418079911, '5': 0.984010845374206, '6': 0.981136963017625, '7': 0.9814621052216119, '8': 0.9801537298716871, '9': 0.9806278332339546}"
dataset3_density,NeuralNetwork,vector,1000,6,0.1763161115043788,0.9673777369103412,"{'1': 0.13381660322562994, '2': 0.14914399492125, '3': 0.16808083083328262, '4': 0.18069477973673853, '5': 0.18467767867405988, '6': 0.19305525477751914, '7': 0.19216728062522562, '8': 0.19320104915918013, '9': 0.19200753158652334}","{'1': 0.9822137613836537, '2': 0.9773998878771282, '3': 0.9712133745628581, '4': 0.9664901916118388, '5': 0.9646757574173851, '6': 0.9611489345280265, '7': 0.9612871785987334, '8': 0.9607668885265334, '9': 0.9612036576869157}"
dataset3_density,NeuralNetwork,vector,1000,7,0.144191463697387,0.9772993989499572,"{'1': 0.11333042734040781, '2': 0.13849210283113736, '3': 0.14251287986686756, '4': 0.14282447730812156, '5': 0.14330125576468863, '6': 0.14932097145788184, '7': 0.15492897612657877, '8': 0.1564787437624263, '9': 0.15653333881837309}","{'1': 0.9861923276715691, '2': 0.9792841789161861, '3': 0.9779920934316041, '4': 0.9778908601342167, '5': 0.9776687881162687, '6': 0.9757330207703238, '7': 0.9739426411409553, '8': 0.9735274476783986, '9': 0.9734632326900913}"
dataset3_density,NeuralNetwork,vector,1000,8,0.121430400776958,0.9861606148424426,"{'1': 0.09212897343152862, '2': 0.12057424719819021, '3': 0.1277392289624129, '4': 0.12873633293358044, '5': 0.12536264730072588, '6': 0.12413378625164467, '7': 0.12324839574714862, '8': 0.12406910726710556, '9': 0.12688088790028534}","{'1': 0.9921136398505525, '2': 0.9864616113779, '3': 0.9848300875164758, '4': 0.9845526711300955, '5': 0.9853330543502075, '6': 0.9856163929857251, '7': 0.9858576668756803, '8': 0.9856606238494486, '9': 0.9850197856458979}"
dataset3_density,NeuralNetwork,vector,1000,9,0.1877808300225012,0.9624919183625489,"{'1': 0.1496940212057061, '2': 0.18087202279891998, '3': 0.18170184292276476, '4': 0.18302386253654462, '5': 0.18339252964999558, '6': 0.19103351122867687, '7': 0.1978246919087681, '8': 0.20976460774545627, '9': 0.21272038020567824}","{'1': 0.9762073667888298, '2': 0.9654908673909054, '3': 0.9654475327348319, '4': 0.9648969345053786, '5': 0.9647321166216108, '6': 0.9615983255209164, '7': 0.9586445620234766, '8': 0.9534316399118441, '9': 0.9519779197651467}"
