,iter,n_resources,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_activation,param_alpha,param_early_stopping,param_hidden_layer_sizes,param_learning_rate,param_max_iter,param_solver,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0,0,50,1.0293699264526368,0.40507054538133447,0.007975912094116211,3.178490769453162e-05,relu,0.05,True,"(18, 18, 18)",invscaling,5000,lbfgs,"{'activation': 'relu', 'alpha': 0.05, 'early_stopping': True, 'hidden_layer_sizes': (18, 18, 18), 'learning_rate': 'invscaling', 'max_iter': 5000, 'solver': 'lbfgs'}",0.9068601284337598,0.8101645747946669,0.6952414181632551,0.6668827261645771,0.8958279960460744,0.7949953687204667,0.0992720986445265,18,0.9993254117414853,0.9990041961089121,0.9989795907764213,0.9988599568042145,0.9988755500563177,0.9990089410974701,0.00016794470178130785
1,0,50,1.6068530082702637,0.2879313467887806,0.010941743850708008,0.003635362709793459,relu,0.05,True,"(18, 36, 18)",invscaling,5000,lbfgs,"{'activation': 'relu', 'alpha': 0.05, 'early_stopping': True, 'hidden_layer_sizes': (18, 36, 18), 'learning_rate': 'invscaling', 'max_iter': 5000, 'solver': 'lbfgs'}",0.8910000737399008,0.8534049195091852,0.901364343629615,0.6413595012564461,0.8267025839754845,0.8227662844221264,0.09454749738468825,14,0.9992368483103464,0.9989302866729284,0.9993442372706257,0.9991482736524859,0.9992156601510899,0.9991750612114952,0.00013763619183330237
2,0,50,1.7039515972137451,0.41851494895662317,0.01122140884399414,0.0038915260323709516,relu,0.05,True,"(36, 36, 36)",invscaling,5000,lbfgs,"{'activation': 'relu', 'alpha': 0.05, 'early_stopping': True, 'hidden_layer_sizes': (36, 36, 36), 'learning_rate': 'invscaling', 'max_iter': 5000, 'solver': 'lbfgs'}",0.8823785919058825,0.858296338560232,0.8041020062899764,0.6584814167717604,0.8343747443556185,0.8075266195766939,0.07890171656777699,17,0.9995504860628834,0.9995373847011773,0.9995778329656866,0.9994507982993434,0.999452203603401,0.9995137411264985,5.247025645694453e-05
3,0,50,1.4217304706573486,0.07656131931145384,0.010053873062133789,0.004554577388235663,relu,0.05,True,"(36, 18, 36)",invscaling,5000,lbfgs,"{'activation': 'relu', 'alpha': 0.05, 'early_stopping': True, 'hidden_layer_sizes': (36, 18, 36), 'learning_rate': 'invscaling', 'max_iter': 5000, 'solver': 'lbfgs'}",0.8978758146356998,0.7729471608810116,0.7307727409842454,0.6545643290988514,0.87101600800765,0.7854352107214917,0.08970851343769681,23,0.9993198806260304,0.9993220625520441,0.9992605968146816,0.9991541595241321,0.9993907008501063,0.9992894800733989,7.921786520755165e-05
4,0,50,1.3974141120910644,0.5660465082816466,0.007823944091796875,0.005066299044882138,relu,0.05,True,"(36, 36, 18)",invscaling,5000,lbfgs,"{'activation': 'relu', 'alpha': 0.05, 'early_stopping': True, 'hidden_layer_sizes': (36, 36, 18), 'learning_rate': 'invscaling', 'max_iter': 5000, 'solver': 'lbfgs'}",0.8954888391512148,0.8341186266326667,0.790186884104129,0.6721016552709154,0.7614520156013748,0.79066960415206,0.07454817044243518,19,0.9995573828284257,0.9994846999533402,0.99910322382294,0.9992522272477932,0.9994396418722518,0.9993674351449503,0.00016620797300836442
5,0,50,1.4633812427520752,0.41524907504570346,0.009572362899780274,0.0032100444616911224,relu,0.05,True,"(18, 36, 36)",invscaling,5000,lbfgs,"{'activation': 'relu', 'alpha': 0.05, 'early_stopping': True, 'hidden_layer_sizes': (18, 36, 36), 'learning_rate': 'invscaling', 'max_iter': 5000, 'solver': 'lbfgs'}",0.8900866713805397,0.7676737413108062,0.8372151852775016,0.6192892209296573,0.8307629508439586,0.7890055539484927,0.09332086687707662,21,0.9995975280650112,0.9994446205971269,0.999421423928294,0.9993354512941652,0.999596161224901,0.9994790370218997,0.00010283853974493018
6,0,50,1.235204553604126,0.3463755181683203,0.006445169448852539,0.003223073368736589,relu,0.05,True,"(36, 18, 18)",invscaling,5000,lbfgs,"{'activation': 'relu', 'alpha': 0.05, 'early_stopping': True, 'hidden_layer_sizes': (36, 18, 18), 'learning_rate': 'invscaling', 'max_iter': 5000, 'solver': 'lbfgs'}",0.9042589615363421,0.852320223203672,0.8192922638709265,0.6679895136572351,0.8832620134303814,0.8254245951397114,0.08379356712400672,13,0.9991243598085595,0.9993014344395128,0.9988122474583757,0.9986009602475,0.9986529512944856,0.9988983906496867,0.00027189421763427877
7,0,50,1.279839849472046,0.09738345605224018,0.006613683700561523,0.0027621909317759557,relu,0.05,True,"(18, 18, 36)",invscaling,5000,lbfgs,"{'activation': 'relu', 'alpha': 0.05, 'early_stopping': True, 'hidden_layer_sizes': (18, 18, 36), 'learning_rate': 'invscaling', 'max_iter': 5000, 'solver': 'lbfgs'}",0.9105032281553659,0.8268223316760073,0.7547274170584853,0.6212002068168894,0.8331373390939733,0.7892781045601442,0.09743989095942895,20,0.999337800318028,0.9992509924443908,0.9991700032360027,0.9993660556443403,0.9990956807590972,0.9992441064803718,0.00010121169484774425
8,0,50,1.3483087062835692,0.14406350314693975,0.011203432083129882,0.003915345320485104,relu,0.05,True,"(20, 40, 20)",invscaling,5000,lbfgs,"{'activation': 'relu', 'alpha': 0.05, 'early_stopping': True, 'hidden_layer_sizes': (20, 40, 20), 'learning_rate': 'invscaling', 'max_iter': 5000, 'solver': 'lbfgs'}",0.9187342453375538,0.7703083110545837,0.7953357740957745,0.693111473440312,0.9105299340834302,0.8176039476023309,0.0861321089887574,15,0.9994402554547503,0.9991695312215909,0.9993462837110392,0.9990244338719825,0.99924502862847,0.9992451065775665,0.00014333735040144693
9,0,50,2.210548496246338,0.32933843872254054,0.011749744415283203,0.0039314532201595274,relu,0.05,True,"(20, 40, 40)",invscaling,5000,lbfgs,"{'activation': 'relu', 'alpha': 0.05, 'early_stopping': True, 'hidden_layer_sizes': (20, 40, 40), 'learning_rate': 'invscaling', 'max_iter': 5000, 'solver': 'lbfgs'}",0.9093489900355615,0.7635666306536224,0.7871400492053049,0.5832905778971583,0.8878354054688903,0.7862363306521075,0.11591445938329718,22,0.9995030109686139,0.9995340156653403,0.9994288728597253,0.9994917102687985,0.9992390531236962,0.9994393325772348,0.0001058154170954867
10,0,50,2.8746156692504883,0.08213236519068064,0.0018148422241210938,0.0023717684873444224,relu,0.05,True,"(50, 50, 50)",invscaling,5000,lbfgs,"{'activation': 'relu', 'alpha': 0.05, 'early_stopping': True, 'hidden_layer_sizes': (50, 50, 50), 'learning_rate': 'invscaling', 'max_iter': 5000, 'solver': 'lbfgs'}",0.9025744500264357,0.8470494151997737,0.8300640833665468,0.645254474158898,0.8628840324504196,0.8175652910404148,0.08943924914256528,16,0.9996212177694219,0.9996586213976223,0.9996102121928107,0.9994714443200449,0.9995394707261064,0.9995801932812013,6.666299750143428e-05
11,0,50,2.115762233734131,0.3492634921112668,0.004980993270874023,0.0053344920413638365,relu,0.05,True,"(20, 50, 50)",invscaling,5000,lbfgs,"{'activation': 'relu', 'alpha': 0.05, 'early_stopping': True, 'hidden_layer_sizes': (20, 50, 50), 'learning_rate': 'invscaling', 'max_iter': 5000, 'solver': 'lbfgs'}",0.9181060500332234,0.8034197954971928,0.8235996206907144,0.6552773360899548,0.9272985196182333,0.8255402643858638,0.09839279767762785,12,0.9995352211299127,0.9994164458390286,0.9993919116878346,0.9995119875174814,0.9995660953671079,0.9994843323082729,6.810260544645437e-05
12,1,100,3.9911248207092287,0.9525203251571964,0.010860061645507813,0.003569919264892966,relu,0.05,True,"(36, 36, 36)",invscaling,5000,lbfgs,"{'activation': 'relu', 'alpha': 0.05, 'early_stopping': True, 'hidden_layer_sizes': (36, 36, 36), 'learning_rate': 'invscaling', 'max_iter': 5000, 'solver': 'lbfgs'}",0.903112104408,0.8755462939140047,0.9624369521393751,0.8545510272477611,0.9705766249733883,0.9132446005365059,0.046207388646516565,8,0.9994506015119242,0.9995759549586732,0.9994231530794357,0.9991280580943361,0.9981609521547394,0.9991477439598218,0.0005147976572299024
