,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_criterion,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,param_splitter,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
513,0.01695261001586914,0.004120464725635542,0.005793952941894531,0.0007539953936626249,friedman_mse,1,auto,1,2,random,"{'criterion': 'friedman_mse', 'max_depth': 1, 'max_features': 'auto', 'min_samples_leaf': 1, 'min_samples_split': 2, 'splitter': 'random'}",0.14574701775804094,-0.010436260303317298,0.1353920807606812,0.18513538043457325,0.16527671524103318,0.12422298677820225,0.06945052010780164,865
514,0.01119980812072754,0.0018349624982413294,0.007395410537719726,0.0033747956849074757,friedman_mse,1,auto,1,7,best,"{'criterion': 'friedman_mse', 'max_depth': 1, 'max_features': 'auto', 'min_samples_leaf': 1, 'min_samples_split': 7, 'splitter': 'best'}",0.17676758638855974,0.1467937672930371,0.14312484008856133,-0.08096459316544784,0.2270903101844275,0.12256238215782758,0.10611078766006275,897
515,0.01330099105834961,0.005490570926955743,0.005601835250854492,0.0004907346950914764,friedman_mse,1,auto,1,7,random,"{'criterion': 'friedman_mse', 'max_depth': 1, 'max_features': 'auto', 'min_samples_leaf': 1, 'min_samples_split': 7, 'splitter': 'random'}",0.14574701775804094,-0.010436260303317298,0.1353920807606812,0.18513538043457325,0.16527671524103318,0.12422298677820225,0.06945052010780164,865
516,0.012603521347045898,0.00457780155491086,0.005794429779052734,0.0007410258949293113,friedman_mse,1,auto,1,12,best,"{'criterion': 'friedman_mse', 'max_depth': 1, 'max_features': 'auto', 'min_samples_leaf': 1, 'min_samples_split': 12, 'splitter': 'best'}",0.17676758638855974,0.1467937672930371,0.14312484008856133,-0.08096459316544784,0.2270903101844275,0.12256238215782758,0.10611078766006275,897
517,0.009205865859985351,0.0015922621285048067,0.0061981201171875,0.0011599382992046755,friedman_mse,1,auto,1,12,random,"{'criterion': 'friedman_mse', 'max_depth': 1, 'max_features': 'auto', 'min_samples_leaf': 1, 'min_samples_split': 12, 'splitter': 'random'}",0.14574701775804094,-0.010436260303317298,0.1353920807606812,0.18513538043457325,0.16527671524103318,0.12422298677820225,0.06945052010780164,865
518,0.00879969596862793,0.0007445094278261605,0.005797815322875976,0.0007478123513610813,friedman_mse,1,auto,1,17,best,"{'criterion': 'friedman_mse', 'max_depth': 1, 'max_features': 'auto', 'min_samples_leaf': 1, 'min_samples_split': 17, 'splitter': 'best'}",0.17676758638855974,0.1467937672930371,0.14312484008856133,-0.08096459316544784,0.2270903101844275,0.12256238215782758,0.10611078766006275,897
519,0.01846652030944824,0.005246951807141161,0.0080047607421875,0.002286127344333814,friedman_mse,1,auto,1,17,random,"{'criterion': 'friedman_mse', 'max_depth': 1, 'max_features': 'auto', 'min_samples_leaf': 1, 'min_samples_split': 17, 'splitter': 'random'}",0.14574701775804094,-0.010436260303317298,0.1353920807606812,0.18513538043457325,0.16527671524103318,0.12422298677820225,0.06945052010780164,865
520,0.011794328689575195,0.0027807717628536757,0.007206058502197266,0.0009712001887254491,friedman_mse,1,auto,6,2,best,"{'criterion': 'friedman_mse', 'max_depth': 1, 'max_features': 'auto', 'min_samples_leaf': 6, 'min_samples_split': 2, 'splitter': 'best'}",0.17676758638855974,0.1467937672930371,0.14312484008856133,-0.08096459316544784,0.2270903101844275,0.12256238215782758,0.10611078766006275,897
521,0.008497667312622071,0.0009976715439486133,0.006802082061767578,0.000981151566283127,friedman_mse,1,auto,6,2,random,"{'criterion': 'friedman_mse', 'max_depth': 1, 'max_features': 'auto', 'min_samples_leaf': 6, 'min_samples_split': 2, 'splitter': 'random'}",0.14574701775804094,-0.010436260303317298,0.1353920807606812,0.18513538043457325,0.16527671524103318,0.12422298677820225,0.06945052010780164,865
522,0.018799543380737305,0.009845981525268152,0.006201744079589844,0.000391965567883093,friedman_mse,1,auto,6,7,best,"{'criterion': 'friedman_mse', 'max_depth': 1, 'max_features': 'auto', 'min_samples_leaf': 6, 'min_samples_split': 7, 'splitter': 'best'}",0.17676758638855974,0.1467937672930371,0.14312484008856133,-0.08096459316544784,0.2270903101844275,0.12256238215782758,0.10611078766006275,897
523,0.014605283737182617,0.0045822762184400435,0.005993366241455078,0.000634491982847265,friedman_mse,1,auto,6,7,random,"{'criterion': 'friedman_mse', 'max_depth': 1, 'max_features': 'auto', 'min_samples_leaf': 6, 'min_samples_split': 7, 'splitter': 'random'}",0.14574701775804094,-0.010436260303317298,0.1353920807606812,0.18513538043457325,0.16527671524103318,0.12422298677820225,0.06945052010780164,865
524,0.010996532440185548,0.003345589881601361,0.006071043014526367,0.000646217334464841,friedman_mse,1,auto,6,12,best,"{'criterion': 'friedman_mse', 'max_depth': 1, 'max_features': 'auto', 'min_samples_leaf': 6, 'min_samples_split': 12, 'splitter': 'best'}",0.17676758638855974,0.1467937672930371,0.14312484008856133,-0.08096459316544784,0.2270903101844275,0.12256238215782758,0.10611078766006275,897
525,0.009993696212768554,0.0028246902285308864,0.007005882263183594,0.0017972090883560056,friedman_mse,1,auto,6,12,random,"{'criterion': 'friedman_mse', 'max_depth': 1, 'max_features': 'auto', 'min_samples_leaf': 6, 'min_samples_split': 12, 'splitter': 'random'}",0.14574701775804094,-0.010436260303317298,0.1353920807606812,0.18513538043457325,0.16527671524103318,0.12422298677820225,0.06945052010780164,865
526,0.008505535125732423,0.0004482062162524111,0.005801773071289063,0.00040140486747775874,friedman_mse,1,auto,6,17,best,"{'criterion': 'friedman_mse', 'max_depth': 1, 'max_features': 'auto', 'min_samples_leaf': 6, 'min_samples_split': 17, 'splitter': 'best'}",0.17676758638855974,0.1467937672930371,0.14312484008856133,-0.08096459316544784,0.2270903101844275,0.12256238215782758,0.10611078766006275,897
527,0.014796209335327149,0.003543301521729012,0.007002878189086914,0.0015456397785026071,friedman_mse,1,auto,6,17,random,"{'criterion': 'friedman_mse', 'max_depth': 1, 'max_features': 'auto', 'min_samples_leaf': 6, 'min_samples_split': 17, 'splitter': 'random'}",0.14574701775804094,-0.010436260303317298,0.1353920807606812,0.18513538043457325,0.16527671524103318,0.12422298677820225,0.06945052010780164,865
528,0.009800481796264648,0.003133322656584497,0.006599330902099609,0.0010211607920726372,friedman_mse,1,auto,11,2,best,"{'criterion': 'friedman_mse', 'max_depth': 1, 'max_features': 'auto', 'min_samples_leaf': 11, 'min_samples_split': 2, 'splitter': 'best'}",0.17676758638855974,0.1467937672930371,0.14312484008856133,-0.08096459316544784,0.2270903101844275,0.12256238215782758,0.10611078766006275,897
529,0.012601089477539063,0.0036175534345859396,0.0055979728698730465,0.0004938478068654455,friedman_mse,1,auto,11,2,random,"{'criterion': 'friedman_mse', 'max_depth': 1, 'max_features': 'auto', 'min_samples_leaf': 11, 'min_samples_split': 2, 'splitter': 'random'}",0.14574701775804094,-0.010436260303317298,0.1353920807606812,0.18513538043457325,0.16527671524103318,0.12422298677820225,0.06945052010780164,865
530,0.012778139114379883,0.006562785008773005,0.006792688369750976,0.0026581165195567126,friedman_mse,1,auto,11,7,best,"{'criterion': 'friedman_mse', 'max_depth': 1, 'max_features': 'auto', 'min_samples_leaf': 11, 'min_samples_split': 7, 'splitter': 'best'}",0.17676758638855974,0.1467937672930371,0.14312484008856133,-0.08096459316544784,0.2270903101844275,0.12256238215782758,0.10611078766006275,897
531,0.009107828140258789,0.002060273554613515,0.006708717346191407,0.002426978169044882,friedman_mse,1,auto,11,7,random,"{'criterion': 'friedman_mse', 'max_depth': 1, 'max_features': 'auto', 'min_samples_leaf': 11, 'min_samples_split': 7, 'splitter': 'random'}",0.14574701775804094,-0.010436260303317298,0.1353920807606812,0.18513538043457325,0.16527671524103318,0.12422298677820225,0.06945052010780164,865
532,0.012705230712890625,0.007994035779627165,0.007002544403076172,0.000890819075085773,friedman_mse,1,auto,11,12,best,"{'criterion': 'friedman_mse', 'max_depth': 1, 'max_features': 'auto', 'min_samples_leaf': 11, 'min_samples_split': 12, 'splitter': 'best'}",0.17676758638855974,0.1467937672930371,0.14312484008856133,-0.08096459316544784,0.2270903101844275,0.12256238215782758,0.10611078766006275,897
533,0.008995437622070312,0.0010894591441124233,0.005801010131835938,0.0004019174502476737,friedman_mse,1,auto,11,12,random,"{'criterion': 'friedman_mse', 'max_depth': 1, 'max_features': 'auto', 'min_samples_leaf': 11, 'min_samples_split': 12, 'splitter': 'random'}",0.14574701775804094,-0.010436260303317298,0.1353920807606812,0.18513538043457325,0.16527671524103318,0.12422298677820225,0.06945052010780164,865
534,0.019194364547729492,0.017213438644670988,0.005800628662109375,0.0011667222081749344,friedman_mse,1,auto,11,17,best,"{'criterion': 'friedman_mse', 'max_depth': 1, 'max_features': 'auto', 'min_samples_leaf': 11, 'min_samples_split': 17, 'splitter': 'best'}",0.17676758638855974,0.1467937672930371,0.14312484008856133,-0.08096459316544784,0.2270903101844275,0.12256238215782758,0.10611078766006275,897
535,0.021309423446655273,0.00971011930467479,0.005358457565307617,0.0004378299987293948,friedman_mse,1,auto,11,17,random,"{'criterion': 'friedman_mse', 'max_depth': 1, 'max_features': 'auto', 'min_samples_leaf': 11, 'min_samples_split': 17, 'splitter': 'random'}",0.14574701775804094,-0.010436260303317298,0.1353920807606812,0.18513538043457325,0.16527671524103318,0.12422298677820225,0.06945052010780164,865
536,0.008315038681030274,0.002043135590992449,0.004979610443115234,0.0005651414172782525,friedman_mse,1,auto,16,2,best,"{'criterion': 'friedman_mse', 'max_depth': 1, 'max_features': 'auto', 'min_samples_leaf': 16, 'min_samples_split': 2, 'splitter': 'best'}",0.17676758638855974,0.1467937672930371,0.14312484008856133,-0.08096459316544784,0.2270903101844275,0.12256238215782758,0.10611078766006275,897
537,0.008539056777954102,0.0020412960083420156,0.006353998184204101,0.003023630968491954,friedman_mse,1,auto,16,2,random,"{'criterion': 'friedman_mse', 'max_depth': 1, 'max_features': 'auto', 'min_samples_leaf': 16, 'min_samples_split': 2, 'splitter': 'random'}",0.14574701775804094,-0.010436260303317298,0.1353920807606812,0.18513538043457325,0.16527671524103318,0.12422298677820225,0.06945052010780164,865
538,0.020899295806884766,0.01554760090932515,0.0050048351287841795,1.253310934856959e-05,friedman_mse,1,auto,16,7,best,"{'criterion': 'friedman_mse', 'max_depth': 1, 'max_features': 'auto', 'min_samples_leaf': 16, 'min_samples_split': 7, 'splitter': 'best'}",0.17676758638855974,0.1467937672930371,0.14312484008856133,-0.08096459316544784,0.2270903101844275,0.12256238215782758,0.10611078766006275,897
539,0.008199834823608398,0.0007455228820432849,0.0060004711151123045,6.563053334840871e-06,friedman_mse,1,auto,16,7,random,"{'criterion': 'friedman_mse', 'max_depth': 1, 'max_features': 'auto', 'min_samples_leaf': 16, 'min_samples_split': 7, 'splitter': 'random'}",0.14574701775804094,-0.010436260303317298,0.1353920807606812,0.18513538043457325,0.16527671524103318,0.12422298677820225,0.06945052010780164,865
540,0.016599559783935548,0.008013086837448747,0.00559844970703125,0.001196573844152506,friedman_mse,1,auto,16,12,best,"{'criterion': 'friedman_mse', 'max_depth': 1, 'max_features': 'auto', 'min_samples_leaf': 16, 'min_samples_split': 12, 'splitter': 'best'}",0.17676758638855974,0.1467937672930371,0.14312484008856133,-0.08096459316544784,0.2270903101844275,0.12256238215782758,0.10611078766006275,897
541,0.011998510360717774,0.006517723788420399,0.006868410110473633,0.0021198305730552,friedman_mse,1,auto,16,12,random,"{'criterion': 'friedman_mse', 'max_depth': 1, 'max_features': 'auto', 'min_samples_leaf': 16, 'min_samples_split': 12, 'splitter': 'random'}",0.14574701775804094,-0.010436260303317298,0.1353920807606812,0.18513538043457325,0.16527671524103318,0.12422298677820225,0.06945052010780164,865
542,0.009694862365722656,0.0027811882758290397,0.004168844223022461,0.0008017544090158318,friedman_mse,1,auto,16,17,best,"{'criterion': 'friedman_mse', 'max_depth': 1, 'max_features': 'auto', 'min_samples_leaf': 16, 'min_samples_split': 17, 'splitter': 'best'}",0.17676758638855974,0.1467937672930371,0.14312484008856133,-0.08096459316544784,0.2270903101844275,0.12256238215782758,0.10611078766006275,897
543,0.006617689132690429,0.0003626695844345755,0.003977727890014648,0.0001739975719391697,friedman_mse,1,auto,16,17,random,"{'criterion': 'friedman_mse', 'max_depth': 1, 'max_features': 'auto', 'min_samples_leaf': 16, 'min_samples_split': 17, 'splitter': 'random'}",0.14574701775804094,-0.010436260303317298,0.1353920807606812,0.18513538043457325,0.16527671524103318,0.12422298677820225,0.06945052010780164,865
544,0.009796857833862305,0.0014756736013512898,0.006008434295654297,0.001097657288798697,friedman_mse,1,sqrt,1,2,best,"{'criterion': 'friedman_mse', 'max_depth': 1, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 2, 'splitter': 'best'}",0.2528853049363433,0.15387723558974528,0.1431248400885613,-0.010654116461394728,0.2270903101844276,0.15326471486753657,0.09202940399237806,769
545,0.007593679428100586,0.0004911245046568109,0.005703401565551758,0.0008660555512677017,friedman_mse,1,sqrt,1,2,random,"{'criterion': 'friedman_mse', 'max_depth': 1, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 2, 'splitter': 'random'}",0.0418036369391119,-0.05839629723784756,0.06364857440808057,-0.002230274887136464,0.02465976968234503,0.013897081780910694,0.04208621288103977,961
546,0.0074043750762939455,0.000490086921581502,0.005798530578613281,0.00039557458798058,friedman_mse,1,sqrt,1,7,best,"{'criterion': 'friedman_mse', 'max_depth': 1, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 7, 'splitter': 'best'}",0.2528853049363433,0.15387723558974528,0.1431248400885613,-0.010654116461394728,0.2270903101844276,0.15326471486753657,0.09202940399237806,769
547,0.007603693008422852,0.0004937843073029453,0.005602645874023438,0.0008015827134613078,friedman_mse,1,sqrt,1,7,random,"{'criterion': 'friedman_mse', 'max_depth': 1, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 7, 'splitter': 'random'}",0.0418036369391119,-0.05839629723784756,0.06364857440808057,-0.002230274887136464,0.02465976968234503,0.013897081780910694,0.04208621288103977,961
548,0.00860133171081543,0.001198706881360627,0.005796241760253906,0.000397474631568526,friedman_mse,1,sqrt,1,12,best,"{'criterion': 'friedman_mse', 'max_depth': 1, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 12, 'splitter': 'best'}",0.2528853049363433,0.15387723558974528,0.1431248400885613,-0.010654116461394728,0.2270903101844276,0.15326471486753657,0.09202940399237806,769
549,0.007660722732543946,0.0007541728549993169,0.0056072711944580075,0.0007951000400990615,friedman_mse,1,sqrt,1,12,random,"{'criterion': 'friedman_mse', 'max_depth': 1, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 12, 'splitter': 'random'}",0.0418036369391119,-0.05839629723784756,0.06364857440808057,-0.002230274887136464,0.02465976968234503,0.013897081780910694,0.04208621288103977,961
550,0.008990716934204102,0.0012664854472520153,0.005808067321777344,0.001607472259832139,friedman_mse,1,sqrt,1,17,best,"{'criterion': 'friedman_mse', 'max_depth': 1, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 17, 'splitter': 'best'}",0.2528853049363433,0.15387723558974528,0.1431248400885613,-0.010654116461394728,0.2270903101844276,0.15326471486753657,0.09202940399237806,769
551,0.009606266021728515,0.0033841399102672743,0.005501270294189453,0.0004489226217965982,friedman_mse,1,sqrt,1,17,random,"{'criterion': 'friedman_mse', 'max_depth': 1, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 17, 'splitter': 'random'}",0.0418036369391119,-0.05839629723784756,0.06364857440808057,-0.002230274887136464,0.02465976968234503,0.013897081780910694,0.04208621288103977,961
552,0.00740656852722168,0.0004912911717154686,0.005596733093261719,0.0007993355645625958,friedman_mse,1,sqrt,6,2,best,"{'criterion': 'friedman_mse', 'max_depth': 1, 'max_features': 'sqrt', 'min_samples_leaf': 6, 'min_samples_split': 2, 'splitter': 'best'}",0.2528853049363433,0.15387723558974528,0.1431248400885613,-0.010654116461394728,0.2270903101844276,0.15326471486753657,0.09202940399237806,769
553,0.0072021484375,0.0007551156260955614,0.005193853378295898,0.0007504655012897458,friedman_mse,1,sqrt,6,2,random,"{'criterion': 'friedman_mse', 'max_depth': 1, 'max_features': 'sqrt', 'min_samples_leaf': 6, 'min_samples_split': 2, 'splitter': 'random'}",0.0418036369391119,-0.05839629723784756,0.06364857440808057,-0.002230274887136464,0.02465976968234503,0.013897081780910694,0.04208621288103977,961
554,0.007394266128540039,0.001357820290398499,0.005405235290527344,0.0004931882814560204,friedman_mse,1,sqrt,6,7,best,"{'criterion': 'friedman_mse', 'max_depth': 1, 'max_features': 'sqrt', 'min_samples_leaf': 6, 'min_samples_split': 7, 'splitter': 'best'}",0.2528853049363433,0.15387723558974528,0.1431248400885613,-0.010654116461394728,0.2270903101844276,0.15326471486753657,0.09202940399237806,769
555,0.009193897247314453,0.003969155876929217,0.005204391479492187,0.0003999912739350731,friedman_mse,1,sqrt,6,7,random,"{'criterion': 'friedman_mse', 'max_depth': 1, 'max_features': 'sqrt', 'min_samples_leaf': 6, 'min_samples_split': 7, 'splitter': 'random'}",0.0418036369391119,-0.05839629723784756,0.06364857440808057,-0.002230274887136464,0.02465976968234503,0.013897081780910694,0.04208621288103977,961
556,0.00786604881286621,0.0011358993716439156,0.00519866943359375,0.00039068049706237837,friedman_mse,1,sqrt,6,12,best,"{'criterion': 'friedman_mse', 'max_depth': 1, 'max_features': 'sqrt', 'min_samples_leaf': 6, 'min_samples_split': 12, 'splitter': 'best'}",0.2528853049363433,0.15387723558974528,0.1431248400885613,-0.010654116461394728,0.2270903101844276,0.15326471486753657,0.09202940399237806,769
557,0.007398080825805664,0.0004883915852892043,0.006200361251831055,0.0024029130506512337,friedman_mse,1,sqrt,6,12,random,"{'criterion': 'friedman_mse', 'max_depth': 1, 'max_features': 'sqrt', 'min_samples_leaf': 6, 'min_samples_split': 12, 'splitter': 'random'}",0.0418036369391119,-0.05839629723784756,0.06364857440808057,-0.002230274887136464,0.02465976968234503,0.013897081780910694,0.04208621288103977,961
558,0.007296943664550781,0.00040274036174524466,0.007204437255859375,0.0034223974183686906,friedman_mse,1,sqrt,6,17,best,"{'criterion': 'friedman_mse', 'max_depth': 1, 'max_features': 'sqrt', 'min_samples_leaf': 6, 'min_samples_split': 17, 'splitter': 'best'}",0.2528853049363433,0.15387723558974528,0.1431248400885613,-0.010654116461394728,0.2270903101844276,0.15326471486753657,0.09202940399237806,769
559,0.009597539901733398,0.0027966868519277072,0.006401968002319336,0.0023303187031987822,friedman_mse,1,sqrt,6,17,random,"{'criterion': 'friedman_mse', 'max_depth': 1, 'max_features': 'sqrt', 'min_samples_leaf': 6, 'min_samples_split': 17, 'splitter': 'random'}",0.0418036369391119,-0.05839629723784756,0.06364857440808057,-0.002230274887136464,0.02465976968234503,0.013897081780910694,0.04208621288103977,961
560,0.009397029876708984,0.003557369507070746,0.0065997600555419925,0.002245984397920127,friedman_mse,1,sqrt,11,2,best,"{'criterion': 'friedman_mse', 'max_depth': 1, 'max_features': 'sqrt', 'min_samples_leaf': 11, 'min_samples_split': 2, 'splitter': 'best'}",0.2528853049363433,0.15387723558974528,0.1431248400885613,-0.010654116461394728,0.2270903101844276,0.15326471486753657,0.09202940399237806,769
561,0.007196044921875,0.0007541799248476448,0.006803989410400391,0.0026357141332550124,friedman_mse,1,sqrt,11,2,random,"{'criterion': 'friedman_mse', 'max_depth': 1, 'max_features': 'sqrt', 'min_samples_leaf': 11, 'min_samples_split': 2, 'splitter': 'random'}",0.0418036369391119,-0.05839629723784756,0.06364857440808057,-0.002230274887136464,0.02465976968234503,0.013897081780910694,0.04208621288103977,961
562,0.008602714538574219,0.0032644321393970875,0.007863569259643554,0.0038230135758708242,friedman_mse,1,sqrt,11,7,best,"{'criterion': 'friedman_mse', 'max_depth': 1, 'max_features': 'sqrt', 'min_samples_leaf': 11, 'min_samples_split': 7, 'splitter': 'best'}",0.2528853049363433,0.15387723558974528,0.1431248400885613,-0.010654116461394728,0.2270903101844276,0.15326471486753657,0.09202940399237806,769
563,0.007855987548828125,0.0006971660058280639,0.005822658538818359,0.0009221107861803138,friedman_mse,1,sqrt,11,7,random,"{'criterion': 'friedman_mse', 'max_depth': 1, 'max_features': 'sqrt', 'min_samples_leaf': 11, 'min_samples_split': 7, 'splitter': 'random'}",0.0418036369391119,-0.05839629723784756,0.06364857440808057,-0.002230274887136464,0.02465976968234503,0.013897081780910694,0.04208621288103977,961
564,0.007395172119140625,0.0004956743842147218,0.00690927505493164,0.0038126048387364035,friedman_mse,1,sqrt,11,12,best,"{'criterion': 'friedman_mse', 'max_depth': 1, 'max_features': 'sqrt', 'min_samples_leaf': 11, 'min_samples_split': 12, 'splitter': 'best'}",0.2528853049363433,0.15387723558974528,0.1431248400885613,-0.010654116461394728,0.2270903101844276,0.15326471486753657,0.09202940399237806,769
565,0.008395910263061523,0.001365136907845925,0.006004858016967774,0.001094821971876549,friedman_mse,1,sqrt,11,12,random,"{'criterion': 'friedman_mse', 'max_depth': 1, 'max_features': 'sqrt', 'min_samples_leaf': 11, 'min_samples_split': 12, 'splitter': 'random'}",0.0418036369391119,-0.05839629723784756,0.06364857440808057,-0.002230274887136464,0.02465976968234503,0.013897081780910694,0.04208621288103977,961
566,0.007802391052246093,0.0003842632882898019,0.007799625396728516,0.0036409236116925502,friedman_mse,1,sqrt,11,17,best,"{'criterion': 'friedman_mse', 'max_depth': 1, 'max_features': 'sqrt', 'min_samples_leaf': 11, 'min_samples_split': 17, 'splitter': 'best'}",0.2528853049363433,0.15387723558974528,0.1431248400885613,-0.010654116461394728,0.2270903101844276,0.15326471486753657,0.09202940399237806,769
567,0.007600021362304687,0.000492003745490144,0.005204105377197265,0.0007479300283835537,friedman_mse,1,sqrt,11,17,random,"{'criterion': 'friedman_mse', 'max_depth': 1, 'max_features': 'sqrt', 'min_samples_leaf': 11, 'min_samples_split': 17, 'splitter': 'random'}",0.0418036369391119,-0.05839629723784756,0.06364857440808057,-0.002230274887136464,0.02465976968234503,0.013897081780910694,0.04208621288103977,961
568,0.009462928771972657,0.003296761365987296,0.005405807495117187,0.001018793500426384,friedman_mse,1,sqrt,16,2,best,"{'criterion': 'friedman_mse', 'max_depth': 1, 'max_features': 'sqrt', 'min_samples_leaf': 16, 'min_samples_split': 2, 'splitter': 'best'}",0.2528853049363433,0.15387723558974528,0.1431248400885613,-0.010654116461394728,0.2270903101844276,0.15326471486753657,0.09202940399237806,769
569,0.009189367294311523,0.001170003957747898,0.0064064979553222655,0.001852534700256512,friedman_mse,1,sqrt,16,2,random,"{'criterion': 'friedman_mse', 'max_depth': 1, 'max_features': 'sqrt', 'min_samples_leaf': 16, 'min_samples_split': 2, 'splitter': 'random'}",0.0418036369391119,-0.05839629723784756,0.06364857440808057,-0.002230274887136464,0.02465976968234503,0.013897081780910694,0.04208621288103977,961
570,0.007506084442138672,0.0004492123758615999,0.005796003341674805,0.000748802570101087,friedman_mse,1,sqrt,16,7,best,"{'criterion': 'friedman_mse', 'max_depth': 1, 'max_features': 'sqrt', 'min_samples_leaf': 16, 'min_samples_split': 7, 'splitter': 'best'}",0.2528853049363433,0.15387723558974528,0.1431248400885613,-0.010654116461394728,0.2270903101844276,0.15326471486753657,0.09202940399237806,769
571,0.007791948318481445,0.0004004946860935745,0.006004428863525391,0.0006318635845199727,friedman_mse,1,sqrt,16,7,random,"{'criterion': 'friedman_mse', 'max_depth': 1, 'max_features': 'sqrt', 'min_samples_leaf': 16, 'min_samples_split': 7, 'splitter': 'random'}",0.0418036369391119,-0.05839629723784756,0.06364857440808057,-0.002230274887136464,0.02465976968234503,0.013897081780910694,0.04208621288103977,961
572,0.007791757583618164,0.0009873664860058648,0.007006120681762695,0.0025350157187455378,friedman_mse,1,sqrt,16,12,best,"{'criterion': 'friedman_mse', 'max_depth': 1, 'max_features': 'sqrt', 'min_samples_leaf': 16, 'min_samples_split': 12, 'splitter': 'best'}",0.2528853049363433,0.15387723558974528,0.1431248400885613,-0.010654116461394728,0.2270903101844276,0.15326471486753657,0.09202940399237806,769
573,0.00999588966369629,0.003164679968044451,0.005605316162109375,0.0004915465986868538,friedman_mse,1,sqrt,16,12,random,"{'criterion': 'friedman_mse', 'max_depth': 1, 'max_features': 'sqrt', 'min_samples_leaf': 16, 'min_samples_split': 12, 'splitter': 'random'}",0.0418036369391119,-0.05839629723784756,0.06364857440808057,-0.002230274887136464,0.02465976968234503,0.013897081780910694,0.04208621288103977,961
574,0.007603502273559571,0.0004883611649070748,0.005399322509765625,0.0008030744787285706,friedman_mse,1,sqrt,16,17,best,"{'criterion': 'friedman_mse', 'max_depth': 1, 'max_features': 'sqrt', 'min_samples_leaf': 16, 'min_samples_split': 17, 'splitter': 'best'}",0.2528853049363433,0.15387723558974528,0.1431248400885613,-0.010654116461394728,0.2270903101844276,0.15326471486753657,0.09202940399237806,769
575,0.008199977874755859,0.0011581961568266762,0.005667877197265625,0.0007614302818504489,friedman_mse,1,sqrt,16,17,random,"{'criterion': 'friedman_mse', 'max_depth': 1, 'max_features': 'sqrt', 'min_samples_leaf': 16, 'min_samples_split': 17, 'splitter': 'random'}",0.0418036369391119,-0.05839629723784756,0.06364857440808057,-0.002230274887136464,0.02465976968234503,0.013897081780910694,0.04208621288103977,961
576,0.0074024200439453125,0.00048814269610911295,0.00579833984375,0.00040311780640313815,friedman_mse,1,log2,1,2,best,"{'criterion': 'friedman_mse', 'max_depth': 1, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 2, 'splitter': 'best'}",0.2528853049363433,0.15387723558974528,0.1431248400885613,-0.010654116461394728,0.2270903101844276,0.15326471486753657,0.09202940399237806,769
577,0.007897186279296874,0.001111968174895035,0.00541081428527832,0.0004924514968309247,friedman_mse,1,log2,1,2,random,"{'criterion': 'friedman_mse', 'max_depth': 1, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 2, 'splitter': 'random'}",0.0418036369391119,-0.05839629723784756,0.06364857440808057,-0.002230274887136464,0.02465976968234503,0.013897081780910694,0.04208621288103977,961
578,0.007800769805908203,0.00039973101125844867,0.00699925422668457,0.002093041294540084,friedman_mse,1,log2,1,7,best,"{'criterion': 'friedman_mse', 'max_depth': 1, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 7, 'splitter': 'best'}",0.2528853049363433,0.15387723558974528,0.1431248400885613,-0.010654116461394728,0.2270903101844276,0.15326471486753657,0.09202940399237806,769
579,0.008402109146118164,0.0010171797783433232,0.0059986114501953125,0.0006251754863042532,friedman_mse,1,log2,1,7,random,"{'criterion': 'friedman_mse', 'max_depth': 1, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 7, 'splitter': 'random'}",0.0418036369391119,-0.05839629723784756,0.06364857440808057,-0.002230274887136464,0.02465976968234503,0.013897081780910694,0.04208621288103977,961
580,0.007205009460449219,0.0007455407600794437,0.005597352981567383,0.0004855465162610052,friedman_mse,1,log2,1,12,best,"{'criterion': 'friedman_mse', 'max_depth': 1, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 12, 'splitter': 'best'}",0.2528853049363433,0.15387723558974528,0.1431248400885613,-0.010654116461394728,0.2270903101844276,0.15326471486753657,0.09202940399237806,769
581,0.009058713912963867,0.003527574555956046,0.005602979660034179,0.0007926090258398318,friedman_mse,1,log2,1,12,random,"{'criterion': 'friedman_mse', 'max_depth': 1, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 12, 'splitter': 'random'}",0.0418036369391119,-0.05839629723784756,0.06364857440808057,-0.002230274887136464,0.02465976968234503,0.013897081780910694,0.04208621288103977,961
