,iter,n_resources,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_activation,param_alpha,param_early_stopping,param_hidden_layer_sizes,param_learning_rate,param_max_iter,param_solver,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0,0,10,4.336484956741333,0.4151090395459476,0.012450218200683594,0.00415192301692981,relu,0.05,True,"(100, 100, 100)",constant,5000,lbfgs,"{'activation': 'relu', 'alpha': 0.05, 'early_stopping': True, 'hidden_layer_sizes': (100, 100, 100), 'learning_rate': 'constant', 'max_iter': 5000, 'solver': 'lbfgs'}",0.9187324368736947,0.7392356900537713,-293.5306445800695,-0.42664829019228406,-2371.228522617701,-532.705569472207,926.2840168778939,55,0.9991947886750123,0.9991970199091728,0.9991970199091728,0.9982457449424904,0.996790315216365,0.9985249777304427,0.0009422264132429993
1,0,10,43.437872076034544,0.4381868003306683,0.0,0.0,relu,0.05,True,"(100, 100, 100)",constant,5000,sgd,"{'activation': 'relu', 'alpha': 0.05, 'early_stopping': True, 'hidden_layer_sizes': (100, 100, 100), 'learning_rate': 'constant', 'max_iter': 5000, 'solver': 'sgd'}",,,,,,,,161,,,,,,,
2,0,10,48.22544703483582,0.4932635800505496,0.0,0.0,relu,0.05,True,"(100, 100, 100)",constant,5000,adam,"{'activation': 'relu', 'alpha': 0.05, 'early_stopping': True, 'hidden_layer_sizes': (100, 100, 100), 'learning_rate': 'constant', 'max_iter': 5000, 'solver': 'adam'}",,,,,,,,161,,,,,,,
3,0,10,4.501345586776734,0.41220621558682646,0.012934398651123048,0.0024342201381915107,relu,0.05,True,"(100, 100, 100)",invscaling,5000,lbfgs,"{'activation': 'relu', 'alpha': 0.05, 'early_stopping': True, 'hidden_layer_sizes': (100, 100, 100), 'learning_rate': 'invscaling', 'max_iter': 5000, 'solver': 'lbfgs'}",0.9187324368736947,0.7392356900537713,-293.5306445800695,-0.42664829019228406,-2371.228522617701,-532.705569472207,926.2840168778939,55,0.9991947886750123,0.9991970199091728,0.9991970199091728,0.9982457449424904,0.996790315216365,0.9985249777304427,0.0009422264132429993
4,0,10,42.05202403068542,0.5814304813367955,0.0,0.0,relu,0.05,True,"(100, 100, 100)",invscaling,5000,sgd,"{'activation': 'relu', 'alpha': 0.05, 'early_stopping': True, 'hidden_layer_sizes': (100, 100, 100), 'learning_rate': 'invscaling', 'max_iter': 5000, 'solver': 'sgd'}",,,,,,,,161,,,,,,,
5,0,10,44.66582632064819,1.259303055192419,0.0,0.0,relu,0.05,True,"(100, 100, 100)",invscaling,5000,adam,"{'activation': 'relu', 'alpha': 0.05, 'early_stopping': True, 'hidden_layer_sizes': (100, 100, 100), 'learning_rate': 'invscaling', 'max_iter': 5000, 'solver': 'adam'}",,,,,,,,161,,,,,,,
6,0,10,4.438673114776611,0.3601532482232469,0.018105030059814453,0.00776439070618789,relu,0.05,True,"(100, 100, 100)",adaptive,5000,lbfgs,"{'activation': 'relu', 'alpha': 0.05, 'early_stopping': True, 'hidden_layer_sizes': (100, 100, 100), 'learning_rate': 'adaptive', 'max_iter': 5000, 'solver': 'lbfgs'}",0.9187324368736947,0.7392356900537713,-293.5306445800695,-0.42664829019228406,-2371.228522617701,-532.705569472207,926.2840168778939,55,0.9991947886750123,0.9991970199091728,0.9991970199091728,0.9982457449424904,0.996790315216365,0.9985249777304427,0.0009422264132429993
7,0,10,38.99393529891968,0.21790403931593222,0.0,0.0,relu,0.05,True,"(100, 100, 100)",adaptive,5000,sgd,"{'activation': 'relu', 'alpha': 0.05, 'early_stopping': True, 'hidden_layer_sizes': (100, 100, 100), 'learning_rate': 'adaptive', 'max_iter': 5000, 'solver': 'sgd'}",,,,,,,,161,,,,,,,
8,0,10,40.15037860870361,0.4335001987299089,0.0,0.0,relu,0.05,True,"(100, 100, 100)",adaptive,5000,adam,"{'activation': 'relu', 'alpha': 0.05, 'early_stopping': True, 'hidden_layer_sizes': (100, 100, 100), 'learning_rate': 'adaptive', 'max_iter': 5000, 'solver': 'adam'}",,,,,,,,161,,,,,,,
9,0,10,0.37283926010131835,0.08134808332342039,0.010196876525878907,0.0027592742133533636,relu,0.05,True,"(9, 18, 9)",constant,5000,lbfgs,"{'activation': 'relu', 'alpha': 0.05, 'early_stopping': True, 'hidden_layer_sizes': (9, 18, 9), 'learning_rate': 'constant', 'max_iter': 5000, 'solver': 'lbfgs'}",0.8944010009459925,0.907348521405424,-391.40400238684083,-1.6584592603381405,-3650.7238732353744,-808.3969170720404,1429.2276507092104,143,0.9989950957035973,0.9985485632854376,0.9985485632854376,0.9981737571243511,0.9942958037195626,0.9977123566236774,0.0017279830368458677
