,iter,n_resources,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_activation,param_alpha,param_early_stopping,param_hidden_layer_sizes,param_learning_rate,param_max_iter,param_solver,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0,0,50,11.445772552490235,1.7158896922474196,0.023763704299926757,0.006967923723239971,relu,0.05,True,"(60, 60, 60, 60)",invscaling,5000,lbfgs,"{'activation': 'relu', 'alpha': 0.05, 'early_stopping': True, 'hidden_layer_sizes': (60, 60, 60, 60), 'learning_rate': 'invscaling', 'max_iter': 5000, 'solver': 'lbfgs'}",0.9048847318423326,0.8763458228496458,0.8378967276957534,0.6443819922359286,0.8942171172194874,0.8315452783686295,0.09631610477081304,10,0.999526189606443,0.9996397645763564,0.9996083387302129,0.9994539053246362,0.9994382276226764,0.9995332851720651,8.044668427473542e-05
1,0,50,27.1356116771698,4.788375236009947,0.022263240814208985,0.0062159874557614105,relu,0.05,True,"(90, 90, 90, 90)",invscaling,5000,lbfgs,"{'activation': 'relu', 'alpha': 0.05, 'early_stopping': True, 'hidden_layer_sizes': (90, 90, 90, 90), 'learning_rate': 'invscaling', 'max_iter': 5000, 'solver': 'lbfgs'}",0.8933446402065702,0.8756965735533063,0.7761554450173042,0.6530011235319501,0.8996496534373968,0.8195694871493056,0.09448349578837152,11,0.9996097893524127,0.999659706891812,0.9996176046781431,0.9995248322839699,0.9995058971214519,0.999583566065558,5.8524926862025793e-05
2,0,50,21.247511053085326,3.0295948291960273,0.02721233367919922,0.008167655148344517,relu,0.05,True,"(60, 60, 60, 60, 60)",invscaling,5000,lbfgs,"{'activation': 'relu', 'alpha': 0.05, 'early_stopping': True, 'hidden_layer_sizes': (60, 60, 60, 60, 60), 'learning_rate': 'invscaling', 'max_iter': 5000, 'solver': 'lbfgs'}",0.8957304854781221,0.8678876707262752,0.6718873725984245,0.7034593096879727,0.8731437386426306,0.8024217154266851,0.09468547390889061,12,0.9995111481821224,0.9996220871264678,0.9994676029083895,0.9994721932325538,0.9992822141135947,0.9994710491126257,0.00010962869988551592
3,0,50,11.450382947921753,3.531207123518356,0.023672151565551757,0.005118940304124627,relu,0.05,True,"(50, 50, 50, 50, 50)",invscaling,5000,lbfgs,"{'activation': 'relu', 'alpha': 0.05, 'early_stopping': True, 'hidden_layer_sizes': (50, 50, 50, 50, 50), 'learning_rate': 'invscaling', 'max_iter': 5000, 'solver': 'lbfgs'}",0.9129486423846751,0.7937441548872256,0.7154008020182423,0.6645820579494435,0.8670533225831163,0.7907457959645405,0.09204294796535653,14,0.999187604450641,0.9995274248732753,0.9994916218436894,0.9983703945990019,0.999461315641353,0.9992076722815921,0.0004355779294814831
4,0,50,11.640102529525757,0.7706034234910387,0.019221973419189454,0.00637655319117845,relu,0.05,True,"(70, 70, 70)",invscaling,5000,lbfgs,"{'activation': 'relu', 'alpha': 0.05, 'early_stopping': True, 'hidden_layer_sizes': (70, 70, 70), 'learning_rate': 'invscaling', 'max_iter': 5000, 'solver': 'lbfgs'}",0.9118348917907713,0.8188064266499515,0.7622182827532036,0.6687562995237709,0.8473361469754014,0.8017904095386197,0.08214350218599331,13,0.9996178107997545,0.9996357377370857,0.9995963424926602,0.9996219242426859,0.9995639573442278,0.9996071545232829,2.5026375028313773e-05
5,0,50,11.93027105331421,3.0420811297108905,0.0184298038482666,0.01607886431556918,relu,0.05,True,"(70, 70, 70, 70)",invscaling,5000,lbfgs,"{'activation': 'relu', 'alpha': 0.05, 'early_stopping': True, 'hidden_layer_sizes': (70, 70, 70, 70), 'learning_rate': 'invscaling', 'max_iter': 5000, 'solver': 'lbfgs'}",0.9090382725551193,0.8683763582901874,0.8511352574264077,0.6645318678586483,0.8728874044922557,0.8331938321245236,0.08641125147899048,9,0.9988867970293618,0.9996342307265924,0.999503360342574,0.9996150749465396,0.9995815376928121,0.9994442001475761,0.0002822656848009568
6,0,50,11.780900812149047,3.6321598004231177,0.006403923034667969,0.006350955034687542,relu,0.05,True,"(70, 70, 70, 70, 70)",invscaling,5000,lbfgs,"{'activation': 'relu', 'alpha': 0.05, 'early_stopping': True, 'hidden_layer_sizes': (70, 70, 70, 70, 70), 'learning_rate': 'invscaling', 'max_iter': 5000, 'solver': 'lbfgs'}",0.8990557171783132,0.8786827133123899,0.8660326080038081,0.6523308651962441,0.8731460040857747,0.833849581555306,0.09142302798502548,8,0.9995326435805182,0.9987296624256365,0.9995227178728905,0.9994666020980021,0.9992045658492916,0.9992912383652677,0.0003051200878854746
7,0,50,8.23379626274109,3.0298960922870735,0.008257150650024414,0.004886676876856361,relu,0.05,True,"(64, 64, 64, 64)",invscaling,5000,lbfgs,"{'activation': 'relu', 'alpha': 0.05, 'early_stopping': True, 'hidden_layer_sizes': (64, 64, 64, 64), 'learning_rate': 'invscaling', 'max_iter': 5000, 'solver': 'lbfgs'}",0.8963141692496295,0.8260754426620245,0.7702512182462241,0.5765871100135548,0.8410264896581214,0.7820508859659109,0.11029685101291,15,0.999618819192242,0.999664439907805,0.9995352640109942,0.9994540469676316,0.9987271030548482,0.9993999346267042,0.00034404011642249214
8,1,100,30.34638295173645,2.5934151279429942,0.006908273696899414,0.0025258642490344303,relu,0.05,True,"(90, 90, 90, 90)",invscaling,5000,lbfgs,"{'activation': 'relu', 'alpha': 0.05, 'early_stopping': True, 'hidden_layer_sizes': (90, 90, 90, 90), 'learning_rate': 'invscaling', 'max_iter': 5000, 'solver': 'lbfgs'}",0.8948415401269004,0.8597530452817491,0.9713594778467838,0.898560691632412,0.9712194081207977,0.9191468326017287,0.04467632898791395,6,0.9996194412702469,0.9997487051966254,0.9997241282435118,0.9994219321044794,0.9991168439289664,0.999526210148766,0.00023487114467111986
9,1,100,19.181074142456055,8.115845561742878,0.018296146392822267,0.0050618649384758805,relu,0.05,True,"(60, 60, 60, 60)",invscaling,5000,lbfgs,"{'activation': 'relu', 'alpha': 0.05, 'early_stopping': True, 'hidden_layer_sizes': (60, 60, 60, 60), 'learning_rate': 'invscaling', 'max_iter': 5000, 'solver': 'lbfgs'}",0.9046034651628962,0.8729196790152423,0.9761651048635572,0.8800145132077095,0.9732688346164724,0.9213943193731755,0.04479914324224027,5,0.9996496686294947,0.9997455525704475,0.9995835681080266,0.9995058383904765,0.9986921240342918,0.9994353503465474,0.00037986317707880705
10,1,100,21.50437707901001,5.259101287310093,0.020076894760131837,0.006611765411856559,relu,0.05,True,"(70, 70, 70, 70)",invscaling,5000,lbfgs,"{'activation': 'relu', 'alpha': 0.05, 'early_stopping': True, 'hidden_layer_sizes': (70, 70, 70, 70), 'learning_rate': 'invscaling', 'max_iter': 5000, 'solver': 'lbfgs'}",0.8943526031142929,0.8398657636184939,0.9638897319705344,0.8768921692691803,0.9715718002444839,0.909314413643397,0.050897190986845794,7,0.9996509335913775,0.9998051613328857,0.999593842203336,0.9993829063278858,0.9984761040030522,0.9993817894917074,0.0004726343335989443
11,1,100,20.914796924591066,5.0754707513093775,0.01140294075012207,0.004579897405775341,relu,0.05,True,"(70, 70, 70, 70, 70)",invscaling,5000,lbfgs,"{'activation': 'relu', 'alpha': 0.05, 'early_stopping': True, 'hidden_layer_sizes': (70, 70, 70, 70, 70), 'learning_rate': 'invscaling', 'max_iter': 5000, 'solver': 'lbfgs'}",0.9119293113254966,0.8719518917939377,0.9799188982917238,0.8959451834074308,0.9685680716767657,0.9256626712990709,0.04181194481688495,4,0.9994986788480933,0.9997901911681102,0.9995387122731358,0.9991752437052092,0.9989664668153312,0.9993938585619759,0.0002896568954480095
12,2,200,7.473055982589722,1.3245447080876722,0.010454940795898437,0.005747979276920828,relu,0.05,True,"(60, 60, 60, 60)",invscaling,5000,lbfgs,"{'activation': 'relu', 'alpha': 0.05, 'early_stopping': True, 'hidden_layer_sizes': (60, 60, 60, 60), 'learning_rate': 'invscaling', 'max_iter': 5000, 'solver': 'lbfgs'}",0.9681017709584386,0.9615239569143357,0.9584406241643043,0.9483143671915406,0.9734692539417122,0.9619699946340663,0.008590264395534356,1,0.9976970533670075,0.99893112640546,0.9989093211450081,0.9991441592344545,0.9991945474898372,0.9987752415283534,0.0005507603676718088
13,2,200,14.822821617126465,4.16529392466174,0.004750490188598633,0.00629193849439066,relu,0.05,True,"(70, 70, 70, 70, 70)",invscaling,5000,lbfgs,"{'activation': 'relu', 'alpha': 0.05, 'early_stopping': True, 'hidden_layer_sizes': (70, 70, 70, 70, 70), 'learning_rate': 'invscaling', 'max_iter': 5000, 'solver': 'lbfgs'}",0.9699033820447229,0.9547308869688289,0.9702433675541313,0.9436494747946605,0.966451677211996,0.960995757714868,0.010341888155580313,2,0.9976499784625861,0.9993710914416566,0.999638062003979,0.999600478948195,0.9995373036579716,0.9991593829028776,0.0007602165178316506
14,3,400,7.093817949295044,1.1293910025508582,0.00613555908203125,0.004446797843572338,relu,0.05,True,"(60, 60, 60, 60)",invscaling,5000,lbfgs,"{'activation': 'relu', 'alpha': 0.05, 'early_stopping': True, 'hidden_layer_sizes': (60, 60, 60, 60), 'learning_rate': 'invscaling', 'max_iter': 5000, 'solver': 'lbfgs'}",0.9734505546205595,0.9289410384623188,0.9674840541459664,0.9134170578719863,0.9708790581499712,0.9508343526501605,0.02477848471833495,3,0.9976566994966437,0.9983612988467604,0.9988284045858025,0.9977902714719943,0.9977121268090366,0.9980697602420475,0.0004554494094267478
