,id,B,S,Bl,Bt,Sl,St,0,1,2,3,4,5,6,7,8,9
206,206,"(5, 6)","(3, 6)",5,6,3,6,0.56,0.82,0.27,0.3,0.3,0.33,0.24,0.21,0.19,0.18
207,207,"(1, 7)","(0, 7)",1,7,0,7,0.48,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208,208,"(6, 7)","(0, 4)",6,7,0,4,0.39,0.37,0.36,0.37,0.36,0.36,0.35,0.35,0.35,0.35
209,209,"(2, 7)","(2, 5)",2,7,2,5,0.53,0.77,0.37,0.59,0.55,0.74,0.45,0.57,0.74,0.42
210,210,"(5, 8)","(6, 6)",5,8,6,6,0.42,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
211,211,"(1, 4)","(4, 5)",1,4,4,5,0.47,0.71,0.29,0.63,0.47,0.51,0.56,0.48,0.59,0.46
212,212,"(5, 5)","(3, 6)",5,5,3,6,0.41,0.32,0.32,0.33,0.33,0.33,0.33,0.33,0.33,0.33
213,213,"(1, 8)","(2, 4)",1,8,2,4,0.44,0.86,0.14,0.58,0.49,0.6,0.53,0.52,0.54,0.57
214,214,"(7, 9)","(1, 4)",7,9,1,4,0.52,0.37,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36
215,215,"(2, 8)","(3, 3)",2,8,3,3,0.64,0.4,0.58,0.52,0.54,0.45,0.59,0.43,0.54,0.56
216,216,"(1, 4)","(2, 6)",1,4,2,6,0.52,0.82,0.43,0.69,0.7,0.68,0.68,0.68,0.68,0.68
217,217,"(4, 5)","(1, 9)",4,5,1,9,0.42,0.69,0.74,0.79,0.83,0.84,0.84,0.84,0.84,0.84
218,218,"(5, 9)","(4, 5)",5,9,4,5,0.53,0.51,0.42,0.32,0.12,0.0,0.0,0.0,0.0,0.0
219,219,"(4, 7)","(2, 4)",4,7,2,4,0.57,0.58,0.5,0.57,0.32,0.28,0.34,0.23,0.22,0.23
220,220,"(1, 2)","(0, 3)",1,2,0,3,0.49,0.22,0.55,0.17,0.68,0.03,0.18,0.22,0.6,0.14
221,221,"(1, 9)","(1, 6)",1,9,1,6,0.5,0.97,0.07,0.28,0.57,0.74,0.61,0.65,0.75,0.52
222,222,"(8, 9)","(3, 6)",8,9,3,6,0.48,0.38,0.29,0.26,0.24,0.21,0.18,0.14,0.11,0.09
223,223,"(0, 7)","(2, 3)",0,7,2,3,0.51,0.61,0.48,0.59,0.43,0.58,0.43,0.59,0.42,0.59
224,224,"(5, 9)","(3, 7)",5,9,3,7,0.44,0.43,0.39,0.45,0.4,0.45,0.41,0.42,0.45,0.37
225,225,"(4, 7)","(6, 7)",4,7,6,7,0.49,0.42,0.34,0.29,0.26,0.23,0.19,0.12,0.06,0.0
226,226,"(3, 6)","(3, 9)",3,6,3,9,0.58,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92
227,227,"(1, 7)","(3, 7)",1,7,3,7,0.48,0.93,0.39,0.66,0.87,0.58,0.8,0.89,0.49,0.72
228,228,"(8, 8)","(4, 5)",8,8,4,5,0.53,0.28,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
229,229,"(3, 6)","(6, 9)",3,6,6,9,0.49,0.43,0.5,0.5,0.49,0.5,0.49,0.5,0.49,0.5
230,230,"(2, 9)","(3, 5)",2,9,3,5,0.51,0.79,0.35,0.55,0.71,0.49,0.58,0.71,0.35,0.64
231,231,"(7, 9)","(0, 7)",7,9,0,7,0.48,0.5,0.5,0.51,0.53,0.47,0.48,0.49,0.46,0.46
232,232,"(1, 2)","(0, 5)",1,2,0,5,0.46,0.51,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
233,233,"(5, 8)","(8, 9)",5,8,8,9,0.49,0.21,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
234,234,"(2, 5)","(1, 3)",2,5,1,3,0.52,0.59,0.31,0.48,0.45,0.44,0.54,0.55,0.35,0.48
235,235,"(3, 7)","(5, 8)",3,7,5,8,0.52,0.63,0.71,0.77,0.82,0.89,0.93,0.96,0.99,0.99
236,236,"(1, 5)","(7, 9)",1,5,7,9,0.46,0.5,0.45,0.48,0.47,0.49,0.51,0.46,0.51,0.48
237,237,"(1, 2)","(0, 1)",1,2,0,1,0.59,0.05,0.26,0.18,0.54,0.04,0.2,0.23,0.3,0.35
238,238,"(0, 1)","(1, 6)",0,1,1,6,0.52,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48
239,239,"(8, 8)","(2, 3)",8,8,2,3,0.53,0.15,0.05,0.02,0.0,0.0,0.0,0.0,0.0,0.0
240,240,"(0, 7)","(4, 6)",0,7,4,6,0.55,0.78,0.7,0.62,0.71,0.57,0.66,0.55,0.75,0.49
241,241,"(0, 5)","(3, 3)",0,5,3,3,0.49,0.5,0.51,0.48,0.52,0.48,0.52,0.48,0.52,0.48
242,242,"(4, 9)","(0, 9)",4,9,0,9,0.39,0.64,0.81,0.9,0.95,1.0,1.0,1.0,1.0,1.0
243,243,"(5, 6)","(0, 3)",5,6,0,3,0.45,0.32,0.25,0.23,0.22,0.24,0.21,0.21,0.21,0.21
244,244,"(0, 1)","(0, 2)",0,1,0,2,0.48,0.09,0.8,0.05,0.89,0.01,1.0,0.0,1.0,0.0
245,245,"(2, 2)","(6, 9)",2,2,6,9,0.49,0.04,0.07,0.09,0.15,0.12,0.07,0.1,0.09,0.13
246,246,"(7, 8)","(8, 9)",7,8,8,9,0.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
247,247,"(2, 4)","(7, 7)",2,4,7,7,0.48,0.36,0.42,0.44,0.38,0.41,0.39,0.35,0.35,0.39
248,248,"(5, 7)","(2, 4)",5,7,2,4,0.48,0.55,0.42,0.33,0.24,0.2,0.14,0.13,0.12,0.11
249,249,"(1, 1)","(1, 7)",1,1,1,7,0.56,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.58
250,250,"(0, 9)","(0, 9)",0,9,0,9,0.51,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
251,251,"(1, 2)","(4, 6)",1,2,4,6,0.52,0.42,0.55,0.43,0.51,0.43,0.33,0.44,0.47,0.44
252,252,"(0, 6)","(2, 6)",0,6,2,6,0.57,0.91,0.17,0.94,0.09,0.94,0.09,0.94,0.13,0.93
253,253,"(6, 8)","(5, 6)",6,8,5,6,0.45,0.16,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0
254,254,"(2, 5)","(0, 3)",2,5,0,3,0.46,0.55,0.34,0.59,0.45,0.37,0.49,0.58,0.4,0.49
255,255,"(9, 9)","(0, 7)",9,9,0,7,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52
256,256,"(1, 4)","(3, 5)",1,4,3,5,0.49,0.67,0.41,0.55,0.67,0.4,0.46,0.72,0.38,0.65
257,257,"(6, 7)","(2, 7)",6,7,2,7,0.51,0.6,0.65,0.63,0.7,0.62,0.65,0.66,0.62,0.6
258,258,"(3, 4)","(7, 9)",3,4,7,9,0.56,0.19,0.13,0.08,0.06,0.04,0.04,0.04,0.04,0.04
259,259,"(0, 0)","(1, 8)",0,0,1,8,0.48,0.47,0.48,0.47,0.48,0.47,0.48,0.47,0.48,0.47
260,260,"(3, 5)","(0, 1)",3,5,0,1,0.49,0.35,0.35,0.41,0.34,0.4,0.42,0.35,0.46,0.33
261,261,"(1, 3)","(7, 9)",1,3,7,9,0.5,0.21,0.52,0.21,0.44,0.27,0.43,0.37,0.37,0.41
262,262,"(3, 7)","(0, 2)",3,7,0,2,0.54,0.45,0.48,0.56,0.42,0.5,0.4,0.47,0.51,0.49
263,263,"(4, 4)","(0, 6)",4,4,0,6,0.54,0.64,0.65,0.66,0.66,0.66,0.66,0.66,0.66,0.66
264,264,"(1, 7)","(5, 6)",1,7,5,6,0.46,0.64,0.7,0.69,0.64,0.69,0.68,0.66,0.76,0.64
265,265,"(5, 7)","(3, 6)",5,7,3,6,0.43,0.4,0.38,0.32,0.27,0.28,0.25,0.23,0.18,0.16
266,266,"(8, 8)","(1, 2)",8,8,1,2,0.48,0.1,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04
267,267,"(0, 8)","(7, 7)",0,8,7,7,0.43,0.57,0.43,0.57,0.43,0.57,0.43,0.57,0.43,0.57
268,268,"(0, 4)","(0, 8)",0,4,0,8,0.5,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81
269,269,"(4, 5)","(2, 7)",4,5,2,7,0.51,0.71,0.75,0.72,0.76,0.75,0.75,0.75,0.75,0.75
270,270,"(4, 9)","(5, 7)",4,9,5,7,0.39,0.29,0.24,0.17,0.12,0.07,0.02,0.0,0.0,0.0
271,271,"(0, 4)","(4, 9)",0,4,4,9,0.55,0.61,0.73,0.76,0.76,0.76,0.76,0.76,0.76,0.76
272,272,"(0, 2)","(5, 5)",0,2,5,5,0.51,0.18,0.72,0.11,0.8,0.12,0.77,0.16,0.73,0.21
273,273,"(0, 3)","(0, 1)",0,3,0,1,0.5,0.16,0.85,0.04,0.96,0.0,1.0,0.0,1.0,0.0
274,274,"(9, 9)","(1, 2)",9,9,1,2,0.53,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
275,275,"(0, 1)","(3, 6)",0,1,3,6,0.53,0.44,0.37,0.33,0.45,0.38,0.36,0.41,0.44,0.44
276,276,"(3, 4)","(4, 6)",3,4,4,6,0.49,0.53,0.6,0.57,0.52,0.5,0.54,0.57,0.62,0.59
277,277,"(2, 3)","(3, 6)",2,3,3,6,0.61,0.6,0.59,0.6,0.59,0.6,0.59,0.6,0.59,0.6
278,278,"(3, 8)","(1, 3)",3,8,1,3,0.59,0.5,0.51,0.56,0.36,0.51,0.47,0.45,0.61,0.41
279,279,"(1, 3)","(3, 5)",1,3,3,5,0.51,0.58,0.46,0.48,0.57,0.46,0.54,0.58,0.58,0.54
280,280,"(4, 6)","(5, 8)",4,6,5,8,0.57,0.58,0.64,0.63,0.67,0.68,0.7,0.72,0.73,0.73
281,281,"(1, 7)","(2, 8)",1,7,2,8,0.49,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98
282,282,"(0, 0)","(2, 4)",0,0,2,4,0.47,0.39,0.33,0.29,0.36,0.33,0.33,0.32,0.32,0.33
283,283,"(1, 2)","(2, 3)",1,2,2,3,0.48,0.32,0.39,0.35,0.42,0.25,0.43,0.32,0.48,0.23
284,284,"(4, 7)","(1, 5)",4,7,1,5,0.53,0.78,0.35,0.33,0.46,0.41,0.49,0.45,0.68,0.39
285,285,"(1, 3)","(0, 1)",1,3,0,1,0.47,0.28,0.41,0.31,0.51,0.21,0.41,0.29,0.54,0.21
286,286,"(0, 4)","(1, 2)",0,4,1,2,0.58,0.22,0.82,0.14,0.86,0.11,0.9,0.08,0.92,0.05
287,287,"(1, 3)","(4, 7)",1,3,4,7,0.47,0.49,0.52,0.57,0.64,0.57,0.68,0.62,0.66,0.66
288,288,"(5, 6)","(2, 9)",5,6,2,9,0.48,0.56,0.65,0.75,0.8,0.85,0.87,0.91,0.95,0.99
289,289,"(2, 5)","(1, 2)",2,5,1,2,0.49,0.43,0.55,0.36,0.5,0.46,0.36,0.55,0.4,0.29
290,290,"(3, 8)","(0, 3)",3,8,0,3,0.56,0.54,0.41,0.4,0.5,0.57,0.39,0.54,0.43,0.45
291,291,"(3, 7)","(2, 8)",3,7,2,8,0.52,0.91,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
292,292,"(3, 4)","(1, 6)",3,4,1,6,0.56,0.71,0.59,0.63,0.6,0.6,0.6,0.6,0.6,0.6
293,293,"(5, 8)","(3, 4)",5,8,3,4,0.54,0.4,0.29,0.21,0.12,0.08,0.07,0.05,0.04,0.04
294,294,"(5, 6)","(3, 7)",5,6,3,7,0.54,0.72,0.64,0.72,0.8,0.83,0.76,0.8,0.8,0.8
295,295,"(8, 8)","(3, 7)",8,8,3,7,0.48,0.4,0.33,0.27,0.24,0.21,0.19,0.18,0.16,0.15
296,296,"(5, 8)","(2, 7)",5,8,2,7,0.52,0.71,0.59,0.56,0.67,0.71,0.65,0.48,0.55,0.6
297,297,"(7, 8)","(0, 7)",7,8,0,7,0.55,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57
298,298,"(4, 8)","(4, 4)",4,8,4,4,0.57,0.57,0.57,0.45,0.41,0.39,0.22,0.09,0.05,0.02
299,299,"(0, 4)","(0, 8)",0,4,0,8,0.53,0.79,0.79,0.79,0.79,0.79,0.79,0.79,0.79,0.79
300,300,"(0, 4)","(3, 7)",0,4,3,7,0.47,0.73,0.72,0.72,0.72,0.72,0.72,0.72,0.72,0.72
301,301,"(7, 7)","(2, 2)",7,7,2,2,0.45,0.09,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
302,302,"(1, 7)","(0, 7)",1,7,0,7,0.52,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
303,303,"(5, 9)","(1, 7)",5,9,1,7,0.51,0.73,0.61,0.62,0.77,0.68,0.78,0.72,0.62,0.57
304,304,"(1, 2)","(1, 4)",1,2,1,4,0.6,0.21,0.59,0.24,0.58,0.33,0.58,0.4,0.49,0.46
305,305,"(4, 5)","(2, 8)",4,5,2,8,0.58,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85
306,306,"(1, 6)","(0, 3)",1,6,0,3,0.53,0.64,0.39,0.7,0.28,0.6,0.42,0.68,0.33,0.69
307,307,"(3, 9)","(1, 5)",3,9,1,5,0.55,0.88,0.15,0.18,0.24,0.28,0.42,0.43,0.64,0.45
308,308,"(3, 7)","(1, 1)",3,7,1,1,0.54,0.46,0.55,0.45,0.48,0.52,0.48,0.49,0.51,0.49
309,309,"(7, 9)","(2, 4)",7,9,2,4,0.45,0.38,0.36,0.34,0.33,0.33,0.33,0.33,0.33,0.33
310,310,"(0, 3)","(2, 4)",0,3,2,4,0.54,0.4,0.6,0.34,0.62,0.28,0.77,0.17,0.82,0.1
311,311,"(0, 0)","(3, 9)",0,0,3,9,0.53,0.49,0.49,0.45,0.49,0.47,0.43,0.5,0.5,0.45
312,312,"(3, 8)","(0, 4)",3,8,0,4,0.42,0.76,0.27,0.37,0.47,0.5,0.45,0.62,0.45,0.42
313,313,"(0, 4)","(2, 5)",0,4,2,5,0.51,0.72,0.34,0.77,0.26,0.88,0.11,0.93,0.04,0.97
314,314,"(5, 8)","(2, 7)",5,8,2,7,0.55,0.77,0.6,0.71,0.85,0.55,0.38,0.36,0.4,0.45
315,315,"(3, 6)","(0, 1)",3,6,0,1,0.61,0.35,0.4,0.5,0.42,0.38,0.47,0.46,0.49,0.47
316,316,"(2, 2)","(5, 5)",2,2,5,5,0.52,0.13,0.13,0.26,0.17,0.24,0.23,0.3,0.24,0.32
317,317,"(1, 2)","(7, 8)",1,2,7,8,0.53,0.06,0.29,0.23,0.41,0.16,0.38,0.23,0.42,0.12
318,318,"(3, 7)","(1, 3)",3,7,1,3,0.52,0.61,0.47,0.34,0.57,0.48,0.39,0.56,0.39,0.52
319,319,"(0, 1)","(0, 8)",0,1,0,8,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54
320,320,"(5, 8)","(3, 3)",5,8,3,3,0.48,0.38,0.18,0.05,0.02,0.0,0.0,0.0,0.0,0.0
321,321,"(0, 1)","(1, 6)",0,1,1,6,0.49,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51
322,322,"(6, 9)","(5, 7)",6,9,5,7,0.52,0.29,0.16,0.06,0.0,0.0,0.0,0.0,0.0,0.0
323,323,"(0, 1)","(4, 9)",0,1,4,9,0.45,0.22,0.49,0.59,0.61,0.56,0.58,0.62,0.58,0.58
324,324,"(1, 5)","(5, 6)",1,5,5,6,0.48,0.58,0.64,0.55,0.49,0.58,0.5,0.54,0.56,0.52
325,325,"(4, 4)","(4, 7)",4,4,4,7,0.5,0.45,0.4,0.41,0.39,0.37,0.36,0.32,0.31,0.26
326,326,"(2, 2)","(5, 6)",2,2,5,6,0.47,0.18,0.25,0.22,0.26,0.22,0.19,0.23,0.2,0.34
327,327,"(0, 3)","(8, 8)",0,3,8,8,0.56,0.15,0.84,0.5,0.49,0.44,0.37,0.55,0.5,0.29
328,328,"(1, 8)","(5, 7)",1,8,5,7,0.55,0.7,0.81,0.72,0.77,0.77,0.77,0.81,0.8,0.72
329,329,"(7, 9)","(0, 4)",7,9,0,4,0.53,0.36,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32
330,330,"(2, 7)","(3, 9)",2,7,3,9,0.44,0.85,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
331,331,"(4, 5)","(0, 4)",4,5,0,4,0.45,0.61,0.33,0.41,0.4,0.38,0.46,0.41,0.43,0.43
332,332,"(5, 8)","(1, 4)",5,8,1,4,0.55,0.55,0.43,0.36,0.33,0.34,0.34,0.35,0.31,0.32
333,333,"(0, 8)","(1, 1)",0,8,1,1,0.51,0.5,0.55,0.45,0.55,0.45,0.55,0.45,0.55,0.45
334,334,"(8, 9)","(4, 9)",8,9,4,9,0.48,0.26,0.17,0.04,0.0,0.0,0.0,0.0,0.0,0.0
335,335,"(0, 3)","(0, 7)",0,3,0,7,0.52,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67
336,336,"(0, 8)","(1, 2)",0,8,1,2,0.5,0.55,0.49,0.54,0.52,0.5,0.54,0.47,0.53,0.47
337,337,"(5, 8)","(2, 8)",5,8,2,8,0.48,0.63,0.74,0.81,0.85,0.88,0.91,0.93,0.96,1.0
338,338,"(1, 3)","(0, 5)",1,3,0,5,0.54,0.53,0.6,0.46,0.62,0.5,0.6,0.51,0.59,0.51
339,339,"(2, 5)","(6, 8)",2,5,6,8,0.49,0.51,0.41,0.49,0.41,0.48,0.47,0.45,0.46,0.42
340,340,"(2, 7)","(1, 7)",2,7,1,7,0.5,0.98,0.16,0.4,0.72,0.76,0.82,0.62,0.74,0.9
341,341,"(4, 8)","(3, 9)",4,8,3,9,0.48,0.74,0.92,1.0,1.0,1.0,1.0,1.0,1.0,1.0
342,342,"(2, 3)","(0, 9)",2,3,0,9,0.54,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64
343,343,"(4, 6)","(3, 4)",4,6,3,4,0.46,0.55,0.3,0.2,0.1,0.03,0.0,0.0,0.0,0.0
344,344,"(2, 3)","(1, 1)",2,3,1,1,0.53,0.12,0.23,0.25,0.45,0.3,0.23,0.42,0.22,0.33
345,345,"(2, 7)","(2, 7)",2,7,2,7,0.47,0.98,0.16,0.4,0.56,0.76,0.74,0.64,0.64,0.94
346,346,"(0, 1)","(0, 8)",0,1,0,8,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47
347,347,"(2, 5)","(0, 8)",2,5,0,8,0.44,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96
348,348,"(0, 4)","(3, 8)",0,4,3,8,0.58,0.76,0.76,0.76,0.76,0.76,0.76,0.76,0.76,0.76
349,349,"(1, 6)","(4, 6)",1,6,4,6,0.46,0.78,0.57,0.56,0.8,0.52,0.65,0.78,0.48,0.76
350,350,"(6, 9)","(4, 7)",6,9,4,7,0.41,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
351,351,"(2, 9)","(0, 8)",2,9,0,8,0.45,0.99,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
352,352,"(6, 8)","(2, 6)",6,8,2,6,0.43,0.4,0.43,0.34,0.34,0.34,0.34,0.34,0.34,0.34
353,353,"(5, 9)","(3, 7)",5,9,3,7,0.43,0.51,0.46,0.48,0.53,0.44,0.49,0.49,0.53,0.53
354,354,"(3, 8)","(8, 8)",3,8,8,8,0.46,0.5,0.49,0.51,0.49,0.51,0.49,0.51,0.49,0.51
355,355,"(9, 9)","(4, 4)",9,9,4,4,0.49,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
356,356,"(0, 1)","(6, 7)",0,1,6,7,0.5,0.01,0.99,0.08,0.79,0.25,0.31,0.53,0.14,0.66
357,357,"(1, 2)","(0, 6)",1,2,0,6,0.45,0.59,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57
358,358,"(1, 6)","(1, 7)",1,6,1,7,0.44,0.99,0.08,0.24,0.48,0.64,0.99,0.08,0.24,0.48
359,359,"(2, 5)","(0, 2)",2,5,0,2,0.48,0.52,0.33,0.5,0.5,0.31,0.6,0.38,0.3,0.6
360,360,"(6, 6)","(3, 5)",6,6,3,5,0.48,0.37,0.27,0.23,0.18,0.13,0.11,0.1,0.09,0.09
361,361,"(4, 7)","(2, 3)",4,7,2,3,0.36,0.46,0.29,0.22,0.2,0.2,0.19,0.14,0.12,0.07
362,362,"(6, 9)","(1, 5)",6,9,1,5,0.43,0.47,0.38,0.36,0.37,0.36,0.37,0.36,0.37,0.36
363,363,"(1, 9)","(1, 3)",1,9,1,3,0.55,0.6,0.49,0.51,0.45,0.58,0.46,0.6,0.46,0.59
364,364,"(0, 7)","(3, 9)",0,7,3,9,0.54,0.93,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95
365,365,"(4, 6)","(3, 4)",4,6,3,4,0.53,0.58,0.41,0.44,0.26,0.27,0.2,0.17,0.13,0.07
366,366,"(4, 5)","(4, 9)",4,5,4,9,0.49,0.63,0.68,0.75,0.78,0.83,0.83,0.83,0.83,0.83
367,367,"(0, 0)","(5, 9)",0,0,5,9,0.48,0.13,0.43,0.53,0.46,0.42,0.33,0.42,0.4,0.33
368,368,"(0, 6)","(3, 8)",0,6,3,8,0.54,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
369,369,"(6, 9)","(1, 2)",6,9,1,2,0.44,0.12,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06
370,370,"(7, 7)","(6, 7)",7,7,6,7,0.5,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
371,371,"(5, 9)","(8, 8)",5,9,8,8,0.58,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
372,372,"(1, 4)","(4, 6)",1,4,4,6,0.57,0.68,0.5,0.62,0.59,0.56,0.71,0.59,0.57,0.67
373,373,"(2, 7)","(5, 8)",2,7,5,8,0.54,0.67,0.76,0.84,0.91,0.99,0.99,0.99,0.99,0.99
374,374,"(7, 9)","(6, 9)",7,9,6,9,0.5,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
375,375,"(9, 9)","(3, 9)",9,9,3,9,0.51,0.45,0.43,0.41,0.38,0.37,0.37,0.37,0.37,0.37
376,376,"(3, 7)","(2, 8)",3,7,2,8,0.55,0.95,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
377,377,"(1, 3)","(1, 2)",1,3,1,2,0.45,0.32,0.47,0.25,0.42,0.45,0.35,0.43,0.31,0.51
378,378,"(7, 8)","(5, 7)",7,8,5,7,0.53,0.23,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
379,379,"(7, 7)","(1, 5)",7,7,1,5,0.48,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45
380,380,"(5, 6)","(8, 8)",5,6,8,8,0.49,0.21,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
381,381,"(1, 5)","(2, 9)",1,5,2,9,0.56,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88
382,382,"(1, 5)","(1, 8)",1,5,1,8,0.52,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91
383,383,"(7, 8)","(0, 5)",7,8,0,5,0.51,0.5,0.51,0.5,0.51,0.5,0.51,0.5,0.51,0.5
384,384,"(1, 9)","(1, 5)",1,9,1,5,0.52,0.93,0.11,0.37,0.49,0.73,0.36,0.79,0.3,0.7
385,385,"(4, 9)","(2, 8)",4,9,2,8,0.52,0.92,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
386,386,"(3, 8)","(3, 7)",3,8,3,7,0.47,0.82,0.6,0.65,0.89,0.45,0.64,0.71,0.71,0.63
387,387,"(4, 8)","(3, 3)",4,8,3,3,0.55,0.46,0.38,0.34,0.38,0.3,0.2,0.12,0.04,0.01
388,388,"(1, 7)","(5, 5)",1,7,5,5,0.43,0.6,0.62,0.51,0.61,0.51,0.62,0.47,0.58,0.49
389,389,"(7, 7)","(2, 3)",7,7,2,3,0.38,0.19,0.1,0.08,0.07,0.06,0.06,0.06,0.06,0.06
390,390,"(1, 2)","(5, 9)",1,2,5,9,0.48,0.22,0.46,0.3,0.43,0.25,0.38,0.34,0.33,0.43
391,391,"(8, 8)","(2, 8)",8,8,2,8,0.45,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42
392,392,"(2, 8)","(1, 4)",2,8,1,4,0.48,0.84,0.18,0.34,0.5,0.68,0.39,0.57,0.54,0.6
393,393,"(0, 1)","(1, 2)",0,1,1,2,0.57,0.05,0.91,0.0,1.0,0.0,1.0,0.0,1.0,0.0
394,394,"(0, 7)","(2, 9)",0,7,2,9,0.53,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98
395,395,"(3, 4)","(3, 9)",3,4,3,9,0.5,0.71,0.72,0.72,0.72,0.72,0.72,0.72,0.72,0.72
396,396,"(0, 0)","(4, 6)",0,0,4,6,0.52,0.35,0.33,0.24,0.11,0.48,0.37,0.21,0.24,0.42
397,397,"(3, 3)","(0, 1)",3,3,0,1,0.57,0.07,0.08,0.06,0.06,0.06,0.06,0.06,0.06,0.06
398,398,"(7, 8)","(2, 6)",7,8,2,6,0.48,0.5,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45
399,399,"(8, 8)","(6, 9)",8,8,6,9,0.49,0.08,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
400,400,"(1, 4)","(5, 8)",1,4,5,8,0.57,0.46,0.64,0.58,0.68,0.58,0.65,0.6,0.6,0.56
401,401,"(3, 4)","(5, 7)",3,4,5,7,0.52,0.45,0.38,0.36,0.35,0.4,0.23,0.21,0.17,0.15
402,402,"(6, 6)","(3, 9)",6,6,3,9,0.55,0.57,0.57,0.59,0.6,0.6,0.6,0.6,0.6,0.6
403,403,"(2, 3)","(3, 7)",2,3,3,7,0.46,0.55,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68
404,404,"(9, 9)","(5, 9)",9,9,5,9,0.57,0.31,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
405,405,"(3, 8)","(5, 8)",3,8,5,8,0.43,0.49,0.54,0.6,0.67,0.7,0.77,0.81,0.89,0.95
406,406,"(0, 9)","(0, 7)",0,9,0,7,0.5,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
407,407,"(1, 6)","(4, 6)",1,6,4,6,0.5,0.77,0.58,0.63,0.73,0.64,0.61,0.79,0.51,0.64
408,408,"(5, 7)","(0, 6)",5,7,0,6,0.5,0.7,0.41,0.37,0.38,0.47,0.37,0.34,0.4,0.32
409,409,"(1, 6)","(4, 6)",1,6,4,6,0.63,0.88,0.2,0.45,0.66,0.8,0.52,0.67,0.71,0.57
410,410,"(2, 2)","(4, 4)",2,2,4,4,0.51,0.21,0.3,0.21,0.28,0.27,0.23,0.22,0.29,0.21
411,411,"(1, 3)","(0, 6)",1,3,0,6,0.43,0.64,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6
412,412,"(0, 6)","(8, 9)",0,6,8,9,0.53,0.49,0.49,0.49,0.51,0.51,0.49,0.49,0.51,0.51
413,413,"(5, 9)","(2, 9)",5,9,2,9,0.61,0.82,0.87,0.9,0.93,0.96,1.0,1.0,1.0,1.0
