Dataset,Model,Model variation,Number of individuals,Execution,RMSE,R2,RMSE by iteration,R2 by iteration
dataset15_density,NeuralNetwork,vector,100,3,0.9587450099693968,-0.4553192833408181,"{'1': 1.35374250697063, '2': 1.0530429405192583, '3': 0.8910007968694531, '4': 0.9647215043164442, '5': 0.9177481031015856, '6': 0.8362094182194129, '7': 0.835810809949647, '8': 0.9679079921895386, '9': 0.8085210175886014}","{'1': -0.9649217558157457, '2': -0.15142357765107084, '3': -0.38459801338719446, '4': -0.3495086738603257, '5': -0.3038238571592622, '6': -0.537020009791082, '7': -0.17050521706638655, '8': -1.2451226843378498, '9': 0.009050239001552773}"
dataset15_density,NeuralNetwork,vector,100,4,1.0016803323463026,0.0298181989020653,"{'1': 1.0211301819659298, '2': 1.2237954064992664, '3': 0.9269261254955623, '4': 1.0409064210140984, '5': 0.8527841837155626, '6': 0.9727121861518313, '7': 0.9368321060349972, '8': 0.924336914665959, '9': 1.1156994655735175}","{'1': -0.0025029860238834356, '2': -0.0617856150463425, '3': -0.05613808140656307, '4': 0.15514514564622595, '5': 0.19618784580726067, '6': 0.3186798106173676, '7': -0.1842866039404336, '8': 0.31017283541559126, '9': -0.40710856095063463}"
dataset15_density,NeuralNetwork,vector,100,5,0.9597864633375977,-0.2691430857911086,"{'1': 1.2713417072611781, '2': 1.1390520344535189, '3': 0.946313959067806, '4': 0.91132243191473, '5': 0.8917236656289725, '6': 0.9940501994519626, '7': 0.7138613142040884, '8': 1.0325477369718998, '9': 0.7378651210842236}","{'1': -0.042745421763007, '2': -0.6462634956216657, '3': 0.08554333886928989, '4': -0.05306294154292446, '5': -0.2892727442998799, '6': -0.8957640136570475, '7': 0.14529312301655983, '8': -0.9846189796761433, '9': 0.2586033625548403}"
dataset15_density,NeuralNetwork,vector,100,6,0.9328773486615048,0.0847803870954091,"{'1': 1.35935637926887, '2': 0.9712212223127394, '3': 0.8718120551157712, '4': 1.006235870002816, '5': 0.8064382340721836, '6': 0.9382135843626592, '7': 0.7380544537914713, '8': 0.9734486938012761, '9': 0.731115645225756}","{'1': -0.9147593054480301, '2': 0.16986945074618753, '3': -0.09238508690643621, '4': 0.17712490843357054, '5': 0.22759660073652133, '6': 0.2603580813065368, '7': 0.281478143845452, '8': 0.23620231338532283, '9': 0.4175383777595576}"
dataset15_density,KNN,vector,100,0,0.5875033464788575,0.550459918031454,"{'1': 0.5607933850487178, '2': 0.547701271029174, '3': 0.5942956657753549, '4': 0.6055874136211875, '5': 0.5974375479487591, '6': 0.5764278431289999, '7': 0.5679101381428624, '8': 0.660525583936316, '9': 0.5768512696783455}","{'1': 0.5721387681433352, '2': 0.5410524793270056, '3': 0.5750289859950465, '4': 0.5090053551073412, '5': 0.5595817292424139, '6': 0.5669243032489726, '7': 0.6296604619914681, '8': 0.3773945448083903, '9': 0.6233526344191136}"
dataset15_density,KNN,vector,100,1,0.580500375567942,0.6589985802843755,"{'1': 0.7200082154317278, '2': 0.5570430681020164, '3': 0.5851712206076375, '4': 0.47763698944862054, '5': 0.5543713048706077, '6': 0.5341061248555993, '7': 0.6482393302155188, '8': 0.5371713201497024, '9': 0.6107558064300471}","{'1': 0.5176180209395986, '2': 0.6798238506370526, '3': 0.5901090714068888, '4': 0.7687109783824623, '5': 0.680253315304552, '6': 0.7309595297507446, '7': 0.5885892612454087, '8': 0.7419791813608948, '9': 0.6329440135317779}"
dataset15_density,KNN,vector,100,2,0.863250886236118,0.3958323172886464,"{'1': 0.966059509888402, '2': 1.081866716233814, '3': 0.8248388125877096, '4': 0.9391902844360623, '5': 0.7165617458936665, '6': 0.9266084459405577, '7': 0.6996907557362377, '8': 0.9114610161342146, '9': 0.7029806892743976}","{'1': 0.4293372775332015, '2': 0.17409903259399517, '3': 0.4894394194093914, '4': 0.28446885933958566, '5': 0.5548207619706775, '6': 0.24632701266290435, '7': 0.5595354551573779, '8': 0.287657840040937, '9': 0.5368051968897471}"
dataset15_density,KNN,vector,100,3,0.437197082340114,0.7516235989598655,"{'1': 0.5172743721264768, '2': 0.3930465919156752, '3': 0.4783785353704947, '4': 0.3831806318877997, '5': 0.4706530443992769, '6': 0.40242410329124045, '7': 0.44301083525394314, '8': 0.4158079708116677, '9': 0.43099765600445167}","{'1': 0.5900276062372856, '2': 0.8095451045585014, '3': 0.6943738541998222, '4': 0.8241593077000023, '5': 0.7285729142643111, '6': 0.7970504173783582, '7': 0.7577438646521201, '8': 0.7887829071502681, '9': 0.7743564144981206}"
dataset15_density,KNN,vector,100,4,0.5395994641186895,0.6393888527856216,"{'1': 0.6694162336133506, '2': 0.5278149922248435, '3': 0.5628913207767757, '4': 0.5447013891555444, '5': 0.5239769368436211, '6': 0.49341351765560054, '7': 0.47509666997668043, '8': 0.5393115875270488, '9': 0.5197725292947403}","{'1': 0.446905003673557, '2': 0.6877152215705338, '3': 0.5537931558614921, '4': 0.6578908140729522, '5': 0.6559751511976673, '6': 0.717522077697592, '7': 0.7092596828627679, '8': 0.6695410922593115, '9': 0.6558974758747214}"
dataset15_density,KNN,vector,100,5,0.4788790951560595,0.6921129996290813,"{'1': 0.5641495025208978, '2': 0.5225569583173743, '3': 0.48977151629059545, '4': 0.48482673845111385, '5': 0.4553795378313204, '6': 0.4495245556832365, '7': 0.45214725702733194, '8': 0.44701238478773897, '9': 0.4445434054949262}","{'1': 0.6086070843235409, '2': 0.5818667298958641, '3': 0.697586181662111, '4': 0.6574798902592089, '5': 0.722706486141006, '6': 0.7201108092439317, '7': 0.7377466675820912, '8': 0.7438133747889968, '9': 0.7590997727649818}"
dataset15_density,KNN,vector,100,6,0.7751427869821986,0.3884819012813361,"{'1': 0.6433101888997593, '2': 0.95283371971127, '3': 0.6265196523357848, '4': 0.928756198922126, '5': 0.6250963115903534, '6': 0.9070952653155528, '7': 0.6418242041293672, '8': 0.9468562845869546, '9': 0.7039932573486195}","{'1': 0.5810823025301424, '2': 0.1646898889206545, '3': 0.6242983839681379, '4': 0.17829117852185838, '5': 0.6007914050055698, '6': 0.1762991168320469, '7': 0.5789662275281316, '8': 0.11840075875211664, '9': 0.4735178494733675}"
dataset15_density,KNN,vector,100,7,0.4762376287253568,0.7341962948602118,"{'1': 0.4279395934838203, '2': 0.4763872233117941, '3': 0.5206602620668119, '4': 0.4740099836457207, '5': 0.5024965331161307, '6': 0.4629422780906417, '7': 0.4853870120600288, '8': 0.4650461813064704, '9': 0.4712695914467935}","{'1': 0.7476107571889447, '2': 0.7331262651518926, '3': 0.6954562678528541, '4': 0.7430971184559454, '5': 0.7137718818094609, '6': 0.7585012660084923, '7': 0.7325684051037844, '8': 0.7476711782324268, '9': 0.7359635139381044}"
dataset15_density,KNN,vector,100,8,0.7586140832605666,0.2939565765258354,"{'1': 0.8618416326176747, '2': 0.8155454672766136, '3': 0.6959859627048219, '4': 0.77649122874122, '5': 0.6982176260237914, '6': 0.7903135071220121, '7': 0.7133034616604353, '8': 0.7412958746748048, '9': 0.7345319885237254}","{'1': 0.07445077637292241, '2': 0.21556674132542175, '3': 0.3931472336148717, '4': 0.2699445313574782, '5': 0.42545215098128786, '6': 0.20816798281140614, '7': 0.4025875716365631, '8': 0.29732768156185396, '9': 0.3589645190707139}"
dataset15_density,KNN,vector,100,9,0.61834706895023,0.4689090617096643,"{'1': 0.6248640602246246, '2': 0.5941935557046176, '3': 0.628246812592909, '4': 0.6048255373193869, '5': 0.6229314404630805, '6': 0.6097684748790707, '7': 0.620427866750053, '8': 0.6589849053922644, '9': 0.6008809672260628}","{'1': 0.28730889464552556, '2': 0.4450257517705727, '3': 0.495595508797087, '4': 0.497129665611877, '5': 0.500473037769831, '6': 0.5249499799350339, '7': 0.5208546161517837, '8': 0.38751131422024443, '9': 0.5613327864850244}"
dataset15_density,DecisionTree,vector,100,0,0.8070423208591575,0.1504499435121418,"{'1': 0.8371678241926429, '2': 0.7576204449914042, '3': 0.8989122206204346, '4': 0.7373874556127303, '5': 0.8134461712283767, '6': 0.8054310617241432, '7': 0.7519747680820468, '8': 0.8884305067435726, '9': 0.7730104345370654}","{'1': 0.04649663648295366, '2': 0.12182938187730996, '3': 0.02772582017990921, '4': 0.2720281848099062, '5': 0.18353431156889832, '6': 0.15446680813112257, '7': 0.3506970529477842, '8': -0.126368664561322, '9': 0.3236399601727148}"
dataset15_density,DecisionTree,vector,100,1,0.7532040171435653,0.4331877053033439,"{'1': 0.7871763954936901, '2': 0.8101017347284944, '3': 0.6943657666592178, '4': 0.7543129910055084, '5': 0.6836815031062023, '6': 0.7797265865609586, '7': 0.7657450872433365, '8': 0.8040916769052198, '9': 0.6996344125894601}","{'1': 0.42341904021947585, '2': 0.32284115876805164, '3': 0.42286290150191563, '4': 0.4231508074829696, '5': 0.5136910908197274, '6': 0.4266138712796561, '7': 0.42591882271976944, '8': 0.42185037595891783, '9': 0.5183412789796111}"
dataset15_density,DecisionTree,vector,100,2,0.9544460345742588,0.2709514872157552,"{'1': 1.2786745832471598, '2': 1.0855618894478531, '3': 1.05822950226027, '4': 0.9387330923513326, '5': 0.8998593342967944, '6': 0.8427738924734017, '7': 0.8433029486866713, '8': 0.8351769870663652, '9': 0.8077020813384814}","{'1': 0.0002490878312491063, '2': 0.16844758041546248, '3': 0.15963330179971646, '4': 0.2851653221450614, '5': 0.2979356590425747, '6': 0.376534267984314, '7': 0.3601680522493894, '8': 0.4019059385125907, '9': 0.3885241749614379}"
dataset15_density,DecisionTree,vector,100,3,0.6975388609989532,0.3691142095860404,"{'1': 0.7806493945900926, '2': 0.5744859576902889, '3': 0.792092936725878, '4': 0.6247580514548134, '5': 0.7498824074832126, '6': 0.6320344221672477, '7': 0.7154107403742991, '8': 0.6723551455838914, '9': 0.7361806929208559}","{'1': 0.06626262301703834, '2': 0.5931232202360024, '3': 0.16208605888895666, '4': 0.5325490896947311, '5': 0.3109705742817871, '6': 0.4993875387543265, '7': 0.36823290890351124, '8': 0.4477434111019233, '9': 0.3416724613960874}"
dataset15_density,DecisionTree,vector,100,4,0.7991860753762042,0.2147224897755291,"{'1': 0.765299634430784, '2': 0.7609836347236397, '3': 0.7734562763476027, '4': 0.7719986026754169, '5': 0.7947095760737729, '6': 0.764234575743184, '7': 0.8271991897989353, '8': 0.8586453472328823, '9': 0.8761478413596193}","{'1': 0.27711325520674834, '2': 0.3508605448169615, '3': 0.15752182552926486, '4': 0.312803722433473, '5': 0.20862493590386677, '6': 0.32233385730790376, '7': 0.11862345739678404, '8': 0.1623441962871861, '9': 0.022276613097573672}"
dataset15_density,DecisionTree,vector,100,5,0.8295134889845759,0.0845475948445721,"{'1': 0.895882092031954, '2': 0.7756042155184965, '3': 0.9346930384345783, '4': 0.7929375646037734, '5': 0.8718723539719747, '6': 0.7601973831915851, '7': 0.851647784375832, '8': 0.7575324641189988, '9': 0.8252545046139897}","{'1': 0.012979319090802965, '2': 0.0788554723028424, '3': -0.10141909000983085, '4': 0.08379863830839207, '5': -0.016479211329668564, '6': 0.19955402306568637, '7': 0.0695752462146203, '8': 0.26426767110671845, '9': 0.16979628485158715}"
dataset15_density,DecisionTree,vector,100,6,0.8286265470762502,0.301119321872508,"{'1': 0.7311358506436446, '2': 1.044799085205276, '3': 0.6447879585124596, '4': 0.9907567860681562, '5': 0.652102018079563, '6': 0.9626870800249329, '7': 0.6934103287552613, '8': 0.9893461737506469, '9': 0.7486136426463101}","{'1': 0.4588919344728035, '2': -0.0043360920193118435, '3': 0.602069247332359, '4': 0.0649203409628113, '5': 0.5655527036099927, '6': 0.0722434737950719, '7': 0.508565813965911, '8': 0.03750245026170007, '9': 0.40466402447123506}"
dataset15_density,DecisionTree,vector,100,7,0.5849308620554047,0.5902669787570314,"{'1': 0.6090987630202287, '2': 0.7297236000886957, '3': 0.5480031872747313, '4': 0.6567227709777005, '5': 0.5117352457367875, '6': 0.6218325344942086, '7': 0.48669182990982196, '8': 0.6011831969611546, '9': 0.499386630035313}","{'1': 0.4886934735819749, '2': 0.373815364525913, '3': 0.6626296053038876, '4': 0.506873719885403, '5': 0.7031501623154939, '6': 0.5642794421265827, '7': 0.7311286527694226, '8': 0.5783147969720894, '9': 0.7035175913325158}"
dataset15_density,DecisionTree,vector,100,8,0.8271102665187342,0.1638174461089463,"{'1': 0.8919048425296257, '2': 0.7930722533376249, '3': 0.8383941171434961, '4': 0.7798878674798528, '5': 0.8563039264318391, '6': 0.7719280714203978, '7': 0.8529497833401465, '8': 0.7519209116392137, '9': 0.9076306253464115}","{'1': 0.0087535942586916, '2': 0.2582028614308859, '3': 0.1193997189442747, '4': 0.263543536217243, '5': 0.13582746853761807, '6': 0.2445809749863065, '7': 0.14577453003402996, '8': 0.27704044041363873, '9': 0.02123389015782806}"
dataset15_density,DecisionTree,vector,100,9,0.7715872670395562,0.1773751160293391,"{'1': 0.768191932312958, '2': 0.6563572484549702, '3': 0.8058626521954803, '4': 0.7234258296105992, '5': 0.804667759279536, '6': 0.7520503107873322, '7': 0.8117275234242876, '8': 0.8003261302568037, '9': 0.8216760170340379}","{'1': -0.07713398688427442, '2': 0.3228302829710449, '3': 0.17007200436617298, '4': 0.2805778609936179, '5': 0.16648842768461947, '6': 0.2773912836551645, '7': 0.17982739299537842, '8': 0.09659782837667485, '9': 0.17972495010565281}"
dataset15_density,KNN,vector,1000,0,0.5045919276141094,0.7553646644988177,"{'1': 0.5279244572821356, '2': 0.5909513563786831, '3': 0.4567694545632612, '4': 0.5406684187067733, '5': 0.42975631480803544, '6': 0.5308427362525254, '7': 0.45100217752641647, '8': 0.544329345731939, '9': 0.46908308727721604}","{'1': 0.7318147820918827, '2': 0.6690261779246685, '3': 0.8020934610257255, '4': 0.7220585417786942, '5': 0.8239691605669207, '6': 0.7318375868887199, '7': 0.8078726107578311, '8': 0.7161461647409271, '9': 0.7934634947139896}"
dataset15_density,KNN,vector,1000,1,0.5996731043359421,0.5994314565398798,"{'1': 0.602058628989738, '2': 0.6234463022271649, '3': 0.546966364855575, '4': 0.6347721897058441, '5': 0.5695099535412548, '6': 0.6417873653427839, '7': 0.5791325765253301, '8': 0.6277471577143477, '9': 0.5716374001214404}","{'1': 0.6282214203357437, '2': 0.5570980686859863, '3': 0.6715569453742182, '4': 0.5497714637119353, '5': 0.6420064915243917, '6': 0.5321770178250212, '7': 0.6239086026938305, '8': 0.5505647665355405, '9': 0.6395783321722516}"
dataset15_density,KNN,vector,1000,2,0.6024241033900246,0.6453715467847526,"{'1': 0.6310350943407339, '2': 0.6303115364887419, '3': 0.5726773489099461, '4': 0.6129116653179366, '5': 0.5786347558000063, '6': 0.6133072114412647, '7': 0.5842109074465187, '8': 0.6203561360573899, '9': 0.5783722747076819}","{'1': 0.6147869127586165, '2': 0.6101058300391864, '3': 0.6767723551229685, '4': 0.6347473780154937, '5': 0.6773173277261862, '6': 0.6275071972906461, '7': 0.6679719799008179, '8': 0.6205011513475844, '9': 0.6786337888612743}"
dataset15_density,KNN,vector,1000,3,0.5352090679851655,0.6785306117109333,"{'1': 0.5514522389501639, '2': 0.629439862082245, '3': 0.4902417339950052, '4': 0.5758820878575288, '5': 0.4749767753495478, '6': 0.569625460563297, '7': 0.4801409205756761, '8': 0.5774787787744562, '9': 0.46764375371856987}","{'1': 0.6492851759167282, '2': 0.5423031222336165, '3': 0.7303113084696311, '4': 0.642327863138189, '5': 0.7466952112721854, '6': 0.6428231244251619, '7': 0.7516362803363681, '8': 0.636694976483388, '9': 0.7646984431231306}"
dataset15_density,KNN,vector,1000,4,0.573233409037487,0.6440703639129105,"{'1': 0.59155044079787, '2': 0.5482911457120826, '3': 0.5793306110667029, '4': 0.5608158318970968, '5': 0.5568615128800021, '6': 0.5527642195486125, '7': 0.6032119403991936, '8': 0.5667585168843828, '9': 0.5995164621514395}","{'1': 0.6003467987840808, '2': 0.6953971280059185, '3': 0.6368569934674189, '4': 0.6621408762679584, '5': 0.6634764672539972, '6': 0.6759680359742576, '7': 0.5979531147625662, '8': 0.6556380091203622, '9': 0.6088558515796353}"
dataset15_density,KNN,vector,1000,5,0.5505026976899801,0.6618459016912152,"{'1': 0.5944527360945778, '2': 0.6323586518068398, '3': 0.5078860508383839, '4': 0.5770825123345777, '5': 0.4903222776341019, '6': 0.5729515078364188, '7': 0.49084120851764484, '8': 0.5610080109762882, '9': 0.527621323170988}","{'1': 0.6543195198925251, '2': 0.5522447196286547, '3': 0.7175510684066606, '4': 0.6182407266802308, '5': 0.7318624269137755, '6': 0.6295976728370487, '7': 0.7251303338780688, '8': 0.6437551517699358, '9': 0.6839114952140364}"
dataset15_density,KNN,vector,1000,6,0.6306293397211219,0.6153340044130955,"{'1': 0.6669080839571523, '2': 0.6636654261472797, '3': 0.5956026978802537, '4': 0.6485861044973954, '5': 0.5850821290972755, '6': 0.6575695294707711, '7': 0.5841410527470845, '8': 0.6752134397737566, '9': 0.5988955939191283}","{'1': 0.5629823131742515, '2': 0.5637095220458892, '3': 0.6544490745460249, '4': 0.5906112906351259, '5': 0.665889215430727, '6': 0.5833995667627291, '7': 0.6784477307397208, '8': 0.5707727076738652, '9': 0.6677446187095266}"
dataset15_density,KNN,vector,1000,7,0.5721232610484746,0.6545308488202793,"{'1': 0.5627629057871175, '2': 0.5951626456872976, '3': 0.5475103526201435, '4': 0.605742440268643, '5': 0.5395210042908671, '6': 0.6008785831928202, '7': 0.5307781902348776, '8': 0.6281145245785505, '9': 0.5386387027759545}","{'1': 0.6818288677574869, '2': 0.625808169442779, '3': 0.6885113280255082, '4': 0.6065147349439343, '5': 0.694705146493418, '6': 0.6148628956606912, '7': 0.7019822963954419, '8': 0.5832723592986313, '9': 0.693291841364624}"
dataset15_density,KNN,vector,1000,8,0.571902145505619,0.6258994326655275,"{'1': 0.6151220792233001, '2': 0.5906044953588576, '3': 0.5365263519896915, '4': 0.577144136090291, '5': 0.5366642162037419, '6': 0.5856701833779945, '7': 0.5489916793526919, '8': 0.5956890637329777, '9': 0.5607071042210244}","{'1': 0.5577831309360874, '2': 0.6079187842923375, '3': 0.6584947953011508, '4': 0.6231513285009382, '5': 0.6741442548157963, '6': 0.6148488655011564, '7': 0.6633720097910443, '8': 0.5994520533089378, '9': 0.6339296715422997}"
dataset15_density,KNN,vector,1000,9,0.5953517665457209,0.6413364895038285,"{'1': 0.6298802482031414, '2': 0.6281317918061808, '3': 0.5874567543984729, '4': 0.6065309527118853, '5': 0.5482976412625152, '6': 0.6149857967048901, '7': 0.558046445072875, '8': 0.6107427280181386, '9': 0.5740935407333895}","{'1': 0.6133089445186208, '2': 0.616379126249688, '3': 0.64933959448558, '4': 0.6273390600743661, '5': 0.7011715964240739, '6': 0.609955539950386, '7': 0.6728944734670438, '8': 0.6299441373377551, '9': 0.6516959330269431}"
dataset15_density,DecisionTree,vector,1000,0,0.5838191347400031,0.6745958488752305,"{'1': 0.6324170500527311, '2': 0.6244856640369437, '3': 0.5649573940124148, '4': 0.5979180741060369, '5': 0.5402895404678497, '6': 0.6151649195722293, '7': 0.538109548971794, '8': 0.6000542139172872, '9': 0.5409758075227418}","{'1': 0.615143866666922, '2': 0.6303973098655822, '3': 0.6972407433478094, '4': 0.6600815873492947, '5': 0.7217742342928744, '6': 0.6398783182138534, '7': 0.7264898790848351, '8': 0.655053097568149, '9': 0.7253036034877544}"
dataset15_density,DecisionTree,vector,1000,1,0.7173347465946213,0.4273527071443703,"{'1': 0.6896986568224938, '2': 0.7389035047855209, '3': 0.6992883185808415, '4': 0.7530040742225861, '5': 0.70158816449835, '6': 0.7406234575835227, '7': 0.6850439447742939, '8': 0.7609578144846664, '9': 0.6869047835993158}","{'1': 0.5121059141110258, '2': 0.3778645906084509, '3': 0.46315193967391477, '4': 0.3664339649070897, '5': 0.45670335632288817, '6': 0.37699123966491555, '7': 0.47377161138579693, '8': 0.3395822025179259, '9': 0.4795695451073263}"
dataset15_density,DecisionTree,vector,1000,2,0.7568671238183042,0.4398369506343605,"{'1': 0.743288012127417, '2': 0.8049683495220039, '3': 0.7207739538021004, '4': 0.7886773546812128, '5': 0.7266106646416984, '6': 0.7804374260025939, '7': 0.7254822820766165, '8': 0.7943804241299423, '9': 0.7271856473811537}","{'1': 0.4655485435311174, '2': 0.3640926588298333, '3': 0.48798031862305724, '4': 0.3952215466365364, '5': 0.4911729999469675, '6': 0.39683251914299233, '7': 0.4879775135555203, '8': 0.377720685317101, '9': 0.49198577012611877}"
