Dataset,Model,Model variation,Number of individuals,Execution,RMSE,R2,RMSE by iteration,R2 by iteration
dataset16_density,DecisionTree,vector,1000,0,0.6331901203935328,0.6249301233276214,"{'1': 0.670089283340059, '2': 0.6377851056876903, '3': 0.6047554809010853, '4': 0.6178143039135762, '5': 0.6052932826767482, '6': 0.62164603714832, '7': 0.596260271258515, '8': 0.6287556946719988, '9': 0.6090106777178964, '10': 0.6324312464685784, '11': 0.6328236335111231, '12': 0.6367358149196024, '13': 0.6180813697484526, '14': 0.6414899017311468, '15': 0.632360938418502, '16': 0.6528306337479581, '17': 0.6391414453258257, '18': 0.6397290734835477, '19': 0.6432021993884941, '20': 0.6247890882301345, '21': 0.6460911102117645, '22': 0.657024422562504, '23': 0.6294777760976997, '24': 0.6419299666049173, '25': 0.6555989324293459, '26': 0.6345487264938868, '27': 0.6227134843307038, '28': 0.6587802021700246, '29': 0.6313233882223528}","{'1': 0.567927508931769, '2': 0.6144870925584909, '3': 0.6530829357972174, '4': 0.6370830562682165, '5': 0.650798633288373, '6': 0.6322501656393911, '7': 0.6641821703734361, '8': 0.6212652693571359, '9': 0.6518654799068655, '10': 0.6276946065642084, '11': 0.6191099305283044, '12': 0.622371460872814, '13': 0.642372054214379, '14': 0.6195380023531354, '15': 0.6249163096703498, '16': 0.6049626821951192, '17': 0.6189781483500891, '18': 0.6217534668462344, '19': 0.6165989795011553, '20': 0.6390372149534853, '21': 0.61074451829243, '22': 0.6043235702285961, '23': 0.6304415760659319, '24': 0.6249907708867717, '25': 0.600360937397093, '26': 0.6263645142217009, '27': 0.6398994105080066, '28': 0.6049841715083721, '29': 0.6305889392219476}"
dataset16_density,DecisionTree,vector,1000,1,0.7191489197439797,0.4209101387136243,"{'1': 0.7320573105910124, '2': 0.7379123513656931, '3': 0.731993881837346, '4': 0.7452322404350633, '5': 0.7185341126591526, '6': 0.7400173473286409, '7': 0.6984748426584964, '8': 0.7361405820031026, '9': 0.70471226981846, '10': 0.7185384939775901, '11': 0.7076060818257718, '12': 0.7314867289013538, '13': 0.6896015377025292, '14': 0.7234793123376144, '15': 0.6985897021679464, '16': 0.7305903994310734, '17': 0.6844048854040408, '18': 0.7284113198661122, '19': 0.6785178373410541, '20': 0.7343836598899046, '21': 0.6823002254640285, '22': 0.7453689074344994, '23': 0.7164430629876588, '24': 0.7331346044383341, '25': 0.6899545219378782, '26': 0.750409567724194, '27': 0.6977067070503296, '28': 0.742874109641864, '29': 0.7264420683546685}","{'1': 0.4503364260289693, '2': 0.3795325162974825, '3': 0.411761096340885, '4': 0.37944467675222926, '5': 0.43014115110612805, '6': 0.3780105362586166, '7': 0.45293497956899864, '8': 0.381956381844491, '9': 0.4522362506234965, '10': 0.4048928541362863, '11': 0.44473202975753434, '12': 0.3911109221821265, '13': 0.46426054839157904, '14': 0.4136104889348521, '15': 0.4525560771389423, '16': 0.4065369485630197, '17': 0.4753753384910172, '18': 0.4007941933226782, '19': 0.48319377887122894, '20': 0.3750174931175002, '21': 0.4803555165054345, '22': 0.3679187841892563, '23': 0.4349234280443368, '24': 0.39587584454689073, '25': 0.4647936137449291, '26': 0.37224362175225334, '27': 0.4514403771480656, '28': 0.39414931482443116, '29': 0.41625883421144816}"
dataset16_density,DecisionTree,vector,1000,2,0.7254324476671162,0.4809582877106254,"{'1': 0.770824874528266, '2': 0.7757979323385357, '3': 0.7192039181684675, '4': 0.7562508161688273, '5': 0.7038539890420284, '6': 0.7437648223406438, '7': 0.7077509638574356, '8': 0.7617853035701196, '9': 0.7016569482807121, '10': 0.7543489256081978, '11': 0.7024073268488221, '12': 0.7317350462930944, '13': 0.7115382586205864, '14': 0.7401670215614421, '15': 0.7003164413457594, '16': 0.7477893887994571, '17': 0.7044201557506489, '18': 0.747222373402185, '19': 0.6897766432067504, '20': 0.743782830254617, '21': 0.6952270457369141, '22': 0.7502430455085609, '23': 0.6840735533672073, '24': 0.7437990665953509, '25': 0.688253749564808, '26': 0.749083725089246, '27': 0.6794713702128526, '28': 0.7467753548239907, '29': 0.6862200914608413}","{'1': 0.4252149684931704, '2': 0.40934557105881286, '3': 0.4902085167965198, '4': 0.44393023679844335, '5': 0.5225457480387936, '6': 0.4521861465309993, '7': 0.5127000662433303, '8': 0.42773988471559965, '9': 0.527028534088645, '10': 0.4353717718083241, '11': 0.5172337899017507, '12': 0.46464251143045343, '13': 0.5107202495038327, '14': 0.4560811801939806, '15': 0.5186298254983678, '16': 0.44000445682146994, '17': 0.5063413956045266, '18': 0.4436440591249958, '19': 0.5312469985822603, '20': 0.45010079021519056, '21': 0.5272017337843381, '22': 0.4449772174732355, '23': 0.5369406686697463, '24': 0.4534506829298155, '25': 0.5324768653021604, '26': 0.43860019629453817, '27': 0.5513492019628046, '28': 0.4401567322425365, '29': 0.5377203434994924}"
dataset16_density,DecisionTree,vector,1000,3,0.6500072031115242,0.5339335314314488,"{'1': 0.7207595509777476, '2': 0.663902933265085, '3': 0.6412507826042652, '4': 0.6586195101763542, '5': 0.6304112039365025, '6': 0.6483346347086774, '7': 0.6376184653535919, '8': 0.6634597543828826, '9': 0.6198361587302527, '10': 0.6573366449246514, '11': 0.6406207220943543, '12': 0.6711341846971689, '13': 0.649842593794717, '14': 0.6702586674733327, '15': 0.6400925612073048, '16': 0.6726159501950948, '17': 0.6212168288672725, '18': 0.6604459223635761, '19': 0.6306891288834416, '20': 0.6603235450478435, '21': 0.6197716255949239, '22': 0.675935415925743, '23': 0.6276509229590286, '24': 0.6614315432844534, '25': 0.6205086425325642, '26': 0.6688584148024681, '27': 0.6274030690215919, '28': 0.6618173186983871, '29': 0.628062193730924}","{'1': 0.40087267611679067, '2': 0.49081143899835433, '3': 0.5385783232513686, '4': 0.5321709871167419, '5': 0.553782604656723, '6': 0.5372962770967145, '7': 0.562001639095606, '8': 0.5204559448603056, '9': 0.5866210667661028, '10': 0.5195924580474867, '11': 0.553943552961403, '12': 0.5097129920440726, '13': 0.5409905084025753, '14': 0.5119660577776914, '15': 0.5538238966578801, '16': 0.5050561359263723, '17': 0.5832977165863545, '18': 0.5174066270632034, '19': 0.5635887750265733, '20': 0.5187094232531474, '21': 0.5768702593572905, '22': 0.4979373103314081, '23': 0.5697794082549124, '24': 0.5124909246905953, '25': 0.5767514576119437, '26': 0.5007379321724497, '27': 0.5726540397200801, '28': 0.5113385743975745, '29': 0.5648334032702924}"
dataset16_density,DecisionTree,vector,1000,4,0.6534080834353225,0.5317271303602793,"{'1': 0.6778634653711737, '2': 0.6729122452160632, '3': 0.6607971823861324, '4': 0.6406667475841934, '5': 0.6440882497911176, '6': 0.6252459847794317, '7': 0.6745410283334601, '8': 0.6430764905811747, '9': 0.6698564273267777, '10': 0.6220947973770049, '11': 0.6638707566661133, '12': 0.6322438518224252, '13': 0.6672613386284053, '14': 0.6495231895780633, '15': 0.6724965584167278, '16': 0.6440851008010052, '17': 0.6797679799554384, '18': 0.657167795056078, '19': 0.6659110295196488, '20': 0.6513241336932386, '21': 0.6633089158333283, '22': 0.6266281694196678, '23': 0.6510523571707424, '24': 0.6283058551012936, '25': 0.6626918098490941, '26': 0.63968987240913, '27': 0.6655672236056087, '28': 0.6481682476956633, '29': 0.648627615656156}","{'1': 0.47521164883013167, '2': 0.5411947366211416, '3': 0.5275442960814857, '4': 0.5590803158450794, '5': 0.5497934739136573, '6': 0.5854185851814162, '7': 0.497248258936444, '8': 0.5566523959599929, '9': 0.5116872440073357, '10': 0.5782452783830914, '11': 0.5189309690705077, '12': 0.5662676355426924, '13': 0.5075026051521998, '14': 0.5449838452193574, '15': 0.4998193149335828, '16': 0.5603947352963254, '17': 0.4819396068632543, '18': 0.539696045662365, '19': 0.49518637751077443, '20': 0.5384406236970073, '21': 0.5026562394755575, '22': 0.5655739974963401, '23': 0.5291522491709597, '24': 0.5620018269759488, '25': 0.508293845718581, '26': 0.547616243292049, '27': 0.5136561962408068, '28': 0.5276565313952633, '29': 0.5282416579747469}"
dataset16_density,DecisionTree,vector,1000,5,0.613918080370567,0.5762418975873959,"{'1': 0.6549923624342735, '2': 0.6393248764497198, '3': 0.6110412074899653, '4': 0.6085308108367553, '5': 0.5959717873605128, '6': 0.6448863037304643, '7': 0.57781591878005, '8': 0.6326501728884951, '9': 0.598466399054738, '10': 0.6155641865712491, '11': 0.5836748865791405, '12': 0.6096136419500336, '13': 0.5839652860523461, '14': 0.629164434161432, '15': 0.6042877726123115, '16': 0.6082242208847672, '17': 0.6035550230235075, '18': 0.6068486629693419, '19': 0.6268368367343229, '20': 0.6086556567978724, '21': 0.6162628522067364, '22': 0.6268459425875303, '23': 0.6050560696827753, '24': 0.6267352074895494, '25': 0.6044436950724776, '26': 0.6255040898911878, '27': 0.6105976584182949, '28': 0.6281521666984043, '29': 0.6159562013381922}","{'1': 0.5803254169208756, '2': 0.5423252076156178, '3': 0.5911647209419335, '4': 0.575498810162975, '5': 0.6038626196833338, '6': 0.5307500014477242, '7': 0.6190887615233879, '8': 0.5469587686735462, '9': 0.593328658324346, '10': 0.5643097119101541, '11': 0.6186380269854888, '12': 0.5683549549270897, '13': 0.6164269660084667, '14': 0.5535721144374578, '15': 0.5878807179443541, '16': 0.5811626453780876, '17': 0.5872039949548171, '18': 0.5792008789074155, '19': 0.5729584231877649, '20': 0.5755726350014846, '21': 0.5689416014276519, '22': 0.5500807137232719, '23': 0.5969317002327331, '24': 0.5510783155346528, '25': 0.5941350312699156, '26': 0.5584363427057356, '27': 0.5783725320041958, '28': 0.5523624220492875, '29': 0.5720923361507178}"
dataset16_density,DecisionTree,vector,1000,6,0.7765272283104747,0.4366462687201326,"{'1': 0.8102303413622594, '2': 0.7668078202208283, '3': 0.7734600309684246, '4': 0.7539009248143652, '5': 0.770233361097285, '6': 0.7623706078932052, '7': 0.7655962712211523, '8': 0.7685935956316996, '9': 0.7806098446200949, '10': 0.7646392537203923, '11': 0.7669809330400068, '12': 0.7845618428785271, '13': 0.7572348297713387, '14': 0.7665647051654622, '15': 0.7795169864403257, '16': 0.7917748272162394, '17': 0.7670284379651735, '18': 0.7817882099485927, '19': 0.761890536056991, '20': 0.7867304799807809, '21': 0.7728960440464917, '22': 0.7805755106486338, '23': 0.7749171062487548, '24': 0.7939729388076188, '25': 0.7985793650200156, '26': 0.7870306147341142, '27': 0.7781767794761895, '28': 0.796232086419005, '29': 0.7763953355897988}","{'1': 0.3549638487779794, '2': 0.41756104468049904, '3': 0.4172604420296492, '4': 0.44686755553363766, '5': 0.42096944922913593, '6': 0.4400249918765995, '7': 0.4476482428272013, '8': 0.4438413513703555, '9': 0.4355339376485545, '10': 0.45038809241347333, '11': 0.4481025553633322, '12': 0.41481657236713854, '13': 0.4664641725771407, '14': 0.45153067105814493, '15': 0.4431217481715808, '16': 0.4253513108358017, '17': 0.4550213405755942, '18': 0.4352895944770453, '19': 0.4683221933879562, '20': 0.43373496586373417, '21': 0.45402446401109786, '22': 0.43927018612872515, '23': 0.4520638862357308, '24': 0.42560477227782845, '25': 0.4257033161980115, '26': 0.4366598570893856, '27': 0.44174966791479686, '28': 0.4255021965127129, '29': 0.4453493654510039}"
dataset16_density,DecisionTree,vector,1000,7,0.6525248842057502,0.5511049497976694,"{'1': 0.7197733022519415, '2': 0.7081220803115895, '3': 0.6970221839714388, '4': 0.6758018874280998, '5': 0.660910969225793, '6': 0.6631507850119931, '7': 0.6500006857032042, '8': 0.6595358189206669, '9': 0.6356197538336884, '10': 0.6516517057708678, '11': 0.6287512830135827, '12': 0.6466487525659864, '13': 0.6563732831628616, '14': 0.6561802445590111, '15': 0.6388721994880062, '16': 0.6441516258142769, '17': 0.6438310132260366, '18': 0.6418000315888135, '19': 0.6445784096437717, '20': 0.6430905863254027, '21': 0.6236819807491176, '22': 0.6386687757240236, '23': 0.6335310858944552, '24': 0.6418051541564056, '25': 0.6515592376646384, '26': 0.6369161851466306, '27': 0.6456004703648249, '28': 0.6499645541630692, '29': 0.6356275962865547}","{'1': 0.47952327380843673, '2': 0.47028869289406106, '3': 0.4951634533957714, '4': 0.5102310269836304, '5': 0.5418700450621918, '6': 0.5308988614203842, '7': 0.553065834870967, '8': 0.5405360854115397, '9': 0.5729045063528956, '10': 0.5517811468584324, '11': 0.583912423879356, '12': 0.5567835994880113, '13': 0.5515731073939929, '14': 0.5427723965895418, '15': 0.5764841139660728, '16': 0.5611211862900507, '17': 0.5717114286090619, '18': 0.5666721650545048, '19': 0.5642383360828662, '20': 0.5656344379485043, '21': 0.5869521766172094, '22': 0.5659297519472526, '23': 0.5708262996941225, '24': 0.5637795589271756, '25': 0.5558403909347722, '26': 0.568001192808935, '27': 0.5652561223054549, '28': 0.5469779868616407, '29': 0.571313941675579}"
dataset16_density,DecisionTree,vector,1000,8,0.7538049607986393,0.3441865023964042,"{'1': 0.7994963882690407, '2': 0.7789005601916774, '3': 0.7443847028197166, '4': 0.744247784464238, '5': 0.7368362146747237, '6': 0.7421161806951754, '7': 0.7504290627216785, '8': 0.741511453464772, '9': 0.7510801226397062, '10': 0.7383838450721306, '11': 0.7490217316026059, '12': 0.7520465980238302, '13': 0.7372291967232915, '14': 0.7453432624914975, '15': 0.7563597848172507, '16': 0.7434166082242963, '17': 0.741126551255275, '18': 0.7563658669398812, '19': 0.7379956053696913, '20': 0.7595229402043123, '21': 0.7396568385284007, '22': 0.7623847709031076, '23': 0.7477862070863245, '24': 0.778342697196798, '25': 0.7572021357634202, '26': 0.7733303731224531, '27': 0.7509842597972616, '28': 0.7873603730299266, '29': 0.7574817470680575}","{'1': 0.25295685327506534, '2': 0.3180593613570841, '3': 0.34262968112931924, '4': 0.37333777757436337, '5': 0.3857261443906773, '6': 0.3816010350792223, '7': 0.37101832899024323, '8': 0.3793439644586186, '9': 0.3431518991740897, '10': 0.3821522030434302, '11': 0.34293353989894415, '12': 0.3610830411906254, '13': 0.357010319071838, '14': 0.35466507528274993, '15': 0.34077086963261427, '16': 0.3565595022050019, '17': 0.35634647317927237, '18': 0.33825044721036934, '19': 0.36230345474945047, '20': 0.32465452574484244, '21': 0.35969320619050615, '22': 0.32450808857617053, '23': 0.34450525909643803, '24': 0.31104014390381773, '25': 0.331038464516189, '26': 0.312891616534149, '27': 0.3483745139820916, '28': 0.2884735882093882, '29': 0.33632919184915067}"
dataset16_density,DecisionTree,vector,1000,9,0.6664195022300665,0.5417630055498971,"{'1': 0.690387700323881, '2': 0.695575654108237, '3': 0.6734758271856539, '4': 0.6573458910172358, '5': 0.6671654021726018, '6': 0.6565103586507425, '7': 0.6452976116618504, '8': 0.6738017923410237, '9': 0.6530139686711063, '10': 0.6675128563015009, '11': 0.6668044175725173, '12': 0.6823643774998774, '13': 0.6502577662483556, '14': 0.6899009998403463, '15': 0.6562012398725041, '16': 0.6680300213934917, '17': 0.6494170599379185, '18': 0.6671360838061614, '19': 0.6572766947866661, '20': 0.6733074340776662, '21': 0.6437015957463189, '22': 0.677554430394117, '23': 0.6457274535325114, '24': 0.6781579147912723, '25': 0.6594461193364249, '26': 0.6894472849114294, '27': 0.6490909642265968, '28': 0.6699814540359357, '29': 0.6722751902279801}","{'1': 0.5354481030911469, '2': 0.5295760483303342, '3': 0.5391294552055108, '4': 0.562280552433934, '5': 0.5575581977461512, '6': 0.5555047664663486, '7': 0.562611555217289, '8': 0.5495827616138684, '9': 0.549351253654495, '10': 0.5455449861339121, '11': 0.5413987049376399, '12': 0.5200547661290378, '13': 0.5608556342774439, '14': 0.5153354364394616, '15': 0.5472120366118348, '16': 0.5406643476983961, '17': 0.5572871855454107, '18': 0.5365211689341549, '19': 0.5484747079277696, '20': 0.522752663162835, '21': 0.561463844747571, '22': 0.5301340767066012, '23': 0.5583347308613625, '24': 0.5207957788843468, '25': 0.5465101674446684, '26': 0.5045884097087077, '27': 0.5523232572021681, '28': 0.532278754098839, '29': 0.527553809735776}"
dataset16_density,RandomForest,vector,1000,0,0.4871007010880893,0.7772176032907755,"{'1': 0.5415259211324829, '2': 0.5353770298429303, '3': 0.43979646144421924, '4': 0.47913866930893245, '5': 0.4072889484865586, '6': 0.4884036562348844, '7': 0.4139209457414178, '8': 0.492276404334621, '9': 0.4377003765219909, '10': 0.4953046459849906, '11': 0.44880904486351864, '12': 0.5012108426526831, '13': 0.4586170576879713, '14': 0.5176109862509334, '15': 0.47514647834062107, '16': 0.5122113866975675, '17': 0.48013384488225513, '18': 0.5097394432563381, '19': 0.4771853425190239, '20': 0.5055945998840846, '21': 0.479079605990786, '22': 0.5286288519848297, '23': 0.47734030323853993, '24': 0.5236197566270154, '25': 0.48908081841034445, '26': 0.5302852157453836, '27': 0.4782900857365431, '28': 0.5230323247747479, '29': 0.4795712829783726}","{'1': 0.7178176983106769, '2': 0.7283500398803553, '3': 0.8165281255918685, '4': 0.781720087251897, '5': 0.8418935898147193, '6': 0.7730009917594408, '7': 0.8381671020421857, '8': 0.7678389768517694, '9': 0.8201745668619634, '10': 0.7716413361419823, '11': 0.8084167786885499, '12': 0.7660154584356713, '13': 0.803102342623336, '14': 0.7522928133413245, '15': 0.788235508771879, '16': 0.7568157013932746, '17': 0.7849791552339633, '18': 0.7598518419151852, '19': 0.7889757267367962, '20': 0.7636256160031979, '21': 0.7859759521106234, '22': 0.7438591305160145, '23': 0.7874904204728798, '24': 0.7504838244497078, '25': 0.7775908159796726, '26': 0.7390620770318221, '27': 0.7875630539547909, '28': 0.7510050835377092, '29': 0.7868366797292349}"
dataset16_density,RandomForest,vector,1000,1,0.5986243611086479,0.598784830571303,"{'1': 0.6581344453454134, '2': 0.6262040562595935, '3': 0.6005680150227553, '4': 0.6309087330121221, '5': 0.5939792463703456, '6': 0.6245222954031788, '7': 0.5825823156813968, '8': 0.6127419911884047, '9': 0.5821464786218381, '10': 0.5982969061183537, '11': 0.5698455151022286, '12': 0.6046133051957059, '13': 0.574265183184567, '14': 0.5955508077979236, '15': 0.5785092745128463, '16': 0.6122413532960124, '17': 0.5751798513231328, '18': 0.6071002681512313, '19': 0.5664678054463556, '20': 0.594289695439435, '21': 0.5792896423737143, '22': 0.6184428155751128, '23': 0.5866300948940386, '24': 0.6065463518436496, '25': 0.58173060141951, '26': 0.6115868289841342, '27': 0.5838619445168293, '28': 0.6130833429951049, '29': 0.5907873070758581}","{'1': 0.5557412030455313, '2': 0.5531711354859783, '3': 0.6040291288916401, '4': 0.5552352979809783, '5': 0.6105828661498673, '6': 0.5570087770818134, '7': 0.6194147045522791, '8': 0.571793857361095, '9': 0.6262044120816854, '10': 0.587400592003331, '11': 0.6398911640312606, '12': 0.584012116206602, '13': 0.6284800331641163, '14': 0.6026514841516977, '15': 0.624581273785235, '16': 0.5832351493959824, '17': 0.6294644951850943, '18': 0.5837603094217982, '19': 0.6397900881418985, '20': 0.5907221407220586, '21': 0.6254180738652539, '22': 0.5648595699852121, '23': 0.6211453551784056, '24': 0.5864892989287137, '25': 0.6195267077447328, '26': 0.5830243862455571, '27': 0.615852173060641, '28': 0.5873572761659563, '29': 0.6139170165533722}"
dataset16_density,RandomForest,vector,1000,2,0.6348325103293602,0.6018393704428715,"{'1': 0.6097895729948499, '2': 0.6519918443233806, '3': 0.5833572217342222, '4': 0.6625052063831349, '5': 0.5930162013955377, '6': 0.6668113798853977, '7': 0.6023995482023398, '8': 0.6645899530046511, '9': 0.598967538000853, '10': 0.6689715614144721, '11': 0.6115055396635979, '12': 0.6674771426862466, '13': 0.6073479589704718, '14': 0.6652983686686389, '15': 0.6104586090642541, '16': 0.6708787815273739, '17': 0.6047040049073854, '18': 0.6770754804723188, '19': 0.599797454403963, '20': 0.6690466194362805, '21': 0.6069167426873624, '22': 0.6665442841581845, '23': 0.6043922682618215, '24': 0.678067969614244, '25': 0.6119746295201457, '26': 0.679479911249669, '27': 0.6075235500352568, '28': 0.6691580534028071, '29': 0.6000954034825794}","{'1': 0.6402887705306106, '2': 0.5828228088117904, '3': 0.6646041817483149, '4': 0.5732474164566017, '5': 0.6610780239057923, '6': 0.5596806723412684, '7': 0.6469756286564272, '8': 0.5644521832476445, '9': 0.6553392316857614, '10': 0.5559484951688641, '11': 0.6341023750594761, '12': 0.5545397398708458, '13': 0.6435194150308703, '14': 0.5605519508165155, '15': 0.6342342981908049, '16': 0.5492724682985803, '17': 0.6362115949009266, '18': 0.54319887072545, '19': 0.6455652222124311, '20': 0.5550578393726145, '21': 0.6396862841297764, '22': 0.5619084557843425, '23': 0.6385328467521717, '24': 0.5457817732450452, '25': 0.6303652696403861, '26': 0.53808211692741, '27': 0.6413322278641278, '28': 0.5504852730791534, '29': 0.6464763083892724}"
dataset16_density,RandomForest,vector,1000,3,0.5523336127860955,0.6632463162165888,"{'1': 0.567330027030112, '2': 0.5831270546747491, '3': 0.5093474621745868, '4': 0.5607136049532746, '5': 0.5235995851164239, '6': 0.5618631717719067, '7': 0.5296938104849362, '8': 0.575144793350045, '9': 0.5207440431738924, '10': 0.5698409862716265, '11': 0.5331466036935266, '12': 0.5798428695837917, '13': 0.5600060413332681, '14': 0.5895986864681912, '15': 0.5203483906541013, '16': 0.5888492979950506, '17': 0.5236340766989704, '18': 0.5781867086082646, '19': 0.531834907236864, '20': 0.5715797129364073, '21': 0.520256169716683, '22': 0.5809274173818089, '23': 0.5297665698733087, '24': 0.5651594445864448, '25': 0.5221549656622899, '26': 0.577377237013023, '27': 0.5302487448704694, '28': 0.5665468019271778, '29': 0.5468055855555742}","{'1': 0.6287983871655612, '2': 0.6071779602720885, '3': 0.7088810541535335, '4': 0.6609215760299575, '5': 0.6921797133280299, '6': 0.6524913002521024, '7': 0.6977261968226576, '8': 0.6396257683717443, '9': 0.7082283130400411, '10': 0.6389714931665855, '11': 0.691055015288539, '12': 0.6340242528970963, '13': 0.6591284596136862, '14': 0.6223598470899423, '15': 0.7051445378095854, '16': 0.6206588606899244, '17': 0.7039294171460484, '18': 0.6301351713120363, '19': 0.6896734735100525, '20': 0.6393819967117801, '21': 0.7018432462704534, '22': 0.6291559700051418, '23': 0.6935046088201846, '24': 0.6440779620431332, '25': 0.7002917992319062, '26': 0.6279686856892616, '27': 0.6947570629115769, '28': 0.6419007702687127, '29': 0.6701502703697135}"
dataset16_density,RandomForest,vector,1000,4,0.5641376685678271,0.6510681962567798,"{'1': 0.5823809914442776, '2': 0.5660930548948616, '3': 0.5439275582950517, '4': 0.5529967932183489, '5': 0.5371171038506101, '6': 0.5476719131639043, '7': 0.5725714805899706, '8': 0.5686465960118726, '9': 0.567871865150965, '10': 0.5529094901524301, '11': 0.5511468245265703, '12': 0.5684967046902782, '13': 0.5567616900842768, '14': 0.5754846530357334, '15': 0.5726566804273603, '16': 0.5718996465640784, '17': 0.5593426311959302, '18': 0.5823518250983803, '19': 0.5519972164783253, '20': 0.5753898640348198, '21': 0.5651613103242474, '22': 0.5612107592403967, '23': 0.5540573353204996, '24': 0.5561826579976287, '25': 0.5695923599469276, '26': 0.5676165359986537, '27': 0.5764932776325933, '28': 0.584760557856932, '29': 0.5672030112410591}","{'1': 0.6126405867526605, '2': 0.6752963412633972, '3': 0.6798843861289705, '4': 0.6714962387332086, '5': 0.6869173523537535, '6': 0.6819107847875212, '7': 0.6377601151455778, '8': 0.6533397968638306, '9': 0.6490580245142162, '10': 0.6668384275952788, '11': 0.6684302193919355, '12': 0.6493220141910144, '13': 0.6571132511478348, '14': 0.6428053161135383, '15': 0.6373101117792374, '16': 0.6534099943492653, '17': 0.6492361520380026, '18': 0.6385376707819694, '19': 0.6531254596202527, '20': 0.6397884358907014, '21': 0.6389479204072412, '22': 0.6515439891241017, '23': 0.6589970885777188, '24': 0.6567860181987235, '25': 0.6367457130086016, '26': 0.6438129458414964, '27': 0.6351217059248728, '28': 0.6155511609791995, '29': 0.6392504699424931}"
dataset16_density,RandomForest,vector,1000,5,0.5400220920223673,0.6708247297082434,"{'1': 0.5904781931168093, '2': 0.5957618051838763, '3': 0.5075583979681836, '4': 0.5723560435557332, '5': 0.48176970447864015, '6': 0.574043292925495, '7': 0.48845317271804023, '8': 0.5620282313763263, '9': 0.5198880747980605, '10': 0.5649330516517342, '11': 0.47755436631343323, '12': 0.5600060837453298, '13': 0.4869251511603134, '14': 0.5609867818656709, '15': 0.510111717738318, '16': 0.5666074570917001, '17': 0.5130632742940817, '18': 0.5612712764682247, '19': 0.5190233663450936, '20': 0.5615591190874188, '21': 0.5192487638051932, '22': 0.575293969595858, '23': 0.5187748534800041, '24': 0.5703732884283209, '25': 0.5179679969875816, '26': 0.5747626018208064, '27': 0.5084971593366078, '28': 0.58330898212921, '29': 0.5180344911825836}","{'1': 0.6589265434073059, '2': 0.6025714154479169, '3': 0.717915383792343, '4': 0.6244685505512784, '5': 0.7411349640540261, '6': 0.6281846909939369, '7': 0.7277984140618914, '8': 0.6424582764004555, '9': 0.693109294148545, '10': 0.6330345661819101, '11': 0.7447057630896913, '12': 0.6357472024742895, '13': 0.7333151031901579, '14': 0.6450818229952324, '15': 0.7063257144695303, '16': 0.6365182935269653, '17': 0.7017066268749688, '18': 0.6400355102684646, '19': 0.7072243460510258, '20': 0.6387140936923865, '21': 0.6939762910432411, '22': 0.6210406602239522, '23': 0.7036907342631811, '24': 0.628190265264357, '25': 0.7019592010364752, '26': 0.6271707145517225, '27': 0.7075876644256922, '28': 0.613993923879325, '29': 0.6973311311787855}"
dataset16_density,RandomForest,vector,1000,6,0.6543870113678959,0.5994640793935153,"{'1': 0.6498990091922598, '2': 0.6560702863706683, '3': 0.604240652472307, '4': 0.6305323083922759, '5': 0.6074516161933847, '6': 0.6545109564848485, '7': 0.6114406230943562, '8': 0.6790082299156123, '9': 0.6248276463312717, '10': 0.6703512784954033, '11': 0.6236845761941077, '12': 0.6751851541613435, '13': 0.622105825299944, '14': 0.6813664101602469, '15': 0.6321190880860657, '16': 0.6878430339754109, '17': 0.6315762899290026, '18': 0.6919966118899092, '19': 0.6383646284794072, '20': 0.6951667436942568, '21': 0.6411250798478919, '22': 0.6881359024574016, '23': 0.6368645745335927, '24': 0.7065642483853114, '25': 0.6502279847896648, '26': 0.6987695779566271, '27': 0.6443821720294295, '28': 0.7035837699674338, '29': 0.6398290508895412}","{'1': 0.584989771989195, '2': 0.573638398056136, '3': 0.6443534262278776, '4': 0.6130852641642199, '5': 0.6398526597660796, '6': 0.587266045986656, '7': 0.6476902200972745, '8': 0.5659345201738051, '9': 0.6383485071874192, '10': 0.577576725534255, '11': 0.6350618585005607, '12': 0.5666054729824621, '13': 0.6398934996702714, '14': 0.5666726031281393, '15': 0.6338096456614015, '16': 0.5663116791882046, '17': 0.6305053113992257, '18': 0.5575588696053915, '19': 0.6267489791015735, '20': 0.5578742919563935, '21': 0.6243213221595565, '22': 0.5642150390390243, '23': 0.62990466309251, '24': 0.5451138234510212, '25': 0.6192574148476816, '26': 0.5559259197179154, '27': 0.6172109658530158, '28': 0.5514192335894812, '29': 0.6233121702852003}"
