Dataset,Model,Model variation,Number of individuals,Execution,RMSE,R2,RMSE by iteration,R2 by iteration
dataset13_density,DecisionTree,vector,1000,0,0.6547509671492165,0.5909281641123453,"{'1': 0.6594391750902393, '2': 0.6568019263762834, '3': 0.6121927020559887, '4': 0.6070884746072526, '5': 0.6151215113419639, '6': 0.6375209565497544, '7': 0.6210505654373476, '8': 0.6844587611498294, '9': 0.6199453323800054, '10': 0.6531526139981909, '11': 0.6675750079519268, '12': 0.6326784946550262, '13': 0.6319613074400475, '14': 0.6456135499464501, '15': 0.6163154840645886, '16': 0.6662692814967336, '17': 0.6444221542668123, '18': 0.659246716283911, '19': 0.6476617821600139, '20': 0.6631545795325107, '21': 0.6861066034243265, '22': 0.6551120078651058, '23': 0.6591489706427014, '24': 0.6637136926708925, '25': 0.64011434507635, '26': 0.6609319936499667, '27': 0.6893628325879879, '28': 0.6443304831332592, '29': 0.6464118179312051, '30': 0.6484205817479054, '31': 0.6895454814681055, '32': 0.6707618137930482, '33': 0.6702128572034124, '34': 0.6727977707989212, '35': 0.6626296500145545, '36': 0.6648407732489222, '37': 0.6794264050823428, '38': 0.6546623411513499, '39': 0.6593845773422501, '40': 0.6544891089413666, '41': 0.6650076615801446, '42': 0.6689789018390049, '43': 0.6524619135638255, '44': 0.6599611976155477, '45': 0.6532154237107045, '46': 0.6626091351650578, '47': 0.6779124162677322, '48': 0.6709402802694071, '49': 0.6576359757413334}","{'1': 0.5822524347481361, '2': 0.590195235106189, '3': 0.6390928424696998, '4': 0.6489624598505745, '5': 0.6474317902203517, '6': 0.6144738808765924, '7': 0.6423154750262412, '8': 0.5500244311924846, '9': 0.6415911190327248, '10': 0.5968441568441575, '11': 0.5807699769188208, '12': 0.6235679024972095, '13': 0.6253553939201938, '14': 0.6063845000031474, '15': 0.6354286080036882, '16': 0.5797116441308017, '17': 0.6079938042498245, '18': 0.5881887494391488, '19': 0.5966132871791319, '20': 0.5805740772361024, '21': 0.5575634226578965, '22': 0.5859048797479118, '23': 0.5878779299055031, '24': 0.5775141150355108, '25': 0.6114656417729631, '26': 0.5854154947625694, '27': 0.5510863816468858, '28': 0.599236009448715, '29': 0.6051549006036308, '30': 0.5959766139970268, '31': 0.5427276763291786, '32': 0.5705757337008265, '33': 0.5706022824998506, '34': 0.5617088385169388, '35': 0.5877083566779211, '36': 0.5752231481444225, '37': 0.55416976940954, '38': 0.5923526878957863, '39': 0.5830379122120406, '40': 0.5868935036501414, '41': 0.573236979858155, '42': 0.5737736789474575, '43': 0.5846707935890127, '44': 0.5826049156145856, '45': 0.5921139379298397, '46': 0.5750706187284812, '47': 0.5603238663545083, '48': 0.568749855904509, '49': 0.5849683270178905}"
dataset13_density,DecisionTree,vector,1000,1,0.6303429137126203,0.5975633553712296,"{'1': 0.6089200320329967, '2': 0.5910852627033918, '3': 0.6557782443566768, '4': 0.5647116243097714, '5': 0.6464681199341378, '6': 0.5940600283236293, '7': 0.6127772542074611, '8': 0.5780934441590381, '9': 0.6370123674185356, '10': 0.5735141148543788, '11': 0.6244778717983601, '12': 0.6061116476933762, '13': 0.652975058405052, '14': 0.5997563649328039, '15': 0.6377186529134679, '16': 0.5855990175121747, '17': 0.6511174091994767, '18': 0.6036950313896696, '19': 0.6256537575000176, '20': 0.62821087841689, '21': 0.6615719387689049, '22': 0.630226795395923, '23': 0.6633554573749281, '24': 0.6105825220198691, '25': 0.6683279859332233, '26': 0.6246065960199757, '27': 0.6366110618561645, '28': 0.5927971108313721, '29': 0.6633574495683824, '30': 0.6027112208492201, '31': 0.6528039045260553, '32': 0.6169957888421898, '33': 0.6598983252991659, '34': 0.6243021886002776, '35': 0.6468164644932051, '36': 0.6307549123851719, '37': 0.6815055391994825, '38': 0.6153702415912099, '39': 0.6531995508212883, '40': 0.6238621129193062, '41': 0.6647237592551473, '42': 0.6172598716507631, '43': 0.6498233477366802, '44': 0.6405165570577607, '45': 0.6901855829495634, '46': 0.6461403407720048, '47': 0.6491218164528678, '48': 0.6227605136140176, '49': 0.6688776330729688}","{'1': 0.5701845500757559, '2': 0.6131970861757637, '3': 0.5492162119735813, '4': 0.6727139970335567, '5': 0.566779711977407, '6': 0.6457767423405341, '7': 0.618495007451141, '8': 0.6623842198206705, '9': 0.5895090498715378, '10': 0.6714783967579263, '11': 0.6015884881822033, '12': 0.6323511936908468, '13': 0.5728257173595126, '14': 0.643059904051253, '15': 0.5956426538378589, '16': 0.6523575174519052, '17': 0.5731654069691796, '18': 0.635552712212659, '19': 0.5945789623417804, '20': 0.6153563659536463, '21': 0.5611270417543837, '22': 0.6128323970203842, '23': 0.557094002598117, '24': 0.6263635089752224, '25': 0.5522136161013893, '26': 0.6070023047047408, '27': 0.5865841889374735, '28': 0.6470283088535211, '29': 0.5566338528855213, '30': 0.6391182392762385, '31': 0.5736652023387191, '32': 0.6186325853759307, '33': 0.5578285251131213, '34': 0.6115611243831456, '35': 0.5745161163254722, '36': 0.6072767704796675, '37': 0.5342153046817115, '38': 0.6271006064223543, '39': 0.5697035227533445, '40': 0.614136112675817, '41': 0.5491219856871373, '42': 0.6253227719977289, '43': 0.5731071140245833, '44': 0.5941261747503594, '45': 0.5216135062602648, '46': 0.584716407561029, '47': 0.5691360164788334, '48': 0.61253347470113, '49': 0.5400797345441946}"
dataset13_density,DecisionTree,vector,1000,2,0.6299741067355084,0.5899926729632542,"{'1': 0.5972708459390869, '2': 0.6544916259509985, '3': 0.58971770104426, '4': 0.6235770492589274, '5': 0.5732385467510457, '6': 0.6213301828267098, '7': 0.5763508513808152, '8': 0.6546488949879745, '9': 0.5740757437909844, '10': 0.6390654986178378, '11': 0.5880467129079269, '12': 0.6572357069342575, '13': 0.5832418726579336, '14': 0.6655854625165891, '15': 0.6427424198164804, '16': 0.6766873913457074, '17': 0.6192957010242742, '18': 0.649881533286039, '19': 0.6001344806531458, '20': 0.658923650670613, '21': 0.6130645323791487, '22': 0.6666850320822921, '23': 0.5924939057173577, '24': 0.6623618623000918, '25': 0.614032353672606, '26': 0.6540040354761026, '27': 0.6243914267269295, '28': 0.6520371376031635, '29': 0.616140465847857, '30': 0.6626333490938768, '31': 0.6212344607513106, '32': 0.6778111646726547, '33': 0.6017468967501456, '34': 0.6630459260171121, '35': 0.6185385406582211, '36': 0.6565725609313098, '37': 0.5981400037230515, '38': 0.6667840497268271, '39': 0.5982645935679047, '40': 0.6582480758027757, '41': 0.5948673526786402, '42': 0.6887913467372129, '43': 0.6043760966813092, '44': 0.6543607825439107, '45': 0.6325685089273391, '46': 0.6580524308002265, '47': 0.6193136552840597, '48': 0.645680140131566, '49': 0.6069486703932971}","{'1': 0.6372724314579141, '2': 0.5349649557625513, '3': 0.6426318842597165, '4': 0.5889392500293741, '5': 0.6693880116991825, '6': 0.5973322252156743, '7': 0.6627399820249626, '8': 0.5577817620139414, '9': 0.6692633944055977, '10': 0.5734445554261169, '11': 0.6460816650416725, '12': 0.554645828984026, '13': 0.6552646570569934, '14': 0.5409087321413697, '15': 0.5889094968060709, '16': 0.515492274839273, '17': 0.6087120892149469, '18': 0.5588261655052369, '19': 0.6346922282956153, '20': 0.5518987305429603, '21': 0.6201474295619614, '22': 0.5349896035822337, '23': 0.6424545721978638, '24': 0.5448486510425339, '25': 0.6154156686626577, '26': 0.5527720160601024, '27': 0.6064794524426935, '28': 0.5526057473688673, '29': 0.6153046677133484, '30': 0.5460502428215201, '31': 0.6090293702646031, '32': 0.5179405753183206, '33': 0.6354457220420751, '34': 0.5488395739272174, '35': 0.6108891317210188, '36': 0.5513641796467057, '37': 0.6321057948073767, '38': 0.536727924308462, '39': 0.6347594162467294, '40': 0.546258042498178, '41': 0.6395043568774418, '42': 0.5014051537477805, '43': 0.6246471040525907, '44': 0.5599219065996528, '45': 0.5951884995158487, '46': 0.5457863644353479, '47': 0.6077528995124312, '48': 0.5695279553033293, '49': 0.6222886321973684}"
dataset13_density,DecisionTree,vector,1000,3,0.7139658166218475,0.5022848037381659,"{'1': 0.7406101589693869, '2': 0.7573660672484932, '3': 0.7225626292002274, '4': 0.7304442245196509, '5': 0.6890513188390525, '6': 0.7400269183296032, '7': 0.7032764740707831, '8': 0.740131091148928, '9': 0.6775967710365358, '10': 0.722137247596488, '11': 0.6917952347912015, '12': 0.7393525471743289, '13': 0.6838603140003489, '14': 0.7190205002343906, '15': 0.6869690471502715, '16': 0.7372510319416292, '17': 0.7259566148444702, '18': 0.720305433657814, '19': 0.6861224446951493, '20': 0.7045880433444437, '21': 0.6978285907737003, '22': 0.7143694094976559, '23': 0.6931707261322506, '24': 0.7285058393880087, '25': 0.7092654169072344, '26': 0.7095991593311121, '27': 0.7214360138874377, '28': 0.7199909694542248, '29': 0.7091585071658173, '30': 0.7371956273742472, '31': 0.7028760481157934, '32': 0.716958652882115, '33': 0.7114706688555293, '34': 0.7248649005363758, '35': 0.6985935746502436, '36': 0.7264725740362312, '37': 0.7015998448376579, '38': 0.7374301226474144, '39': 0.7130976432254926, '40': 0.7074295958180037, '41': 0.7005278950275444, '42': 0.7395609398315739, '43': 0.6944605211456322, '44': 0.7236470455527901, '45': 0.6935118770023699, '46': 0.723260906629835, '47': 0.697139549150813, '48': 0.7189915997171623, '49': 0.6934866821030597}","{'1': 0.46941695616411916, '2': 0.4663543725080397, '3': 0.4913719108542588, '4': 0.491050117319342, '5': 0.5206196103502194, '6': 0.46439984920632127, '7': 0.5104259605064814, '8': 0.4580810731054422, '9': 0.542737684288602, '10': 0.4900401516340718, '11': 0.5157855424840272, '12': 0.46687742323563786, '13': 0.5338379305014804, '14': 0.4929273473969502, '15': 0.5169213665824808, '16': 0.47353353338612514, '17': 0.4718533128009448, '18': 0.4943698598277243, '19': 0.5277790656563073, '20': 0.5217838870676141, '21': 0.5130823836144732, '22': 0.5107649562413656, '23': 0.518488356826042, '24': 0.4904849836606472, '25': 0.5025729525236988, '26': 0.5161438047907002, '27': 0.483651818803325, '28': 0.5039712488747657, '29': 0.5042842128182905, '30': 0.4840782506903023, '31': 0.5133779502497753, '32': 0.5042631587929158, '33': 0.5015708902445066, '34': 0.4988058909549635, '35': 0.5108017944750243, '36': 0.49548145629700446, '37': 0.5232247002242969, '38': 0.4822322299476942, '39': 0.5027818803727356, '40': 0.5222099123136473, '41': 0.5147920188281289, '42': 0.4793745149636631, '43': 0.5329522578580482, '44': 0.4969035931497019, '45': 0.5304167796238684, '46': 0.5040444875910952, '47': 0.5175716197971634, '48': 0.5043479163838508, '49': 0.5291124073822416}"
dataset13_density,DecisionTree,vector,1000,4,0.6853803817564401,0.5358831324642709,"{'1': 0.7000518915160835, '2': 0.6426454317544364, '3': 0.6895438451784478, '4': 0.6874165621167774, '5': 0.6873094277624622, '6': 0.68999451467927, '7': 0.6983559460043199, '8': 0.6722032629131582, '9': 0.6784130105347875, '10': 0.6594068330475924, '11': 0.6743956857398807, '12': 0.6857389856679083, '13': 0.689290604222655, '14': 0.6738949516436714, '15': 0.6924067433299363, '16': 0.6679663883407101, '17': 0.6891738130792738, '18': 0.7077646720437297, '19': 0.6852527255960168, '20': 0.6863666538361198, '21': 0.6883597094762257, '22': 0.6895773892457417, '23': 0.6915740507225054, '24': 0.6976503087374404, '25': 0.6805713448812699, '26': 0.681682668671044, '27': 0.7007690862111249, '28': 0.6831034641753438, '29': 0.6896713523983202, '30': 0.6833933298665366, '31': 0.6814997327762812, '32': 0.6934902046566188, '33': 0.6922494770572983, '34': 0.6898179649797189, '35': 0.7017856722017802, '36': 0.6914286613631605, '37': 0.6796798375647924, '38': 0.6924508278551605, '39': 0.6880309355512839, '40': 0.659413334730712, '41': 0.6831205512423714, '42': 0.690026190927987, '43': 0.6861610475696234, '44': 0.6890674910499761, '45': 0.6712887380429045, '46': 0.6797309106546852, '47': 0.7013377402867174, '48': 0.6835712798831564, '49': 0.6855434542785436}","{'1': 0.5241378516774166, '2': 0.6075987196230133, '3': 0.5315022157275071, '4': 0.5412636919138623, '5': 0.538686218457448, '6': 0.5353846966821674, '7': 0.5227310933275298, '8': 0.5512012366302631, '9': 0.5468603155917866, '10': 0.561103265971329, '11': 0.5477998408133308, '12': 0.5463175738213516, '13': 0.5191769211835793, '14': 0.5507546120804491, '15': 0.5262606152246121, '16': 0.5542663931652376, '17': 0.5302765257755797, '18': 0.5091306157504716, '19': 0.5334466545630829, '20': 0.5379280847658561, '21': 0.5340491207656748, '22': 0.5277117705083836, '23': 0.5302071078428563, '24': 0.5263008392401614, '25': 0.5392625350790863, '26': 0.5412395124664353, '27': 0.5178450255935907, '28': 0.5357775722396634, '29': 0.5294001503068291, '30': 0.5431260920274874, '31': 0.5320904460784825, '32': 0.5342220174476213, '33': 0.5279435613333152, '34': 0.5278308931870059, '35': 0.5204014505922705, '36': 0.528699155024077, '37': 0.5363161080321969, '38': 0.5296935025436371, '39': 0.5303708178806453, '40': 0.5657595214194264, '41': 0.5336382483625797, '42': 0.5294027219569828, '43': 0.5278111772229478, '44': 0.5333448152818276, '45': 0.5430757268980317, '46': 0.5394211781071669, '47': 0.5144805137082934, '48': 0.535580760113685, '49': 0.5274440067430395}"
dataset13_density,DecisionTree,vector,1000,5,0.6443256380871355,0.6130176340696384,"{'1': 0.599736049227538, '2': 0.6018266027526983, '3': 0.5994470159721451, '4': 0.585693734568112, '5': 0.5945101065478806, '6': 0.5882469753373909, '7': 0.6412008005789168, '8': 0.6235165738603078, '9': 0.6202253661662019, '10': 0.6501966093770867, '11': 0.6471186186171032, '12': 0.6715135426108242, '13': 0.6374761868352858, '14': 0.645818000984033, '15': 0.6546072332031708, '16': 0.6596058319737312, '17': 0.6429258839044056, '18': 0.6610663348024469, '19': 0.6496397417077897, '20': 0.6608937616591869, '21': 0.6374980299760694, '22': 0.6452985937024681, '23': 0.6410428753497521, '24': 0.6484571997176998, '25': 0.6342742047536717, '26': 0.6631556307612877, '27': 0.6461950911820517, '28': 0.6536979074095108, '29': 0.6324778219729802, '30': 0.6566933894021324, '31': 0.6516293486826414, '32': 0.6621623251428425, '33': 0.6456698067119936, '34': 0.6686504812419712, '35': 0.6762331113477803, '36': 0.6609230542551086, '37': 0.6590969650799556, '38': 0.6571179925476139, '39': 0.6635062653692335, '40': 0.6483966885427678, '41': 0.6447301823461768, '42': 0.6594864012600935, '43': 0.6548795544728458, '44': 0.6691084062875103, '45': 0.6483733252096555, '46': 0.6591719991007294, '47': 0.6666387301358246, '48': 0.6470174942565792, '49': 0.6351084193644365}","{'1': 0.6558561932311959, '2': 0.6698826011223277, '3': 0.6635948699625496, '4': 0.681373576625625, '5': 0.6726849127207459, '6': 0.6877960732865691, '7': 0.6201569188169533, '8': 0.6425421685756969, '9': 0.6413790997597011, '10': 0.6119149194515505, '11': 0.6132758430121488, '12': 0.5945669341461697, '13': 0.6182695138664083, '14': 0.6218297014556067, '15': 0.602934207494279, '16': 0.5964371544539411, '17': 0.6176848097879354, '18': 0.5989804458648721, '19': 0.6058495521653364, '20': 0.6021502077134497, '21': 0.612382719191612, '22': 0.6165917712093141, '23': 0.6152437365370816, '24': 0.6062498006687252, '25': 0.6154815889414894, '26': 0.5982917774379497, '27': 0.6048484181334914, '28': 0.5999203167155681, '29': 0.6202021934579514, '30': 0.6038766244962849, '31': 0.5975513602479412, '32': 0.5862787564660643, '33': 0.6115110417135414, '34': 0.5883977936762115, '35': 0.5699149921656945, '36': 0.5918566910513102, '37': 0.5910654724780671, '38': 0.5975080152623229, '39': 0.5870314850641305, '40': 0.6067531858638486, '41': 0.6089199557408169, '42': 0.5964467336949003, '43': 0.5946338168643198, '44': 0.5893008430766522, '45': 0.6027165251970601, '46': 0.5956376900747525, '47': 0.5858138806685522, '48': 0.6088198689251968, '49': 0.6154573108783693}"
dataset13_density,DecisionTree,vector,1000,6,0.653495689634049,0.4780568363601075,"{'1': 0.6514323140605985, '2': 0.6501925313044152, '3': 0.6184098366574367, '4': 0.6211440307631951, '5': 0.6440066548155781, '6': 0.6066618990459411, '7': 0.637802638547907, '8': 0.6493449498036421, '9': 0.6391912615166849, '10': 0.6748526161907789, '11': 0.6342924441839006, '12': 0.6576572158595828, '13': 0.6555906035145123, '14': 0.6841040335885166, '15': 0.661265756577662, '16': 0.6673606666213096, '17': 0.6331927039417772, '18': 0.6683568674215907, '19': 0.6402900885957646, '20': 0.6907613941998145, '21': 0.6348516127495616, '22': 0.660345763709802, '23': 0.6425127738973265, '24': 0.6651445112159197, '25': 0.6732193066750692, '26': 0.6702636787805731, '27': 0.6134607648536023, '28': 0.6774796678483157, '29': 0.642958426025615, '30': 0.6850658088416571, '31': 0.6397315264249969, '32': 0.6510488543664057, '33': 0.6350927675038844, '34': 0.6795693597735228, '35': 0.6686242440008316, '36': 0.6554794399661293, '37': 0.6503479966228652, '38': 0.6487883020109325, '39': 0.6420342925209481, '40': 0.6997720877172234, '41': 0.6129953649541909, '42': 0.6571094069561986, '43': 0.6421906221150243, '44': 0.6643528992951775, '45': 0.6793553550574146, '46': 0.6793740796344683, '47': 0.632604113137355, '48': 0.6723355698258919, '49': 0.6592696883768948}","{'1': 0.5339441207572322, '2': 0.48463288524752357, '3': 0.5291050480570101, '4': 0.5160840153596686, '5': 0.48749897298802536, '6': 0.5420957341734536, '7': 0.5093445624335777, '8': 0.4661257459106066, '9': 0.5105864245285257, '10': 0.43148406854976884, '11': 0.5139573003108249, '12': 0.4815592866368257, '13': 0.4817147638193402, '14': 0.4208450130269953, '15': 0.4711514543676091, '16': 0.4493724202809207, '17': 0.512885756762234, '18': 0.4429453304898052, '19': 0.5128103408162762, '20': 0.41664336586007034, '21': 0.5116378720268692, '22': 0.45310890489991273, '23': 0.5009860078704396, '24': 0.44676263868813515, '25': 0.4594555377996322, '26': 0.4405526227312794, '27': 0.545879607417728, '28': 0.43904618776512594, '29': 0.5009944569870275, '30': 0.42145866671207277, '31': 0.5061482613372157, '32': 0.47495743765858633, '33': 0.5103730024591278, '34': 0.4318714947127108, '35': 0.4603878613584309, '36': 0.46931740737915495, '37': 0.4854400290511698, '38': 0.48010614361045656, '39': 0.5040822309210742, '40': 0.3967897120742546, '41': 0.5466087501737477, '42': 0.462006315263794, '43': 0.5020065860138656, '44': 0.44832172941229154, '45': 0.44525853988310293, '46': 0.4268147208044544, '47': 0.5239233411450324, '48': 0.4373586819797881, '49': 0.478343623132491}"
dataset13_density,DecisionTree,vector,1000,7,0.7600887616872165,0.3530456371446525,"{'1': 0.6565613921864194, '2': 0.7095598195025835, '3': 0.7158573886865189, '4': 0.7233175499749633, '5': 0.7250380288626871, '6': 0.727457021953043, '7': 0.7601864335088391, '8': 0.7374202180517063, '9': 0.7403608955433586, '10': 0.7750142804494451, '11': 0.7388725571310393, '12': 0.7552702191906111, '13': 0.7593890820186977, '14': 0.7311803400840663, '15': 0.754328719163312, '16': 0.766939956786084, '17': 0.7340615109239728, '18': 0.769620555756992, '19': 0.7387609150174187, '20': 0.7872417837780491, '21': 0.7318659738090622, '22': 0.802670220958053, '23': 0.7098308641687158, '24': 0.7831050370820867, '25': 0.7507395154170287, '26': 0.7911387788246718, '27': 0.7222914473662775, '28': 0.773089853160759, '29': 0.7440540737264373, '30': 0.800918023109491, '31': 0.7380729049217044, '32': 0.7912911926297885, '33': 0.7660893275075051, '34': 0.7937911951107852, '35': 0.7737406388912784, '36': 0.7895740730171947, '37': 0.7548462114026567, '38': 0.8103413841121041, '39': 0.7758002824891387, '40': 0.7908120404140384, '41': 0.7819553875600853, '42': 0.7814884964166877, '43': 0.7892558449786511, '44': 0.7744914281044445, '45': 0.7614943280367044, '46': 0.8035040755091168, '47': 0.7608386168211065, '48': 0.8106465442371494, '49': 0.7801728943210732}","{'1': 0.5555505597302102, '2': 0.43673269585483876, '3': 0.4429599644842649, '4': 0.39281866514050046, '5': 0.43241558577212025, '6': 0.403545880715638, '7': 0.3751975266909723, '8': 0.39128157263230057, '9': 0.3934793722374049, '10': 0.31606253958352515, '11': 0.4123778257885754, '12': 0.36111755530135425, '13': 0.3546687061762376, '14': 0.40305682282514366, '15': 0.36897336954981597, '16': 0.342482457338395, '17': 0.3967946768184789, '18': 0.3387508915747012, '19': 0.38697966133896866, '20': 0.2905138217739208, '21': 0.3969483165533264, '22': 0.2664861117372397, '23': 0.43033120476903963, '24': 0.29505371826760807, '25': 0.3782532913002137, '26': 0.3007950405979174, '27': 0.41106721216303843, '28': 0.3237172458840033, '29': 0.3861498745345864, '30': 0.27495893582849407, '31': 0.39586331904900385, '32': 0.2881186518251625, '33': 0.34664732496331996, '34': 0.2866932677060451, '35': 0.3304636017246546, '36': 0.28857828750483205, '37': 0.37086596072670086, '38': 0.26408069608584606, '39': 0.3343221472368234, '40': 0.2929290283989735, '41': 0.3242715841124574, '42': 0.3145451591474484, '43': 0.3097883824334331, '44': 0.31754987592437245, '45': 0.3504724051930701, '46': 0.27841416270486785, '47': 0.3587288498262501, '48': 0.2681484206706918, '49': 0.31923399189118473}"
dataset13_density,DecisionTree,vector,1000,8,0.6091593077267162,0.6233763108753747,"{'1': 0.5721118338647042, '2': 0.5732535773149384, '3': 0.6121759210152089, '4': 0.581246617760819, '5': 0.6107187760759408, '6': 0.613139756133016, '7': 0.5990436473093222, '8': 0.6304978313742224, '9': 0.6119875766830191, '10': 0.6246027713824123, '11': 0.6185810023202837, '12': 0.6234696833937844, '13': 0.6015138935226984, '14': 0.6594122412088284, '15': 0.6161377871057179, '16': 0.6394673638139547, '17': 0.6116449216721795, '18': 0.6255777490936802, '19': 0.5956723643764263, '20': 0.6225259129112096, '21': 0.6320737584354589, '22': 0.6170726195288799, '23': 0.5977244044540667, '24': 0.6160187197109038, '25': 0.6081628695808047, '26': 0.6044148526900304, '27': 0.6117074095027565, '28': 0.6187558653066653, '29': 0.6126032875010292, '30': 0.6034982989241293, '31': 0.5991505879974381, '32': 0.6106780684421603, '33': 0.5860258643625802, '34': 0.6229465693942848, '35': 0.6023386613399728, '36': 0.5955290731430957, '37': 0.6143310944616965, '38': 0.5906625101408779, '39': 0.6001029601109386, '40': 0.6051672743362345, '41': 0.5896487260669013, '42': 0.6099652082301489, '43': 0.5966584355186447, '44': 0.6049111426510232, '45': 0.6050822250151945, '46': 0.6143254040771543, '47': 0.6053031972834223, '48': 0.6353832839034105, '49': 0.5957824781668287}","{'1': 0.6447202003832797, '2': 0.6661034092510942, '3': 0.621326763726515, '4': 0.6625614054814324, '5': 0.6317778452644852, '6': 0.6274424269494583, '7': 0.6410586265141696, '8': 0.6082221260686007, '9': 0.6201879543070751, '10': 0.6091355614317231, '11': 0.6170675141360729, '12': 0.6102059006417644, '13': 0.6356336194567038, '14': 0.5616638200739695, '15': 0.6180648245705263, '16': 0.5883442453893347, '17': 0.6209925121714688, '18': 0.6056834226832889, '19': 0.6393796651380658, '20': 0.6060979705537437, '21': 0.5980064482844005, '22': 0.6107966815526527, '23': 0.6316392357315861, '24': 0.6146165890664683, '25': 0.620206255469755, '26': 0.6288830117486798, '27': 0.618426215578777, '28': 0.6102401557904495, '29': 0.6189127527216174, '30': 0.6308166098563539, '31': 0.6339582358328092, '32': 0.6242175182153729, '33': 0.6509119915957731, '34': 0.6092742879871742, '35': 0.6282396080683192, '36': 0.6384202155677867, '37': 0.6149097637346996, '38': 0.6444463068965287, '39': 0.6341812778891742, '40': 0.6275637852853398, '41': 0.6470955267724887, '42': 0.6212885104088134, '43': 0.6343100719122114, '44': 0.6267980968975744, '45': 0.6273151256726865, '46': 0.6113657268119703, '47': 0.6255884278159204, '48': 0.5933989126150474, '49': 0.6339420729201553}"
dataset13_density,DecisionTree,vector,1000,9,0.669117460117518,0.5484709512441411,"{'1': 0.6939306654123533, '2': 0.6587500078141094, '3': 0.6534282910401044, '4': 0.6393806069451659, '5': 0.6582979969376707, '6': 0.6691132463289886, '7': 0.6591704788681997, '8': 0.6875048907573387, '9': 0.6783259657682249, '10': 0.6548535557562732, '11': 0.6633015940383071, '12': 0.6902273438081681, '13': 0.6615932233655324, '14': 0.6793936126073216, '15': 0.6420059981583186, '16': 0.6614069704832307, '17': 0.6817503172499702, '18': 0.6789422340923018, '19': 0.6758909875170039, '20': 0.6701968482444325, '21': 0.6482374102979345, '22': 0.6813135371926067, '23': 0.6600604374793869, '24': 0.6885173445695331, '25': 0.6470326771717618, '26': 0.6655002871393172, '27': 0.6751435998133062, '28': 0.6847732896341516, '29': 0.6396003398029387, '30': 0.6660616289640736, '31': 0.6530044438169701, '32': 0.6826273093555845, '33': 0.6563072610604089, '34': 0.6707290385854691, '35': 0.6707677179227234, '36': 0.6784323468190565, '37': 0.6718429301005304, '38': 0.6734064113935899, '39': 0.659317224363708, '40': 0.6760272185942566, '41': 0.6561241660795758, '42': 0.7140347174150988, '43': 0.6585002209303071, '44': 0.693483562938185, '45': 0.6402048995127408, '46': 0.6944586284508033, '47': 0.6770814811880773, '48': 0.6827741312561397, '49': 0.6639264487171347}","{'1': 0.5590581759989004, '2': 0.6151400366348629, '3': 0.5630044315616731, '4': 0.6230723712021968, '5': 0.5595541517098362, '6': 0.5803541223474327, '7': 0.5500444586957574, '8': 0.5546253839938929, '9': 0.5146470581216054, '10': 0.5824204242512077, '11': 0.5526903890439582, '12': 0.541183785649517, '13': 0.5316844042915341, '14': 0.5519184392500285, '15': 0.5651977097273392, '16': 0.5794484817511607, '17': 0.5147693860796578, '18': 0.5614902922302406, '19': 0.5124317588472556, '20': 0.5659229408081317, '21': 0.5531614478024268, '22': 0.5541914860507073, '23': 0.5302170893445385, '24': 0.539357122439782, '25': 0.5481556378442767, '26': 0.5699297467098685, '27': 0.5205466798018392, '28': 0.5428855448783219, '29': 0.5524688585221949, '30': 0.5679261969991493, '31': 0.5480927484439939, '32': 0.5430430789563571, '33': 0.5370505420130525, '34': 0.5590541956431425, '35': 0.5232820541159128, '36': 0.5537929486884545, '37': 0.5248559809591737, '38': 0.5506174286714535, '39': 0.5357851120798472, '40': 0.5501201065648824, '41': 0.5424709862216205, '42': 0.5100858618860047, '43': 0.5292763501073965, '44': 0.533633235339104, '45': 0.5599927721701347, '46': 0.5300868816860489, '47': 0.5127569440176063, '48': 0.5432624705327627, '49': 0.5303189002766728}"
