,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_activation,param_alpha,param_early_stopping,param_hidden_layer_sizes,param_learning_rate,param_max_iter,param_solver,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
11,24.557300567626953,11.65955145910293,0.017857933044433595,0.003852136815509316,tanh,0.05,True,"(60, 30, 60, 30)",invscaling,5000,lbfgs,"{'activation': 'tanh', 'alpha': 0.05, 'early_stopping': True, 'hidden_layer_sizes': (60, 30, 60, 30), 'learning_rate': 'invscaling', 'max_iter': 5000, 'solver': 'lbfgs'}",0.9381712350963826,0.9406888454642398,0.9481250975915414,0.9654033946553654,0.9879766102194323,0.9560730366053922,0.018575312431238177,4
12,22.09535684585571,4.897709825925308,0.016897964477539062,0.002476374800816276,tanh,0.05,True,"(60, 30, 30, 60)",invscaling,5000,lbfgs,"{'activation': 'tanh', 'alpha': 0.05, 'early_stopping': True, 'hidden_layer_sizes': (60, 30, 30, 60), 'learning_rate': 'invscaling', 'max_iter': 5000, 'solver': 'lbfgs'}",0.9411291405763729,0.9430720014223951,0.9564080222376263,0.9452388948094899,0.9931956563533997,0.9558087430798567,0.019429757743215145,5
13,33.44413108825684,7.44079856876536,0.018556642532348632,0.004100303002722738,tanh,0.05,True,"(30, 60, 60, 30)",invscaling,5000,lbfgs,"{'activation': 'tanh', 'alpha': 0.05, 'early_stopping': True, 'hidden_layer_sizes': (30, 60, 60, 30), 'learning_rate': 'invscaling', 'max_iter': 5000, 'solver': 'lbfgs'}",0.9476139237580942,0.9325247529164497,0.9441551689335411,0.9600057081747361,0.9845804531396627,0.9537760013844967,0.01771931530168447,8
14,28.245218372344972,4.657765748760185,0.018028450012207032,0.0037422746427774323,tanh,0.05,True,"(30, 60, 30, 60)",invscaling,5000,lbfgs,"{'activation': 'tanh', 'alpha': 0.05, 'early_stopping': True, 'hidden_layer_sizes': (30, 60, 30, 60), 'learning_rate': 'invscaling', 'max_iter': 5000, 'solver': 'lbfgs'}",0.9391379074595285,0.9051755485066308,0.9451637122971623,0.9448316689173348,0.9887307123541718,0.9446079099069656,0.02657823445064939,21
15,27.612699270248413,7.547936090509821,0.017026758193969725,0.0026306479155992503,tanh,0.05,True,"(30, 30, 60, 60)",invscaling,5000,lbfgs,"{'activation': 'tanh', 'alpha': 0.05, 'early_stopping': True, 'hidden_layer_sizes': (30, 30, 60, 60), 'learning_rate': 'invscaling', 'max_iter': 5000, 'solver': 'lbfgs'}",0.9362440406461837,0.9463168433221806,0.934688544363622,0.9510538896271341,0.9916842026984123,0.9519975041315065,0.020765192311816217,11
16,22.25144190788269,9.107183978755394,0.012403249740600586,0.005942337850830941,tanh,0.05,True,"(30, 30, 30, 60)",invscaling,5000,lbfgs,"{'activation': 'tanh', 'alpha': 0.05, 'early_stopping': True, 'hidden_layer_sizes': (30, 30, 30, 60), 'learning_rate': 'invscaling', 'max_iter': 5000, 'solver': 'lbfgs'}",0.9383779760748377,0.9207466492379847,0.9410884683983469,0.9503114765823987,0.9892476160600429,0.9479544372707223,0.022758717521295758,19
17,18.963195896148683,3.9491395084883916,0.018491125106811522,0.0053338126043686734,tanh,0.05,True,"(30, 30, 60, 30)",invscaling,5000,lbfgs,"{'activation': 'tanh', 'alpha': 0.05, 'early_stopping': True, 'hidden_layer_sizes': (30, 30, 60, 30), 'learning_rate': 'invscaling', 'max_iter': 5000, 'solver': 'lbfgs'}",0.9397226401861888,0.9510915321903348,0.9352448129616217,0.9436892490463952,0.9796884149419545,0.9498873298652988,0.01578413886387489,16
18,17.55247950553894,2.8273864010230856,0.012826871871948243,0.0017164091504850913,tanh,0.05,True,"(30, 60, 30, 30)",invscaling,5000,lbfgs,"{'activation': 'tanh', 'alpha': 0.05, 'early_stopping': True, 'hidden_layer_sizes': (30, 60, 30, 30), 'learning_rate': 'invscaling', 'max_iter': 5000, 'solver': 'lbfgs'}",0.9396701048664475,0.9264569856642649,0.9226309441001336,0.9554488384858729,0.9926732083302706,0.9473760162893978,0.025402013998142403,20
19,14.632962799072265,1.296358449334261,0.007528495788574219,0.004110372731253164,tanh,0.05,True,"(60, 30, 30, 30)",invscaling,5000,lbfgs,"{'activation': 'tanh', 'alpha': 0.05, 'early_stopping': True, 'hidden_layer_sizes': (60, 30, 30, 30), 'learning_rate': 'invscaling', 'max_iter': 5000, 'solver': 'lbfgs'}",0.9415691688889448,0.9433568091909035,0.9326613956355739,0.9374043509098636,0.9894369029659666,0.9488857255182506,0.02060849219181659,18
20,9.336977577209472,1.5749042856739843,0.005513334274291992,0.003291031662722557,tanh,0.05,True,"(30, 30, 30, 30)",invscaling,5000,lbfgs,"{'activation': 'tanh', 'alpha': 0.05, 'early_stopping': True, 'hidden_layer_sizes': (30, 30, 30, 30), 'learning_rate': 'invscaling', 'max_iter': 5000, 'solver': 'lbfgs'}",0.9393010371421856,0.939556850309984,0.9459650818614344,0.9593332255689403,0.9839111296314844,0.9536134649028056,0.01680235647432178,9
