,iter,n_resources,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_activation,param_alpha,param_early_stopping,param_hidden_layer_sizes,param_learning_rate,param_max_iter,param_solver,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0,0,10,4.43235411643982,0.928137118911631,0.015251445770263671,0.005386905249650291,relu,0.05,True,"(100, 100, 100)",constant,5000,lbfgs,"{'activation': 'relu', 'alpha': 0.05, 'early_stopping': True, 'hidden_layer_sizes': (100, 100, 100), 'learning_rate': 'constant', 'max_iter': 5000, 'solver': 'lbfgs'}",0.5254638032039396,-9.463731527432216,0.8773888231370922,-42.144401370208634,0.8548819683609532,-9.870079660587773,16.615638207905757,101,0.9987809774602823,0.9995846118029879,0.9979836132790136,0.9989546768822442,0.9986027975231526,0.9987813353895361,0.0005183698936019913
1,0,10,44.917502880096436,0.4089457167202492,0.0,0.0,relu,0.05,True,"(100, 100, 100)",constant,5000,sgd,"{'activation': 'relu', 'alpha': 0.05, 'early_stopping': True, 'hidden_layer_sizes': (100, 100, 100), 'learning_rate': 'constant', 'max_iter': 5000, 'solver': 'sgd'}",,,,,,,,161,,,,,,,
2,0,10,50.47706117630005,0.3434111061090951,0.0,0.0,relu,0.05,True,"(100, 100, 100)",constant,5000,adam,"{'activation': 'relu', 'alpha': 0.05, 'early_stopping': True, 'hidden_layer_sizes': (100, 100, 100), 'learning_rate': 'constant', 'max_iter': 5000, 'solver': 'adam'}",,,,,,,,161,,,,,,,
3,0,10,4.297975730895996,0.8299331259959463,0.010674333572387696,0.0036641709310388762,relu,0.05,True,"(100, 100, 100)",invscaling,5000,lbfgs,"{'activation': 'relu', 'alpha': 0.05, 'early_stopping': True, 'hidden_layer_sizes': (100, 100, 100), 'learning_rate': 'invscaling', 'max_iter': 5000, 'solver': 'lbfgs'}",0.5254638032039396,-9.463731527432216,0.8773888231370922,-42.144401370208634,0.8548819683609532,-9.870079660587773,16.615638207905757,101,0.9987809774602823,0.9995846118029879,0.9979836132790136,0.9989546768822442,0.9986027975231526,0.9987813353895361,0.0005183698936019913
4,0,10,43.85739140510559,0.2959305279012058,0.0,0.0,relu,0.05,True,"(100, 100, 100)",invscaling,5000,sgd,"{'activation': 'relu', 'alpha': 0.05, 'early_stopping': True, 'hidden_layer_sizes': (100, 100, 100), 'learning_rate': 'invscaling', 'max_iter': 5000, 'solver': 'sgd'}",,,,,,,,161,,,,,,,
5,0,10,48.125481033325194,0.3083963952947811,0.0,0.0,relu,0.05,True,"(100, 100, 100)",invscaling,5000,adam,"{'activation': 'relu', 'alpha': 0.05, 'early_stopping': True, 'hidden_layer_sizes': (100, 100, 100), 'learning_rate': 'invscaling', 'max_iter': 5000, 'solver': 'adam'}",,,,,,,,161,,,,,,,
6,0,10,4.0591428756713865,0.9493310272849257,0.010251474380493165,0.00191743429115364,relu,0.05,True,"(100, 100, 100)",adaptive,5000,lbfgs,"{'activation': 'relu', 'alpha': 0.05, 'early_stopping': True, 'hidden_layer_sizes': (100, 100, 100), 'learning_rate': 'adaptive', 'max_iter': 5000, 'solver': 'lbfgs'}",0.5254638032039396,-9.463731527432216,0.8773888231370922,-42.144401370208634,0.8548819683609532,-9.870079660587773,16.615638207905757,101,0.9987809774602823,0.9995846118029879,0.9979836132790136,0.9989546768822442,0.9986027975231526,0.9987813353895361,0.0005183698936019913
7,0,10,42.6162624835968,0.21260791348163266,0.0,0.0,relu,0.05,True,"(100, 100, 100)",adaptive,5000,sgd,"{'activation': 'relu', 'alpha': 0.05, 'early_stopping': True, 'hidden_layer_sizes': (100, 100, 100), 'learning_rate': 'adaptive', 'max_iter': 5000, 'solver': 'sgd'}",,,,,,,,161,,,,,,,
8,0,10,44.02669768333435,0.5871705321484352,0.0,0.0,relu,0.05,True,"(100, 100, 100)",adaptive,5000,adam,"{'activation': 'relu', 'alpha': 0.05, 'early_stopping': True, 'hidden_layer_sizes': (100, 100, 100), 'learning_rate': 'adaptive', 'max_iter': 5000, 'solver': 'adam'}",,,,,,,,161,,,,,,,
9,0,10,0.42740235328674314,0.13346597643776303,0.011113166809082031,0.000755148943300636,relu,0.05,True,"(9, 18, 9)",constant,5000,lbfgs,"{'activation': 'relu', 'alpha': 0.05, 'early_stopping': True, 'hidden_layer_sizes': (9, 18, 9), 'learning_rate': 'constant', 'max_iter': 5000, 'solver': 'lbfgs'}",0.6820148585184022,-46.18840563946794,0.7525046854777481,-114.84892640822864,0.8327058409171992,-31.754021332556647,45.351472225899876,119,0.9997960611542658,0.9992747952562531,0.9994566688790051,0.9997374198387403,0.9986504084402534,0.9993830707137036,0.0004123247938140664
10,0,10,19.123403882980348,5.125139951851878,0.0,0.0,relu,0.05,True,"(9, 18, 9)",constant,5000,sgd,"{'activation': 'relu', 'alpha': 0.05, 'early_stopping': True, 'hidden_layer_sizes': (9, 18, 9), 'learning_rate': 'constant', 'max_iter': 5000, 'solver': 'sgd'}",,,,,,,,161,,,,,,,
11,0,10,11.30848970413208,0.14841544690243072,0.0,0.0,relu,0.05,True,"(9, 18, 9)",constant,5000,adam,"{'activation': 'relu', 'alpha': 0.05, 'early_stopping': True, 'hidden_layer_sizes': (9, 18, 9), 'learning_rate': 'constant', 'max_iter': 5000, 'solver': 'adam'}",,,,,,,,161,,,,,,,
12,0,10,0.2717414855957031,0.0881847156793476,0.007908010482788086,0.001204551733360943,relu,0.05,True,"(9, 18, 9)",invscaling,5000,lbfgs,"{'activation': 'relu', 'alpha': 0.05, 'early_stopping': True, 'hidden_layer_sizes': (9, 18, 9), 'learning_rate': 'invscaling', 'max_iter': 5000, 'solver': 'lbfgs'}",0.6820148585184022,-46.18840563946794,0.7525046854777481,-114.84892640822864,0.8327058409171992,-31.754021332556647,45.351472225899876,119,0.9997960611542658,0.9992747952562531,0.9994566688790051,0.9997374198387403,0.9986504084402534,0.9993830707137036,0.0004123247938140664
13,0,10,10.127277040481568,0.34236580505753017,0.0,0.0,relu,0.05,True,"(9, 18, 9)",invscaling,5000,sgd,"{'activation': 'relu', 'alpha': 0.05, 'early_stopping': True, 'hidden_layer_sizes': (9, 18, 9), 'learning_rate': 'invscaling', 'max_iter': 5000, 'solver': 'sgd'}",,,,,,,,161,,,,,,,
14,0,10,10.141119575500488,0.11914517502368047,0.0,0.0,relu,0.05,True,"(9, 18, 9)",invscaling,5000,adam,"{'activation': 'relu', 'alpha': 0.05, 'early_stopping': True, 'hidden_layer_sizes': (9, 18, 9), 'learning_rate': 'invscaling', 'max_iter': 5000, 'solver': 'adam'}",,,,,,,,161,,,,,,,
15,0,10,0.156693696975708,0.043981762420463456,0.004345464706420899,0.00041428586494379424,relu,0.05,True,"(9, 18, 9)",adaptive,5000,lbfgs,"{'activation': 'relu', 'alpha': 0.05, 'early_stopping': True, 'hidden_layer_sizes': (9, 18, 9), 'learning_rate': 'adaptive', 'max_iter': 5000, 'solver': 'lbfgs'}",0.6820148585184022,-46.18840563946794,0.7525046854777481,-114.84892640822864,0.8327058409171992,-31.754021332556647,45.351472225899876,119,0.9997960611542658,0.9992747952562531,0.9994566688790051,0.9997374198387403,0.9986504084402534,0.9993830707137036,0.0004123247938140664
16,0,10,10.365652990341186,0.01747456352643186,0.0,0.0,relu,0.05,True,"(9, 18, 9)",adaptive,5000,sgd,"{'activation': 'relu', 'alpha': 0.05, 'early_stopping': True, 'hidden_layer_sizes': (9, 18, 9), 'learning_rate': 'adaptive', 'max_iter': 5000, 'solver': 'sgd'}",,,,,,,,161,,,,,,,
17,0,10,10.882408380508423,0.07103443459983697,0.0,0.0,relu,0.05,True,"(9, 18, 9)",adaptive,5000,adam,"{'activation': 'relu', 'alpha': 0.05, 'early_stopping': True, 'hidden_layer_sizes': (9, 18, 9), 'learning_rate': 'adaptive', 'max_iter': 5000, 'solver': 'adam'}",,,,,,,,161,,,,,,,
18,0,10,0.1298985481262207,0.041286549105050516,0.004802513122558594,0.00023946510467058122,relu,0.05,True,"(9, 9, 9)",constant,5000,lbfgs,"{'activation': 'relu', 'alpha': 0.05, 'early_stopping': True, 'hidden_layer_sizes': (9, 9, 9), 'learning_rate': 'constant', 'max_iter': 5000, 'solver': 'lbfgs'}",0.5638678476546697,-28.95239228054235,0.7446257592984701,-176.95753984097416,0.8361199290598257,-40.75306371710071,69.06478469479626,125,0.9988028286393547,0.9996942487724119,0.9996854195086321,0.99967476571411,0.8711831010867085,0.9738080727442433,0.05131362318154727
19,0,10,10.330034160614014,0.14696537611656593,0.0,0.0,relu,0.05,True,"(9, 9, 9)",constant,5000,sgd,"{'activation': 'relu', 'alpha': 0.05, 'early_stopping': True, 'hidden_layer_sizes': (9, 9, 9), 'learning_rate': 'constant', 'max_iter': 5000, 'solver': 'sgd'}",,,,,,,,161,,,,,,,
20,0,10,10.247058963775634,0.14987254348846704,0.0,0.0,relu,0.05,True,"(9, 9, 9)",constant,5000,adam,"{'activation': 'relu', 'alpha': 0.05, 'early_stopping': True, 'hidden_layer_sizes': (9, 9, 9), 'learning_rate': 'constant', 'max_iter': 5000, 'solver': 'adam'}",,,,,,,,161,,,,,,,
21,0,10,0.125250244140625,0.032090965213338075,0.0052605152130126955,0.0004153075198028684,relu,0.05,True,"(9, 9, 9)",invscaling,5000,lbfgs,"{'activation': 'relu', 'alpha': 0.05, 'early_stopping': True, 'hidden_layer_sizes': (9, 9, 9), 'learning_rate': 'invscaling', 'max_iter': 5000, 'solver': 'lbfgs'}",0.5638678476546697,-28.95239228054235,0.7446257592984701,-176.95753984097416,0.8361199290598257,-40.75306371710071,69.06478469479626,125,0.9988028286393547,0.9996942487724119,0.9996854195086321,0.99967476571411,0.8711831010867085,0.9738080727442433,0.05131362318154727
22,0,10,9.883243083953857,0.020162967520080424,0.0,0.0,relu,0.05,True,"(9, 9, 9)",invscaling,5000,sgd,"{'activation': 'relu', 'alpha': 0.05, 'early_stopping': True, 'hidden_layer_sizes': (9, 9, 9), 'learning_rate': 'invscaling', 'max_iter': 5000, 'solver': 'sgd'}",,,,,,,,161,,,,,,,
23,0,10,11.007914924621582,0.10311578517052147,0.0,0.0,relu,0.05,True,"(9, 9, 9)",invscaling,5000,adam,"{'activation': 'relu', 'alpha': 0.05, 'early_stopping': True, 'hidden_layer_sizes': (9, 9, 9), 'learning_rate': 'invscaling', 'max_iter': 5000, 'solver': 'adam'}",,,,,,,,161,,,,,,,
24,0,10,0.12919650077819825,0.03846028333415258,0.004790544509887695,0.0009590316144514167,relu,0.05,True,"(9, 9, 9)",adaptive,5000,lbfgs,"{'activation': 'relu', 'alpha': 0.05, 'early_stopping': True, 'hidden_layer_sizes': (9, 9, 9), 'learning_rate': 'adaptive', 'max_iter': 5000, 'solver': 'lbfgs'}",0.5638678476546697,-28.95239228054235,0.7446257592984701,-176.95753984097416,0.8361199290598257,-40.75306371710071,69.06478469479626,125,0.9988028286393547,0.9996942487724119,0.9996854195086321,0.99967476571411,0.8711831010867085,0.9738080727442433,0.05131362318154727
25,0,10,11.419901943206787,0.12544160839555418,0.0,0.0,relu,0.05,True,"(9, 9, 9)",adaptive,5000,sgd,"{'activation': 'relu', 'alpha': 0.05, 'early_stopping': True, 'hidden_layer_sizes': (9, 9, 9), 'learning_rate': 'adaptive', 'max_iter': 5000, 'solver': 'sgd'}",,,,,,,,161,,,,,,,
26,0,10,11.888663053512573,0.10435428512779543,0.0,0.0,relu,0.05,True,"(9, 9, 9)",adaptive,5000,adam,"{'activation': 'relu', 'alpha': 0.05, 'early_stopping': True, 'hidden_layer_sizes': (9, 9, 9), 'learning_rate': 'adaptive', 'max_iter': 5000, 'solver': 'adam'}",,,,,,,,161,,,,,,,
27,0,10,0.22909951210021973,0.03386621486915304,0.0048944950103759766,0.0005516895261757611,relu,0.05,True,"(18, 18, 18)",constant,5000,lbfgs,"{'activation': 'relu', 'alpha': 0.05, 'early_stopping': True, 'hidden_layer_sizes': (18, 18, 18), 'learning_rate': 'constant', 'max_iter': 5000, 'solver': 'lbfgs'}",0.46442665420576107,-17.25177603746173,0.9130271746002897,-44.98951929998295,0.9379621621549588,-11.985175869296736,17.91863557281493,107,0.9995725534438904,0.9996461279930099,0.9996626355718685,0.999216501538126,0.9994300404685258,0.9995055718030841,0.00016623971293250987
28,0,10,11.286533212661743,0.10493579070971734,0.0,0.0,relu,0.05,True,"(18, 18, 18)",constant,5000,sgd,"{'activation': 'relu', 'alpha': 0.05, 'early_stopping': True, 'hidden_layer_sizes': (18, 18, 18), 'learning_rate': 'constant', 'max_iter': 5000, 'solver': 'sgd'}",,,,,,,,161,,,,,,,
