,iter,n_resources,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_activation,param_alpha,param_hidden_layer_sizes,param_learning_rate,param_max_iter,param_solver,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0,0,500,13.812431859970093,3.0837834016609387,0.02074770927429199,0.006352611943306267,relu,0.05,"(36, 36, 36)",invscaling,5000,lbfgs,"{'activation': 'relu', 'alpha': 0.05, 'hidden_layer_sizes': (36, 36, 36), 'learning_rate': 'invscaling', 'max_iter': 5000, 'solver': 'lbfgs'}",0.5684081277440483,0.6289541152460679,0.6735136358804359,0.6927427931948182,0.6180567115202811,0.6363350767171303,0.043741795488948625,29,0.9559770005655395,0.971158630633171,0.9711112558498384,0.964001121660123,0.9650629294507524,0.965462187631885,0.005596862141425349
1,0,500,51.64512715339661,29.63837378164717,0.01598358154296875,0.001077727456530004,relu,0.05,"(100, 100, 100)",invscaling,5000,lbfgs,"{'activation': 'relu', 'alpha': 0.05, 'hidden_layer_sizes': (100, 100, 100), 'learning_rate': 'invscaling', 'max_iter': 5000, 'solver': 'lbfgs'}",0.4706582428133825,0.7217583947138276,0.50490175474019,0.7192345324346271,0.6591461334876921,0.6151398116379438,0.10692721116366133,33,0.9790189632596614,0.9785028508097274,0.9712121025673034,0.9778488800307455,0.9801606938280448,0.9773486980990965,0.00316028988705937
2,0,500,9.952502822875976,3.0896600896900415,0.02284703254699707,0.0062379821063799105,relu,0.05,"(9, 18, 9)",invscaling,5000,lbfgs,"{'activation': 'relu', 'alpha': 0.05, 'hidden_layer_sizes': (9, 18, 9), 'learning_rate': 'invscaling', 'max_iter': 5000, 'solver': 'lbfgs'}",0.6567915669614411,0.5862002032035581,0.4403925116685801,0.4412217001454344,0.6323918649430933,0.5513995693844214,0.09310213632363425,37,0.8626762815738919,0.8216120024470841,0.813274212027741,0.8656208253047226,0.8970217519847765,0.8520410146676433,0.030820696489012374
3,0,500,6.53377594947815,2.317203229844734,0.015641450881958008,0.00321209936952077,relu,0.05,"(18, 18, 18)",invscaling,5000,lbfgs,"{'activation': 'relu', 'alpha': 0.05, 'hidden_layer_sizes': (18, 18, 18), 'learning_rate': 'invscaling', 'max_iter': 5000, 'solver': 'lbfgs'}",0.593503172356975,0.566444854868259,0.5855135605955397,0.5797816031532317,0.624622620736428,0.5899731623420867,0.01944419253528991,35,0.9367567640831941,0.9504161515556252,0.9437715039736478,0.9448823691680033,0.9487080029522834,0.9449069583465508,0.00474372591326226
4,0,500,8.060772132873534,2.329916886486314,0.016975975036621092,0.0021933650881100354,relu,0.05,"(18, 9, 18)",invscaling,5000,lbfgs,"{'activation': 'relu', 'alpha': 0.05, 'hidden_layer_sizes': (18, 9, 18), 'learning_rate': 'invscaling', 'max_iter': 5000, 'solver': 'lbfgs'}",0.6774118997978851,0.6139966958911773,0.5945371750536527,0.6943125305902682,0.6497345789401278,0.6459985760546222,0.0374363164748085,26,0.9417168163901333,0.9401669321488455,0.9183695702041452,0.9277527362840913,0.939238878998305,0.933448986805104,0.009020495799243885
5,0,500,7.439728260040283,0.9075154361287543,0.013022136688232423,0.004152743211517145,relu,0.05,"(10, 18, 9)",invscaling,5000,lbfgs,"{'activation': 'relu', 'alpha': 0.05, 'hidden_layer_sizes': (10, 18, 9), 'learning_rate': 'invscaling', 'max_iter': 5000, 'solver': 'lbfgs'}",0.6176772133187785,0.2530373403624983,0.5953700087958951,0.7097953625661341,0.6111420970909442,0.55740440442685,0.15736851783597164,36,0.9118782696929577,0.9108081451251787,0.8063508708032914,0.894498127066674,0.896799017922151,0.8840668861220505,0.03949497434875996
6,0,500,12.54907841682434,2.8710577244288435,0.012502193450927734,0.006251115795101901,tanh,0.05,"(36, 36, 36)",invscaling,5000,lbfgs,"{'activation': 'tanh', 'alpha': 0.05, 'hidden_layer_sizes': (36, 36, 36), 'learning_rate': 'invscaling', 'max_iter': 5000, 'solver': 'lbfgs'}",0.6430223090646526,0.639143995478079,0.5175262207368037,0.7372351104042583,0.6988931418121307,0.6471641554991848,0.07439910877232805,25,0.9697141900865077,0.9749935184289074,0.97523445621897,0.9663682236089584,0.9748959482081314,0.9722412673102949,0.0035905475444575276
7,0,500,66.14792861938477,11.872637192405847,0.015772294998168946,0.004404489881427348,tanh,0.05,"(100, 100, 100)",invscaling,5000,lbfgs,"{'activation': 'tanh', 'alpha': 0.05, 'hidden_layer_sizes': (100, 100, 100), 'learning_rate': 'invscaling', 'max_iter': 5000, 'solver': 'lbfgs'}",0.6885191106247283,0.7272975012486398,0.6057795726460419,0.7126236422660212,0.6824557235601646,0.6833351100691191,0.042030985055897,22,0.9824983362544092,0.98430151995147,0.9832864530079032,0.9822259138042766,0.9835325580632751,0.9831689562162668,0.0007440124377380078
8,0,500,9.74116234779358,3.1386229221722277,0.02193589210510254,0.00631914323200314,tanh,0.05,"(9, 18, 9)",invscaling,5000,lbfgs,"{'activation': 'tanh', 'alpha': 0.05, 'hidden_layer_sizes': (9, 18, 9), 'learning_rate': 'invscaling', 'max_iter': 5000, 'solver': 'lbfgs'}",0.6977636241705527,0.6215580897516834,0.4396173608691356,0.6574742038993505,0.543672508666377,0.5920171574714198,0.09154508167990975,34,0.930299856010012,0.9451530178313808,0.9352798966023074,0.9352025335933314,0.9390986527334926,0.9370067913541048,0.004938772785026367
9,0,500,6.342127275466919,0.9114749037600713,0.014797496795654296,0.002570566130779033,tanh,0.05,"(18, 18, 18)",invscaling,5000,lbfgs,"{'activation': 'tanh', 'alpha': 0.05, 'hidden_layer_sizes': (18, 18, 18), 'learning_rate': 'invscaling', 'max_iter': 5000, 'solver': 'lbfgs'}",0.6097349158565925,0.6398842397002866,0.6024835734443696,0.7126761868388043,0.6294160691033118,0.638838996988673,0.03926978244618028,27,0.9590278809099649,0.9672464133974032,0.959834631847888,0.9565006056935409,0.9610427042493597,0.9607304472196313,0.0035818457877855136
