,id,B,S,0,1,2,3,4,5,6,7,8,9
205,205,3,4,0.38,0.54,0.72,0.88,0.96,1.0,1.0,1.0,1.0,1.0
206,206,1,1,0.53,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
207,207,0,7,0.51,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
208,208,8,4,0.49,0.29,0.14,0.06,0.02,0.0,0.0,0.0,0.0,0.0
209,209,3,5,0.48,0.54,0.54,0.53,0.51,0.5,0.5,0.5,0.5,0.5
210,210,6,3,0.48,0.44,0.4,0.37,0.35,0.34,0.33,0.33,0.33,0.33
211,211,2,9,0.53,0.47,0.52,0.48,0.52,0.48,0.52,0.48,0.52,0.48
212,212,8,1,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55
213,213,4,0,0.5,0.75,0.88,0.97,1.0,1.0,1.0,1.0,1.0,1.0
214,214,8,3,0.53,0.46,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45
215,215,9,5,0.56,0.27,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
216,216,5,1,0.41,0.53,0.6,0.64,0.68,0.71,0.74,0.77,0.81,0.85
217,217,7,8,0.46,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
218,218,6,4,0.57,0.53,0.52,0.51,0.51,0.5,0.49,0.48,0.47,0.47
219,219,7,3,0.5,0.44,0.4,0.36,0.34,0.33,0.31,0.29,0.28,0.28
220,220,5,3,0.51,0.59,0.64,0.67,0.69,0.71,0.73,0.76,0.79,0.83
221,221,6,4,0.47,0.29,0.24,0.19,0.18,0.17,0.17,0.17,0.17,0.17
222,222,7,3,0.49,0.45,0.42,0.4,0.4,0.4,0.4,0.4,0.4,0.4
223,223,0,5,0.56,0.8,0.91,0.96,1.0,1.0,1.0,1.0,1.0,1.0
224,224,9,3,0.55,0.49,0.45,0.44,0.43,0.43,0.43,0.43,0.43,0.43
225,225,7,5,0.55,0.36,0.23,0.15,0.09,0.05,0.0,0.0,0.0,0.0
226,226,5,8,0.5,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
227,227,0,8,0.44,0.56,0.44,0.56,0.44,0.56,0.44,0.56,0.44,0.56
228,228,3,6,0.5,0.55,0.49,0.51,0.49,0.51,0.49,0.51,0.49,0.51
229,229,9,3,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7
230,230,2,7,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
231,231,0,3,0.47,0.93,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
232,232,0,3,0.51,0.89,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
233,233,6,1,0.42,0.47,0.51,0.52,0.53,0.54,0.54,0.54,0.54,0.54
234,234,9,2,0.55,0.53,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52
235,235,9,4,0.49,0.36,0.25,0.14,0.07,0.0,0.0,0.0,0.0,0.0
236,236,9,1,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47
237,237,3,2,0.48,0.96,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
238,238,4,9,0.36,0.17,0.08,0.03,0.0,0.0,0.0,0.0,0.0,0.0
239,239,7,4,0.48,0.28,0.19,0.11,0.06,0.02,0.0,0.0,0.0,0.0
240,240,9,4,0.5,0.35,0.28,0.23,0.16,0.12,0.08,0.06,0.02,0.0
241,241,1,2,0.53,0.98,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
242,242,7,2,0.45,0.42,0.41,0.4,0.4,0.4,0.4,0.4,0.4,0.4
243,243,3,9,0.57,0.43,0.48,0.5,0.5,0.5,0.5,0.5,0.5,0.5
244,244,7,6,0.5,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
245,245,6,2,0.53,0.6,0.66,0.67,0.68,0.69,0.69,0.69,0.69,0.69
246,246,3,6,0.56,0.53,0.47,0.53,0.47,0.53,0.47,0.53,0.47,0.53
247,247,0,8,0.51,0.49,0.51,0.49,0.51,0.49,0.51,0.49,0.51,0.49
248,248,0,7,0.47,0.54,0.47,0.53,0.47,0.53,0.47,0.53,0.47,0.53
249,249,6,5,0.47,0.22,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
250,250,9,6,0.56,0.16,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
251,251,5,2,0.45,0.56,0.65,0.71,0.79,0.89,0.94,0.97,1.0,1.0
252,252,7,1,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42
253,253,9,2,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.58
254,254,2,5,0.44,0.6,0.68,0.74,0.83,0.87,0.92,1.0,1.0,1.0
255,255,6,4,0.48,0.34,0.25,0.22,0.21,0.2,0.19,0.19,0.19,0.19
256,256,2,2,0.4,0.91,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
257,257,1,0,0.53,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
258,258,9,0,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55
259,259,2,8,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
260,260,3,0,0.44,0.84,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
261,261,8,8,0.46,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
262,262,1,0,0.52,0.99,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
263,263,5,8,0.51,0.27,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
264,264,2,3,0.54,0.96,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
265,265,5,3,0.57,0.74,0.82,0.91,0.96,1.0,1.0,1.0,1.0,1.0
266,266,8,6,0.47,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
267,267,4,6,0.49,0.36,0.27,0.16,0.05,0.01,0.0,0.0,0.0,0.0
268,268,3,6,0.61,0.55,0.55,0.5,0.51,0.49,0.51,0.49,0.51,0.49
269,269,2,6,0.43,0.58,0.45,0.55,0.45,0.55,0.45,0.55,0.45,0.55
270,270,5,5,0.37,0.11,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
271,271,9,4,0.47,0.3,0.2,0.11,0.03,0.0,0.0,0.0,0.0,0.0
272,272,6,5,0.51,0.23,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
273,273,1,3,0.59,0.98,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
274,274,3,8,0.51,0.4,0.41,0.46,0.46,0.51,0.49,0.51,0.49,0.51
275,275,9,5,0.42,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
276,276,5,6,0.51,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
277,277,0,9,0.47,0.53,0.47,0.53,0.47,0.53,0.47,0.53,0.47,0.53
278,278,7,5,0.51,0.21,0.11,0.05,0.0,0.0,0.0,0.0,0.0,0.0
279,279,1,5,0.5,0.66,0.73,0.83,0.88,0.93,0.97,1.0,1.0,1.0
280,280,6,6,0.52,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
281,281,8,7,0.49,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
282,282,5,3,0.49,0.64,0.76,0.84,0.86,0.88,0.88,0.88,0.88,0.88
283,283,2,9,0.48,0.49,0.51,0.49,0.51,0.49,0.51,0.49,0.51,0.49
284,284,9,3,0.52,0.46,0.42,0.41,0.41,0.41,0.41,0.41,0.41,0.41
285,285,2,5,0.43,0.6,0.65,0.67,0.74,0.78,0.83,0.87,0.93,0.96
286,286,4,1,0.45,0.71,0.86,0.98,1.0,1.0,1.0,1.0,1.0,1.0
287,287,5,8,0.53,0.21,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
288,288,3,5,0.45,0.58,0.68,0.71,0.73,0.76,0.77,0.8,0.83,0.87
