,iter,n_resources,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_activation,param_alpha,param_hidden_layer_sizes,param_learning_rate,param_max_iter,param_solver,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0,0,10,7.173709297180176,0.8402136601197372,0.015095281600952148,0.008384454743409011,relu,0.05,"(100, 100, 100)",constant,3000,lbfgs,"{'activation': 'relu', 'alpha': 0.05, 'hidden_layer_sizes': (100, 100, 100), 'learning_rate': 'constant', 'max_iter': 3000, 'solver': 'lbfgs'}",-10.540495159209591,0.45355225649892766,0.9795117880541573,-169.1411778520843,0.7797138404266467,-35.49377902526283,66.9665161742584,187,0.9981263799793864,0.9980356218730465,0.9937371205634583,0.9952718677915732,0.9988841432244294,0.9968110266863788,0.0019670032431575654
1,0,10,1.0554616451263428,0.08083498932322823,0.012463855743408202,0.011666530216281624,relu,0.05,"(100, 100, 100)",constant,3000,sgd,"{'activation': 'relu', 'alpha': 0.05, 'hidden_layer_sizes': (100, 100, 100), 'learning_rate': 'constant', 'max_iter': 3000, 'solver': 'sgd'}",-11.912852804241446,0.2416990358976454,0.7697724345182313,-232.046923523004,0.8604307325780952,-48.41757482485029,91.94321544072403,248,0.9855288520566003,0.9876990071034106,0.9824492755592511,0.9704829496977899,0.9501792330605144,0.9752678634955133,0.013883289768896415
2,0,10,6.211948585510254,0.09619959274111754,0.012874269485473632,0.011817335353212352,relu,0.05,"(100, 100, 100)",constant,3000,adam,"{'activation': 'relu', 'alpha': 0.05, 'hidden_layer_sizes': (100, 100, 100), 'learning_rate': 'constant', 'max_iter': 3000, 'solver': 'adam'}",-9.054907255486976,0.41853553532091603,0.9669907203967489,-155.49515762131207,0.7760722205675186,-32.47769328010277,61.62539268230133,151,0.9985746718516562,0.9985222017185514,0.9972580964373745,0.997593581784327,0.9988170003303232,0.9981531104244464,0.0006113615237465498
3,0,10,7.628725242614746,0.9729403616964323,0.019269132614135744,0.006711620472707875,relu,0.05,"(100, 100, 100)",invscaling,3000,lbfgs,"{'activation': 'relu', 'alpha': 0.05, 'hidden_layer_sizes': (100, 100, 100), 'learning_rate': 'invscaling', 'max_iter': 3000, 'solver': 'lbfgs'}",-10.540495159209591,0.45355225649892766,0.9795117880541573,-169.1411778520843,0.7797138404266467,-35.49377902526283,66.9665161742584,187,0.9981263799793864,0.9980356218730465,0.9937371205634583,0.9952718677915732,0.9988841432244294,0.9968110266863788,0.0019670032431575654
4,0,10,1.307121467590332,0.17788886825599817,0.021856307983398438,0.007638414457128309,relu,0.05,"(100, 100, 100)",invscaling,3000,sgd,"{'activation': 'relu', 'alpha': 0.05, 'hidden_layer_sizes': (100, 100, 100), 'learning_rate': 'invscaling', 'max_iter': 3000, 'solver': 'sgd'}",-109.45969869269022,-2.980692679032001,-0.4512671614017776,-37.80992849447996,-0.05389608817401311,-30.1510966231556,42.12995197823992,91,-0.4769819175033195,-0.4636862222127085,-0.531874192959479,-0.41479826011561943,-0.3729882365455222,-0.4520657658673297,0.05434585040560224
5,0,10,5.256966066360474,0.24006485741064856,0.018746662139892577,0.01171049033579027,relu,0.05,"(100, 100, 100)",invscaling,3000,adam,"{'activation': 'relu', 'alpha': 0.05, 'hidden_layer_sizes': (100, 100, 100), 'learning_rate': 'invscaling', 'max_iter': 3000, 'solver': 'adam'}",-9.054907255486976,0.41853553532091603,0.9669907203967489,-155.49515762131207,0.7760722205675186,-32.47769328010277,61.62539268230133,151,0.9985746718516562,0.9985222017185514,0.9972580964373745,0.997593581784327,0.9988170003303232,0.9981531104244464,0.0006113615237465498
6,0,10,6.40826005935669,0.2482068889525565,0.01560959815979004,3.4349688776327314e-05,relu,0.05,"(100, 100, 100)",adaptive,3000,lbfgs,"{'activation': 'relu', 'alpha': 0.05, 'hidden_layer_sizes': (100, 100, 100), 'learning_rate': 'adaptive', 'max_iter': 3000, 'solver': 'lbfgs'}",-10.540495159209591,0.45355225649892766,0.9795117880541573,-169.1411778520843,0.7797138404266467,-35.49377902526283,66.9665161742584,187,0.9981263799793864,0.9980356218730465,0.9937371205634583,0.9952718677915732,0.9988841432244294,0.9968110266863788,0.0019670032431575654
7,0,10,1.4016655445098878,0.2559049482756616,0.024991369247436522,0.007633830988362154,relu,0.05,"(100, 100, 100)",adaptive,3000,sgd,"{'activation': 'relu', 'alpha': 0.05, 'hidden_layer_sizes': (100, 100, 100), 'learning_rate': 'adaptive', 'max_iter': 3000, 'solver': 'sgd'}",-12.149329903840377,0.2647644405039005,0.7799990900294306,-229.6690246436917,0.8610530029085777,-47.98250760281803,90.97832910060262,247,0.9872677513976745,0.9894243710520492,0.9841743465136088,0.9727033935764344,0.9526844087225899,0.9772508542524714,0.013569503523341962
8,0,10,3.9616183280944823,0.25632262034598025,0.006257486343383789,0.007663829736554792,relu,0.05,"(100, 100, 100)",adaptive,3000,adam,"{'activation': 'relu', 'alpha': 0.05, 'hidden_layer_sizes': (100, 100, 100), 'learning_rate': 'adaptive', 'max_iter': 3000, 'solver': 'adam'}",-9.054907255486976,0.41853553532091603,0.9669907203967489,-155.49515762131207,0.7760722205675186,-32.47769328010277,61.62539268230133,151,0.9985746718516562,0.9985222017185514,0.9972580964373745,0.997593581784327,0.9988170003303232,0.9981531104244464,0.0006113615237465498
9,0,10,0.4834429740905762,0.3424932849158614,0.009380722045898437,0.007659391074334205,relu,0.05,"(9, 18, 9)",constant,3000,lbfgs,"{'activation': 'relu', 'alpha': 0.05, 'hidden_layer_sizes': (9, 18, 9), 'learning_rate': 'constant', 'max_iter': 3000, 'solver': 'lbfgs'}",-7.534126377036527,0.36465249545317585,0.9705599201530042,-226.4457373563521,0.8446380899210353,-46.36000264557229,90.09991584029788,238,0.9968384729720875,0.996936328519967,0.9892458992393406,0.9908386419558128,0.9836184003352888,0.9914955486044995,0.005013797769210451
