,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_activation,param_alpha,param_early_stopping,param_hidden_layer_sizes,param_learning_rate,param_max_iter,param_solver,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0,2.9439348697662355,0.3150208083818813,0.009627723693847656,0.006017078341502692,tanh,0.02,True,"(9, 18, 9)",invscaling,5000,lbfgs,"{'activation': 'tanh', 'alpha': 0.02, 'early_stopping': True, 'hidden_layer_sizes': (9, 18, 9), 'learning_rate': 'invscaling', 'max_iter': 5000, 'solver': 'lbfgs'}",0.9861612821919101,0.987871512419138,0.9895238379255934,0.9876901124246673,0.9928401699347474,0.9888173829792113,0.0022760568926438,2
1,3.2030945777893067,0.43128968585562877,0.007948637008666992,0.0022741527591598784,tanh,0.05,True,"(9, 18, 9)",invscaling,5000,lbfgs,"{'activation': 'tanh', 'alpha': 0.05, 'early_stopping': True, 'hidden_layer_sizes': (9, 18, 9), 'learning_rate': 'invscaling', 'max_iter': 5000, 'solver': 'lbfgs'}",0.9881235700757812,0.9884154070020786,0.9896603564168767,0.9870910055158587,0.9928258636491594,0.989223240531951,0.0019788006422834644,1
2,2.6246182918548584,0.5027275414335352,0.008662700653076172,0.005242090364634431,tanh,0.1,True,"(9, 18, 9)",invscaling,5000,lbfgs,"{'activation': 'tanh', 'alpha': 0.1, 'early_stopping': True, 'hidden_layer_sizes': (9, 18, 9), 'learning_rate': 'invscaling', 'max_iter': 5000, 'solver': 'lbfgs'}",0.9871131976754435,0.9858296707013382,0.988114500927311,0.985937624738242,0.9928467034047793,0.9879683394894228,0.00257871176227141,3
3,1.4480940341949462,0.27843627098543283,0.0057299137115478516,0.003165718126158291,tanh,1.0,True,"(9, 18, 9)",invscaling,5000,lbfgs,"{'activation': 'tanh', 'alpha': 1.0, 'early_stopping': True, 'hidden_layer_sizes': (9, 18, 9), 'learning_rate': 'invscaling', 'max_iter': 5000, 'solver': 'lbfgs'}",0.9822294180539104,0.9832506770247021,0.9877840862885309,0.986941394767662,0.9912088921079193,0.9862828936485449,0.0032427662863114648,4
4,0.7780619621276855,0.1324580961279077,0.005226564407348633,0.0024629957499863295,tanh,2.0,True,"(9, 18, 9)",invscaling,5000,lbfgs,"{'activation': 'tanh', 'alpha': 2.0, 'early_stopping': True, 'hidden_layer_sizes': (9, 18, 9), 'learning_rate': 'invscaling', 'max_iter': 5000, 'solver': 'lbfgs'}",0.9770961434033905,0.9816613349556049,0.9830062697866535,0.9812125279716926,0.9882162638027432,0.982238507984017,0.0035819743154969844,5
