,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_algorithm,param_leaf_size,param_n_neighbors,param_p,param_weights,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
857,0.046480417251586914,0.000492169869954871,1.036796998977661,0.011709992158874666,kd_tree,6,9,1,distance,"{'algorithm': 'kd_tree', 'leaf_size': 6, 'n_neighbors': 9, 'p': 1, 'weights': 'distance'}",0.7116775680343679,0.7205445067314061,0.7030143414037089,0.714231151957058,0.6999699985611411,0.7098875133375364,0.007499874562199093,874
858,0.049986743927001955,0.006257592794105611,1.293103075027466,0.028984598925380932,kd_tree,6,9,2,uniform,"{'algorithm': 'kd_tree', 'leaf_size': 6, 'n_neighbors': 9, 'p': 2, 'weights': 'uniform'}",0.7081126275708707,0.7085363080061469,0.7123366608112502,0.7085675515853492,0.7033113307843827,0.7081728957516,0.00287274110737165,904
859,0.040623807907104494,0.00765008100276441,1.2931029796600342,0.01875225856216949,kd_tree,6,9,2,distance,"{'algorithm': 'kd_tree', 'leaf_size': 6, 'n_neighbors': 9, 'p': 2, 'weights': 'distance'}",0.7140594197577218,0.7229265570189076,0.7051961453031043,0.7165562669476057,0.7014653670185381,0.7120407512091754,0.007767278210661782,784
860,0.043753433227539065,0.006241716854270924,1.0988787174224854,0.02281389192308757,kd_tree,6,11,1,uniform,"{'algorithm': 'kd_tree', 'leaf_size': 6, 'n_neighbors': 11, 'p': 1, 'weights': 'uniform'}",0.7085340872861902,0.7122596778720203,0.7157248769317921,0.7114065276959863,0.706746508593998,0.7109343356759973,0.0031057324664327006,807
861,0.043763017654418944,0.0062565200302842055,1.098600196838379,0.030321360165276638,kd_tree,6,11,1,distance,"{'algorithm': 'kd_tree', 'leaf_size': 6, 'n_neighbors': 11, 'p': 1, 'weights': 'distance'}",0.71568092041594,0.7277891258177531,0.70989138479046,0.721882636694569,0.7064502602073999,0.7163388655852244,0.007766972051815471,524
862,0.040625381469726565,0.007643780039187828,1.387803888320923,0.040274182863455674,kd_tree,6,11,2,uniform,"{'algorithm': 'kd_tree', 'leaf_size': 6, 'n_neighbors': 11, 'p': 2, 'weights': 'uniform'}",0.7122119748927088,0.715148688473397,0.717769068902573,0.7156021714170937,0.7097202757422603,0.7140904358856066,0.002812987703868329,692
863,0.044085216522216794,0.005575514741995856,1.390349817276001,0.04220115258453985,kd_tree,6,11,2,distance,"{'algorithm': 'kd_tree', 'leaf_size': 6, 'n_neighbors': 11, 'p': 2, 'weights': 'distance'}",0.7164978071812138,0.7302509218982464,0.7119909265022872,0.7236782817042011,0.7080405020415377,0.7180916878654973,0.00799803831318833,324
864,0.04608631134033203,0.0015919842285354526,1.152938461303711,0.06845576907211391,kd_tree,6,13,1,uniform,"{'algorithm': 'kd_tree', 'leaf_size': 6, 'n_neighbors': 13, 'p': 1, 'weights': 'uniform'}",0.7121286146856038,0.7165409108111314,0.7183597472463756,0.715906385223105,0.708232062982199,0.714233544189683,0.0036220545113198064,673
865,0.04412932395935058,0.006471049788062627,1.1926763534545899,0.08212044417372841,kd_tree,6,13,1,distance,"{'algorithm': 'kd_tree', 'leaf_size': 6, 'n_neighbors': 13, 'p': 1, 'weights': 'distance'}",0.7191119117928101,0.7322136857360888,0.714316736475155,0.7263717790721619,0.7100557389471195,0.720413970404667,0.008011159006899034,315
866,0.04404258728027344,0.011779344118982156,1.5398280620574951,0.1614646124685957,kd_tree,6,13,2,uniform,"{'algorithm': 'kd_tree', 'leaf_size': 6, 'n_neighbors': 13, 'p': 2, 'weights': 'uniform'}",0.7161231384359179,0.7184520430688264,0.7205499417847101,0.7190400715189311,0.710768756236811,0.7169867902090392,0.0034196146010002757,481
867,0.04687347412109375,1.0823888395991513e-05,1.4784689903259278,0.14648004210832785,kd_tree,6,13,2,distance,"{'algorithm': 'kd_tree', 'leaf_size': 6, 'n_neighbors': 13, 'p': 2, 'weights': 'distance'}",0.7204431383025746,0.733692171992873,0.7155094882537564,0.7276695299312885,0.7111568901411635,0.7216942437243311,0.008130271994662663,240
868,0.05000095367431641,0.015302360844967505,1.2188169956207275,0.13052636007308954,kd_tree,6,15,1,uniform,"{'algorithm': 'kd_tree', 'leaf_size': 6, 'n_neighbors': 15, 'p': 1, 'weights': 'uniform'}",0.7160887706804744,0.7145527554471977,0.7163676125663779,0.7158073765514863,0.7078229520162312,0.7141278934523536,0.0032129375630832436,686
869,0.0468780517578125,6.6251199466546654e-06,1.2213847637176514,0.14072544703630224,kd_tree,6,15,1,distance,"{'algorithm': 'kd_tree', 'leaf_size': 6, 'n_neighbors': 15, 'p': 1, 'weights': 'distance'}",0.7226932730788985,0.7306646597142981,0.7148318786011105,0.7272580482877667,0.7108347598338939,0.7212565239031935,0.007436192522338642,241
870,0.05312528610229492,0.012506890519071355,1.4673942565917968,0.028640079441130194,kd_tree,6,15,2,uniform,"{'algorithm': 'kd_tree', 'leaf_size': 6, 'n_neighbors': 15, 'p': 2, 'weights': 'uniform'}",0.7203484327445158,0.7159035327417315,0.7199991589257609,0.7182708845969072,0.7097374281874951,0.7168518874392822,0.003889977040863014,520
871,0.046874189376831056,7.015504670830318e-06,1.5041724681854247,0.1496643197670428,kd_tree,6,15,2,distance,"{'algorithm': 'kd_tree', 'leaf_size': 6, 'n_neighbors': 15, 'p': 2, 'weights': 'distance'}",0.7246407682735535,0.7305613811169704,0.7166663970068018,0.7280997645541747,0.7109116723620189,0.7221759966627038,0.00733105023705123,175
872,0.049997138977050784,0.015307512763008617,1.3236071109771728,0.1413539779852631,kd_tree,6,17,1,uniform,"{'algorithm': 'kd_tree', 'leaf_size': 6, 'n_neighbors': 17, 'p': 1, 'weights': 'uniform'}",0.7163618398793652,0.7135548313542764,0.717895911662527,0.7166610896780408,0.7098538839763043,0.7148655113101028,0.002880302679860263,569
873,0.05311894416809082,0.012508512307070426,1.2534782886505127,0.12445107278284245,kd_tree,6,17,1,distance,"{'algorithm': 'kd_tree', 'leaf_size': 6, 'n_neighbors': 17, 'p': 1, 'weights': 'distance'}",0.7238450506052804,0.7309438329792605,0.7164194003128979,0.7288762972158984,0.712731636438562,0.7225632435103799,0.007016256312494248,157
874,0.0441075325012207,0.006430763749194562,1.518393611907959,0.03330903514785106,kd_tree,6,17,2,uniform,"{'algorithm': 'kd_tree', 'leaf_size': 6, 'n_neighbors': 17, 'p': 2, 'weights': 'uniform'}",0.7206664921665253,0.7157355149810676,0.7205955126138686,0.7183144718825072,0.7123992846617605,0.7175422552611458,0.0031430562272729595,427
875,0.05311384201049805,0.007656284275884537,1.6960412979125976,0.17030676777763173,kd_tree,6,17,2,distance,"{'algorithm': 'kd_tree', 'leaf_size': 6, 'n_neighbors': 17, 'p': 2, 'weights': 'distance'}",0.7258221086988129,0.7307785585145068,0.7172890901215333,0.7292059942840656,0.7134237710035428,0.7233039045244923,0.006794725877589151,80
876,0.04375338554382324,0.00624788989366577,1.236510944366455,0.017339991258344744,kd_tree,6,19,1,uniform,"{'algorithm': 'kd_tree', 'leaf_size': 6, 'n_neighbors': 19, 'p': 1, 'weights': 'uniform'}",0.7163265579765322,0.7128199078956252,0.7156674808078081,0.7164225529355789,0.710696236076198,0.7143865471383485,0.0022637361584978,626
877,0.05009560585021973,0.006205683851733012,1.3133219718933105,0.1334726669620961,kd_tree,6,19,1,distance,"{'algorithm': 'kd_tree', 'leaf_size': 6, 'n_neighbors': 19, 'p': 1, 'weights': 'distance'}",0.724389833565431,0.7306018725842321,0.7157130307091161,0.729851535060556,0.7143093044242335,0.7229731152687137,0.006859856177873977,105
878,0.04999775886535644,0.006250051893733257,1.656222677230835,0.16954793003169155,kd_tree,6,19,2,uniform,"{'algorithm': 'kd_tree', 'leaf_size': 6, 'n_neighbors': 19, 'p': 2, 'weights': 'uniform'}",0.7220945947463108,0.7148121253563798,0.7188514703715637,0.7184592712230897,0.7137623463682613,0.7175959616131211,0.003000188525482719,378
879,0.053123760223388675,0.007654500705946809,1.6631617069244384,0.1530960000849515,kd_tree,6,19,2,distance,"{'algorithm': 'kd_tree', 'leaf_size': 6, 'n_neighbors': 19, 'p': 2, 'weights': 'distance'}",0.7274177102239974,0.7303734273393785,0.7166012184184518,0.7303395781271267,0.7158655548623606,0.724119497794263,0.006531942100632094,2
880,0.04062943458557129,0.007642223068289355,0.35012178421020507,0.04360317784352728,kd_tree,11,1,1,uniform,"{'algorithm': 'kd_tree', 'leaf_size': 11, 'n_neighbors': 1, 'p': 1, 'weights': 'uniform'}",0.48754130909481064,0.5176517195325215,0.46386447156851807,0.48519867166878283,0.46662158015324867,0.48417555040357635,0.019254665944825018,1531
881,0.04062929153442383,0.007649598849025854,0.3767993450164795,0.026354514409244405,kd_tree,11,1,1,distance,"{'algorithm': 'kd_tree', 'leaf_size': 11, 'n_neighbors': 1, 'p': 1, 'weights': 'distance'}",0.48754130909481064,0.5176517195325215,0.46386447156851807,0.48519867166878283,0.4666215801532487,0.48417555040357635,0.019254665944825007,1531
882,0.04512968063354492,0.006819322894872757,0.4888899326324463,0.03196153960719569,kd_tree,11,1,2,uniform,"{'algorithm': 'kd_tree', 'leaf_size': 11, 'n_neighbors': 1, 'p': 2, 'weights': 'uniform'}",0.4896768530595718,0.5319471877235425,0.4662544190654081,0.4910696141153402,0.46856305775424034,0.4895022263436205,0.023592249871173053,1451
883,0.03436455726623535,0.006237827613489057,0.47499747276306153,0.023397154488457625,kd_tree,11,1,2,distance,"{'algorithm': 'kd_tree', 'leaf_size': 11, 'n_neighbors': 1, 'p': 2, 'weights': 'distance'}",0.4896768530595718,0.5319471877235425,0.4662544190654081,0.4910696141153402,0.46856305775424034,0.4895022263436205,0.023592249871173053,1451
884,0.04999442100524902,0.011694562836781297,0.7152998447418213,0.10327585822839074,kd_tree,11,3,1,uniform,"{'algorithm': 'kd_tree', 'leaf_size': 11, 'n_neighbors': 3, 'p': 1, 'weights': 'uniform'}",0.6682357917154778,0.6631827336578395,0.6488519122757958,0.6431394737552555,0.6502059642509733,0.6547231751310684,0.009415030500641882,1343
885,0.046861696243286136,0.009881371794059434,0.658982515335083,0.031863476731174616,kd_tree,11,3,1,distance,"{'algorithm': 'kd_tree', 'leaf_size': 11, 'n_neighbors': 3, 'p': 1, 'weights': 'distance'}",0.666458172065396,0.6694293622086428,0.6354014158686152,0.6506494238681476,0.638916880120334,0.6521710508262271,0.013864921142128431,1423
886,0.0468719482421875,5.563690517528955e-06,0.7683404922485352,0.030289851337342497,kd_tree,11,3,2,uniform,"{'algorithm': 'kd_tree', 'leaf_size': 11, 'n_neighbors': 3, 'p': 2, 'weights': 'uniform'}",0.6691494252526672,0.662912563378691,0.6565573406300834,0.6447625376349597,0.6462110759155851,0.6559185885623973,0.009413522205244053,1283
887,0.05615949630737305,0.012454356694067147,0.7874242782592773,0.05081752158819264,kd_tree,11,3,2,distance,"{'algorithm': 'kd_tree', 'leaf_size': 11, 'n_neighbors': 3, 'p': 2, 'weights': 'distance'}",0.6671286098429712,0.6699782758292635,0.6413606736789457,0.6521827773006625,0.6353754845170191,0.6532051642337724,0.013670657047658628,1363
888,0.03749308586120605,0.0076505745846006425,0.7674910545349121,0.06619885077429079,kd_tree,11,5,1,uniform,"{'algorithm': 'kd_tree', 'leaf_size': 11, 'n_neighbors': 5, 'p': 1, 'weights': 'uniform'}",0.6891862833606538,0.6899282993167163,0.6849378882061496,0.6786160400208917,0.6789437831932418,0.6843224588195307,0.004836411007656947,1244
889,0.04687066078186035,0.00987654623902885,0.8061453819274902,0.10317929207851259,kd_tree,11,5,1,distance,"{'algorithm': 'kd_tree', 'leaf_size': 11, 'n_neighbors': 5, 'p': 1, 'weights': 'distance'}",0.6925058451637527,0.7006227331037723,0.6740491070562947,0.689297485317593,0.6763785327667315,0.6865707406816288,0.010007911903919389,1181
890,0.04374709129333496,0.011695538956956809,0.9030131816864013,0.055376707322458404,kd_tree,11,5,2,uniform,"{'algorithm': 'kd_tree', 'leaf_size': 11, 'n_neighbors': 5, 'p': 2, 'weights': 'uniform'}",0.6914683807894808,0.6913903542279239,0.690974600591616,0.6809607703933118,0.6788708999949825,0.686733001199463,0.005607801821137373,1167
891,0.04872393608093262,0.003698234365126765,0.915507173538208,0.06529363935512249,kd_tree,11,5,2,distance,"{'algorithm': 'kd_tree', 'leaf_size': 11, 'n_neighbors': 5, 'p': 2, 'weights': 'distance'}",0.6940983983170427,0.7026618618598344,0.6793462408733864,0.6911073182399775,0.6768050052866319,0.6888037649153745,0.009579158056244033,1131
892,0.040635299682617185,0.007652748926331114,0.8135250568389892,0.020724980743711655,kd_tree,11,7,1,uniform,"{'algorithm': 'kd_tree', 'leaf_size': 11, 'n_neighbors': 7, 'p': 1, 'weights': 'uniform'}",0.6978705295187126,0.7022865069009887,0.7044977659848248,0.6934968253937291,0.6944821877402209,0.6985267631076952,0.004286678308032143,1116
893,0.04063129425048828,0.007656389720239938,0.8447733879089355,0.06731645096080896,kd_tree,11,7,1,distance,"{'algorithm': 'kd_tree', 'leaf_size': 11, 'n_neighbors': 7, 'p': 1, 'weights': 'distance'}",0.7065812556011473,0.7147892470242484,0.6950861069194336,0.7045207798961318,0.6919003058545923,0.7025755390591106,0.008234762740146296,1018
894,0.0456181526184082,0.009248781422408201,0.9781217098236084,0.028980352338537088,kd_tree,11,7,2,uniform,"{'algorithm': 'kd_tree', 'leaf_size': 11, 'n_neighbors': 7, 'p': 2, 'weights': 'uniform'}",0.7014011932483333,0.7017670472179148,0.7085489699138232,0.6952795197589509,0.6959142658362399,0.7005821991950524,0.004805248439496605,1076
895,0.037490034103393556,0.007650918206322195,0.9968865871429443,0.04239017089732102,kd_tree,11,7,2,distance,"{'algorithm': 'kd_tree', 'leaf_size': 11, 'n_neighbors': 7, 'p': 2, 'weights': 'distance'}",0.7089510165663725,0.7145049808677114,0.6989913904198213,0.7053534578470851,0.6927796595079729,0.7041161010417927,0.007584376700025753,998
896,0.04062685966491699,0.0076488744905368585,0.8906303882598877,0.039527943129386754,kd_tree,11,9,1,uniform,"{'algorithm': 'kd_tree', 'leaf_size': 11, 'n_neighbors': 9, 'p': 1, 'weights': 'uniform'}",0.7040596591895697,0.7062345633132563,0.7091529263735448,0.7048559269969601,0.700661795360565,0.7049929742467793,0.0027747329455665094,943
897,0.04063358306884766,0.007652126113773919,0.8937575340270996,0.03336949789450239,kd_tree,11,9,1,distance,"{'algorithm': 'kd_tree', 'leaf_size': 11, 'n_neighbors': 9, 'p': 1, 'weights': 'distance'}",0.7117418289420643,0.7205450528563206,0.7031357600130107,0.7141650511074206,0.6998761144195474,0.7098927614676727,0.007498441276217795,873
898,0.04375143051147461,0.011694019172709081,1.068226146697998,0.028858904189190526,kd_tree,11,9,2,uniform,"{'algorithm': 'kd_tree', 'leaf_size': 11, 'n_neighbors': 9, 'p': 2, 'weights': 'uniform'}",0.7085745405629708,0.708471172420397,0.7123184153848983,0.7083652175948129,0.7032566274002813,0.7081971946726721,0.0028858049331664695,903
899,0.04375100135803223,0.006237510901762496,1.0409104347229003,0.014903819328802524,kd_tree,11,9,2,distance,"{'algorithm': 'kd_tree', 'leaf_size': 11, 'n_neighbors': 9, 'p': 2, 'weights': 'distance'}",0.7141578951341089,0.722894295618518,0.7053155420413113,0.7164873749320699,0.7014076412604627,0.7120525497972943,0.0077504187845172795,783
900,0.04061598777770996,0.007647204405315632,0.9385200500488281,0.013970095385218645,kd_tree,11,11,1,uniform,"{'algorithm': 'kd_tree', 'leaf_size': 11, 'n_neighbors': 11, 'p': 1, 'weights': 'uniform'}",0.7080776911708782,0.7123366500199969,0.7157228170935079,0.7114386299677582,0.7067074448022336,0.710856646610875,0.0031983495390926517,815
901,0.036737251281738284,0.006825626759218219,0.9478229522705078,0.015243125409626922,kd_tree,11,11,1,distance,"{'algorithm': 'kd_tree', 'leaf_size': 11, 'n_neighbors': 11, 'p': 1, 'weights': 'distance'}",0.7153670587960316,0.7277901924361501,0.7098936309257907,0.7219055338084872,0.7064662973969004,0.7162845426726719,0.007772502656728632,535
902,0.043221235275268555,0.005597733785347452,1.1015041828155518,0.019153637244488063,kd_tree,11,11,2,uniform,"{'algorithm': 'kd_tree', 'leaf_size': 11, 'n_neighbors': 11, 'p': 2, 'weights': 'uniform'}",0.7117370179534567,0.7152173586442021,0.7177748587814926,0.7156581159381842,0.7096847380160127,0.7140144178666696,0.0029059388745227427,727
903,0.04062485694885254,0.007648710074007254,1.1000080108642578,0.015933586209914072,kd_tree,11,11,2,distance,"{'algorithm': 'kd_tree', 'leaf_size': 11, 'n_neighbors': 11, 'p': 2, 'weights': 'distance'}",0.7161278402983438,0.7302558938596317,0.7120002048837317,0.7237181128002348,0.708066885848269,0.7180337875380423,0.008013330399317793,329
904,0.040616178512573244,0.007654656145725953,0.9718824863433838,0.02688403087818366,kd_tree,11,13,1,uniform,"{'algorithm': 'kd_tree', 'leaf_size': 11, 'n_neighbors': 13, 'p': 1, 'weights': 'uniform'}",0.7122330728586107,0.7165938770151147,0.7182545235461604,0.7160519487961131,0.7080982259169237,0.7142463296265845,0.0036521018568004336,672
905,0.04062051773071289,0.007653626312293304,0.9750043869018554,0.018749332933675568,kd_tree,11,13,1,distance,"{'algorithm': 'kd_tree', 'leaf_size': 11, 'n_neighbors': 13, 'p': 1, 'weights': 'distance'}",0.7191792141122746,0.7322038546604811,0.7142751499970544,0.7264468120073715,0.7099853108804911,0.7204180683315345,0.00804192940995505,314
906,0.040610980987548825,0.007656057702899056,1.1502216339111329,0.017371783699759856,kd_tree,11,13,2,uniform,"{'algorithm': 'kd_tree', 'leaf_size': 11, 'n_neighbors': 13, 'p': 2, 'weights': 'uniform'}",0.7161303592243103,0.7187035340570855,0.7204059444516456,0.7192481569519341,0.7111065062706686,0.7171189001911288,0.0033158875949294057,444
