,iter,n_resources,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_activation,param_alpha,param_hidden_layer_sizes,param_learning_rate,param_max_iter,param_solver,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0,0,200,16.31346936225891,6.232582647701749,0.0035416126251220704,0.0004801854262223152,tanh,0.3,"(50, 50, 50, 50)",invscaling,10000,lbfgs,"{'activation': 'tanh', 'alpha': 0.3, 'hidden_layer_sizes': (50, 50, 50, 50), 'learning_rate': 'invscaling', 'max_iter': 10000, 'solver': 'lbfgs'}",0.837438287896911,0.7668966652890821,0.7031744628551339,0.7943051865823226,0.7183841526355259,0.7640397510517951,0.049194554031571094,10,0.9966614418384473,0.997651429869692,0.9975519174907337,0.9969141933970529,0.9975948398649859,0.9972747644921824,0.0004067714414074025
1,0,200,25.56493487358093,1.3265939736473846,0.002252960205078125,0.0011307385289307213,tanh,0.3,"(50, 100, 100, 50)",invscaling,10000,lbfgs,"{'activation': 'tanh', 'alpha': 0.3, 'hidden_layer_sizes': (50, 100, 100, 50), 'learning_rate': 'invscaling', 'max_iter': 10000, 'solver': 'lbfgs'}",0.8087200763590698,0.7293241352005757,0.7245125098898433,0.8197519904516428,0.8377756959808165,0.7840168815763896,0.04755906374374209,6,0.9977282178054421,0.9981299443431939,0.9976393580536356,0.9979046945910631,0.9976352932214508,0.9978075016029571,0.00018848326082506714
2,0,200,9.252687454223633,2.017762297151616,0.002997303009033203,0.0010924066904835616,tanh,0.3,"(25, 50, 50, 25)",invscaling,10000,lbfgs,"{'activation': 'tanh', 'alpha': 0.3, 'hidden_layer_sizes': (25, 50, 50, 25), 'learning_rate': 'invscaling', 'max_iter': 10000, 'solver': 'lbfgs'}",0.8570115547166529,0.7652278873055773,0.7367736901168701,0.7336412821585269,0.7593200865670501,0.7703949001729355,0.045017793294441624,9,0.9954845745847797,0.9944390785721696,0.9956240168985554,0.9973251197428082,0.995916400231248,0.9957578380059122,0.0009287864611738903
3,0,200,14.6976975440979,2.997532391702168,0.003776884078979492,0.001963220213100162,tanh,0.3,"(50, 50, 50, 50, 50)",invscaling,10000,lbfgs,"{'activation': 'tanh', 'alpha': 0.3, 'hidden_layer_sizes': (50, 50, 50, 50, 50), 'learning_rate': 'invscaling', 'max_iter': 10000, 'solver': 'lbfgs'}",0.8325215546212494,0.7396803372023771,0.7034661963873285,0.7740182100942268,0.8370430088316216,0.7773458614273607,0.051953972730864925,8,0.9971984178042503,0.9971382606311455,0.9966635004113785,0.995902769706649,0.9926349622515419,0.9959075821609931,0.0017007235394101495
4,0,200,9.991444396972657,1.5311815047284083,0.002849292755126953,0.001652736633442009,tanh,0.3,"(25, 50, 50, 50, 25)",invscaling,10000,lbfgs,"{'activation': 'tanh', 'alpha': 0.3, 'hidden_layer_sizes': (25, 50, 50, 50, 25), 'learning_rate': 'invscaling', 'max_iter': 10000, 'solver': 'lbfgs'}",0.8617885861068378,0.7320842212687173,0.7308783493105682,0.7726776527718303,0.7906222766713688,0.7776102172258644,0.04803358295465922,7,0.9949003543221657,0.9959166813982028,0.9954709136896874,0.9959983427585077,0.9961448837747354,0.9956862351886597,0.0004527355078629163
5,1,400,25.223706674575805,5.509433751623604,0.002586555480957031,0.0010191802169378056,tanh,0.3,"(50, 50, 50, 50, 50)",invscaling,10000,lbfgs,"{'activation': 'tanh', 'alpha': 0.3, 'hidden_layer_sizes': (50, 50, 50, 50, 50), 'learning_rate': 'invscaling', 'max_iter': 10000, 'solver': 'lbfgs'}",0.80190471286126,0.8268967223733975,0.8415211288245483,0.8040302509345963,0.795195790259296,0.8139097210506197,0.017452721275941153,3,0.9968330566467858,0.9950550038450978,0.9970588127466361,0.9960469480126068,0.997907283085865,0.9965802208673983,0.0009658920387564105
6,1,400,19.840676736831664,4.106583688646211,0.0031635284423828123,0.0010148153818940017,tanh,0.3,"(25, 50, 50, 50, 25)",invscaling,10000,lbfgs,"{'activation': 'tanh', 'alpha': 0.3, 'hidden_layer_sizes': (25, 50, 50, 50, 25), 'learning_rate': 'invscaling', 'max_iter': 10000, 'solver': 'lbfgs'}",0.8243917170966227,0.825764494323082,0.8385375766068894,0.8318651105936286,0.728777413341884,0.8098672623924215,0.04085373331579439,4,0.9964621739319095,0.9923538526126097,0.9915745905412905,0.9940994953449146,0.9952578539127221,0.9939495932686894,0.00180189368892769
7,1,400,34.65141639709473,2.185305029557759,0.0016078472137451172,0.0007638978511507092,tanh,0.3,"(50, 100, 100, 50)",invscaling,10000,lbfgs,"{'activation': 'tanh', 'alpha': 0.3, 'hidden_layer_sizes': (50, 100, 100, 50), 'learning_rate': 'invscaling', 'max_iter': 10000, 'solver': 'lbfgs'}",0.8064842807364901,0.8153584041752969,0.8453053291026902,0.8336260487816909,0.7451636874436434,0.8091875500479624,0.0347740600810791,5,0.997828988425732,0.9978164420156421,0.9980255420525543,0.997215963185551,0.9983677549111609,0.9978509381181281,0.00037482024133235367
8,2,800,26.07409338951111,8.531265189696764,0.0022768020629882813,0.0008564412397837774,tanh,0.3,"(25, 50, 50, 50, 25)",invscaling,10000,lbfgs,"{'activation': 'tanh', 'alpha': 0.3, 'hidden_layer_sizes': (25, 50, 50, 50, 25), 'learning_rate': 'invscaling', 'max_iter': 10000, 'solver': 'lbfgs'}",0.8077005430667046,0.834139157222276,0.8296393715968191,0.8790028891575665,0.8320931829744418,0.8365150288035617,0.023272150799068206,1,0.9895743265421009,0.9914147874164654,0.9924476143998577,0.9890683493755161,0.9965159755359766,0.9918042106539833,0.002654191674644135
9,2,800,27.85993347167969,4.974078882832717,0.0021887779235839843,0.000984376092610777,tanh,0.3,"(50, 50, 50, 50, 50)",invscaling,10000,lbfgs,"{'activation': 'tanh', 'alpha': 0.3, 'hidden_layer_sizes': (50, 50, 50, 50, 50), 'learning_rate': 'invscaling', 'max_iter': 10000, 'solver': 'lbfgs'}",0.8197259239359295,0.8109651169907437,0.802585479333655,0.8490750122030879,0.8375577584299108,0.8239818581786654,0.017084056904823244,2,0.9952086226931018,0.9975105817594669,0.9958710813223995,0.9946110065908174,0.9952738983092559,0.9956950381350083,0.0009915919503404678
