Dataset,Model,Model variation,Number of individuals,Execution,RMSE,R2,RMSE by iteration,R2 by iteration
dataset8_density,DecisionTree,vector,1000,1,4.554026042773625e-15,1.0,"{'1': 4.554026042773625e-15, '2': 4.554026042773625e-15, '3': 4.554026042773625e-15, '4': 4.554026042773625e-15, '5': 4.554026042773625e-15, '6': 4.554026042773625e-15, '7': 4.554026042773625e-15, '8': 4.554026042773625e-15, '9': 4.554026042773625e-15}","{'1': 1.0, '2': 1.0, '3': 1.0, '4': 1.0, '5': 1.0, '6': 1.0, '7': 1.0, '8': 1.0, '9': 1.0}"
dataset8_density,DecisionTree,vector,1000,2,4.332658689057505e-15,1.0,"{'1': 4.332658689057505e-15, '2': 4.332658689057505e-15, '3': 4.332658689057505e-15, '4': 4.332658689057505e-15, '5': 4.332658689057505e-15, '6': 4.332658689057505e-15, '7': 4.332658689057505e-15, '8': 4.332658689057505e-15, '9': 4.332658689057505e-15}","{'1': 1.0, '2': 1.0, '3': 1.0, '4': 1.0, '5': 1.0, '6': 1.0, '7': 1.0, '8': 1.0, '9': 1.0}"
dataset8_density,DecisionTree,vector,1000,3,4.582276576734255e-15,1.0,"{'1': 4.5822765767342545e-15, '2': 4.5822765767342545e-15, '3': 4.5822765767342545e-15, '4': 4.5822765767342545e-15, '5': 4.5822765767342545e-15, '6': 4.5822765767342545e-15, '7': 4.5822765767342545e-15, '8': 4.5822765767342545e-15, '9': 4.5822765767342545e-15}","{'1': 1.0, '2': 1.0, '3': 1.0, '4': 1.0, '5': 1.0, '6': 1.0, '7': 1.0, '8': 1.0, '9': 1.0}"
dataset8_density,DecisionTree,vector,1000,4,4.3264879885986535e-15,1.0,"{'1': 4.3264879885986535e-15, '2': 4.3264879885986535e-15, '3': 4.3264879885986535e-15, '4': 4.3264879885986535e-15, '5': 4.3264879885986535e-15, '6': 4.3264879885986535e-15, '7': 4.3264879885986535e-15, '8': 4.3264879885986535e-15, '9': 4.3264879885986535e-15}","{'1': 1.0, '2': 1.0, '3': 1.0, '4': 1.0, '5': 1.0, '6': 1.0, '7': 1.0, '8': 1.0, '9': 1.0}"
dataset8_density,DecisionTree,vector,1000,5,4.279762159641627e-15,1.0,"{'1': 4.279762159641627e-15, '2': 4.279762159641627e-15, '3': 4.279762159641627e-15, '4': 4.279762159641627e-15, '5': 4.279762159641627e-15, '6': 4.279762159641627e-15, '7': 4.279762159641627e-15, '8': 4.279762159641627e-15, '9': 4.279762159641627e-15}","{'1': 1.0, '2': 1.0, '3': 1.0, '4': 1.0, '5': 1.0, '6': 1.0, '7': 1.0, '8': 1.0, '9': 1.0}"
dataset8_density,DecisionTree,vector,1000,6,4.493661122171018e-15,1.0,"{'1': 4.493661122171018e-15, '2': 4.493661122171018e-15, '3': 4.493661122171018e-15, '4': 4.493661122171018e-15, '5': 4.493661122171018e-15, '6': 4.493661122171018e-15, '7': 4.493661122171018e-15, '8': 4.493661122171018e-15, '9': 4.493661122171018e-15}","{'1': 1.0, '2': 1.0, '3': 1.0, '4': 1.0, '5': 1.0, '6': 1.0, '7': 1.0, '8': 1.0, '9': 1.0}"
dataset8_density,DecisionTree,vector,1000,7,4.514445867034496e-15,1.0,"{'1': 4.514445867034496e-15, '2': 4.514445867034496e-15, '3': 4.514445867034496e-15, '4': 4.514445867034496e-15, '5': 4.514445867034496e-15, '6': 4.514445867034496e-15, '7': 4.514445867034496e-15, '8': 4.514445867034496e-15, '9': 4.514445867034496e-15}","{'1': 1.0, '2': 1.0, '3': 1.0, '4': 1.0, '5': 1.0, '6': 1.0, '7': 1.0, '8': 1.0, '9': 1.0}"
dataset8_density,DecisionTree,vector,1000,8,4.357360182925796e-15,1.0,"{'1': 4.357360182925796e-15, '2': 4.357360182925796e-15, '3': 4.357360182925796e-15, '4': 4.357360182925796e-15, '5': 4.357360182925796e-15, '6': 4.357360182925796e-15, '7': 4.357360182925796e-15, '8': 4.357360182925796e-15, '9': 4.357360182925796e-15}","{'1': 1.0, '2': 1.0, '3': 1.0, '4': 1.0, '5': 1.0, '6': 1.0, '7': 1.0, '8': 1.0, '9': 1.0}"
dataset8_density,DecisionTree,vector,1000,9,4.3628233481143246e-15,1.0,"{'1': 4.362823348114325e-15, '2': 4.362823348114325e-15, '3': 4.362823348114325e-15, '4': 4.362823348114325e-15, '5': 4.362823348114325e-15, '6': 4.362823348114325e-15, '7': 4.362823348114325e-15, '8': 4.362823348114325e-15, '9': 4.362823348114325e-15}","{'1': 1.0, '2': 1.0, '3': 1.0, '4': 1.0, '5': 1.0, '6': 1.0, '7': 1.0, '8': 1.0, '9': 1.0}"
dataset8_density,RandomForest,vector,1000,0,4.623135844868335e-15,1.0,"{'1': 4.623135844868335e-15, '2': 4.623135844868335e-15, '3': 4.623135844868335e-15, '4': 4.623135844868335e-15, '5': 4.623135844868335e-15, '6': 4.623135844868335e-15, '7': 4.623135844868335e-15, '8': 4.623135844868335e-15, '9': 4.623135844868335e-15}","{'1': 1.0, '2': 1.0, '3': 1.0, '4': 1.0, '5': 1.0, '6': 1.0, '7': 1.0, '8': 1.0, '9': 1.0}"
dataset8_density,RandomForest,vector,1000,1,4.7315824509536246e-15,1.0,"{'1': 4.731582450953625e-15, '2': 4.731582450953625e-15, '3': 4.731582450953625e-15, '4': 4.731582450953625e-15, '5': 4.731582450953625e-15, '6': 4.731582450953625e-15, '7': 4.731582450953625e-15, '8': 4.731582450953625e-15, '9': 4.731582450953625e-15}","{'1': 1.0, '2': 1.0, '3': 1.0, '4': 1.0, '5': 1.0, '6': 1.0, '7': 1.0, '8': 1.0, '9': 1.0}"
dataset8_density,RandomForest,vector,1000,2,4.502217881103552e-15,1.0,"{'1': 4.502217881103552e-15, '2': 4.502217881103552e-15, '3': 4.502217881103552e-15, '4': 4.502217881103552e-15, '5': 4.502217881103552e-15, '6': 4.502217881103552e-15, '7': 4.502217881103552e-15, '8': 4.502217881103552e-15, '9': 4.502217881103552e-15}","{'1': 1.0, '2': 1.0, '3': 1.0, '4': 1.0, '5': 1.0, '6': 1.0, '7': 1.0, '8': 1.0, '9': 1.0}"
dataset8_density,RandomForest,vector,1000,3,4.7840694027982456e-15,1.0,"{'1': 4.784069402798246e-15, '2': 4.784069402798246e-15, '3': 4.784069402798246e-15, '4': 4.784069402798246e-15, '5': 4.784069402798246e-15, '6': 4.784069402798246e-15, '7': 4.784069402798246e-15, '8': 4.784069402798246e-15, '9': 4.784069402798246e-15}","{'1': 1.0, '2': 1.0, '3': 1.0, '4': 1.0, '5': 1.0, '6': 1.0, '7': 1.0, '8': 1.0, '9': 1.0}"
dataset8_density,RandomForest,vector,1000,4,4.524816056884308e-15,1.0,"{'1': 4.524816056884308e-15, '2': 4.524816056884308e-15, '3': 4.524816056884308e-15, '4': 4.524816056884308e-15, '5': 4.524816056884308e-15, '6': 4.524816056884308e-15, '7': 4.524816056884308e-15, '8': 4.524816056884308e-15, '9': 4.524816056884308e-15}","{'1': 1.0, '2': 1.0, '3': 1.0, '4': 1.0, '5': 1.0, '6': 1.0, '7': 1.0, '8': 1.0, '9': 1.0}"
dataset8_density,RandomForest,vector,1000,5,4.477764958144778e-15,1.0,"{'1': 4.477764958144778e-15, '2': 4.477764958144778e-15, '3': 4.477764958144778e-15, '4': 4.477764958144778e-15, '5': 4.477764958144778e-15, '6': 4.477764958144778e-15, '7': 4.477764958144778e-15, '8': 4.477764958144778e-15, '9': 4.477764958144778e-15}","{'1': 1.0, '2': 1.0, '3': 1.0, '4': 1.0, '5': 1.0, '6': 1.0, '7': 1.0, '8': 1.0, '9': 1.0}"
dataset8_density,RandomForest,vector,1000,6,4.7016470452391975e-15,1.0,"{'1': 4.701647045239198e-15, '2': 4.701647045239198e-15, '3': 4.701647045239198e-15, '4': 4.701647045239198e-15, '5': 4.701647045239198e-15, '6': 4.701647045239198e-15, '7': 4.701647045239198e-15, '8': 4.701647045239198e-15, '9': 4.701647045239198e-15}","{'1': 1.0, '2': 1.0, '3': 1.0, '4': 1.0, '5': 1.0, '6': 1.0, '7': 1.0, '8': 1.0, '9': 1.0}"
dataset8_density,RandomForest,vector,1000,7,4.849476538641635e-15,1.0,"{'1': 4.849476538641635e-15, '2': 4.849476538641635e-15, '3': 4.849476538641635e-15, '4': 4.849476538641635e-15, '5': 4.849476538641635e-15, '6': 4.849476538641635e-15, '7': 4.849476538641635e-15, '8': 4.849476538641635e-15, '9': 4.849476538641635e-15}","{'1': 1.0, '2': 1.0, '3': 1.0, '4': 1.0, '5': 1.0, '6': 1.0, '7': 1.0, '8': 1.0, '9': 1.0}"
dataset8_density,RandomForest,vector,1000,8,4.564508840309133e-15,1.0,"{'1': 4.564508840309133e-15, '2': 4.564508840309133e-15, '3': 4.564508840309133e-15, '4': 4.564508840309133e-15, '5': 4.564508840309133e-15, '6': 4.564508840309133e-15, '7': 4.564508840309133e-15, '8': 4.564508840309133e-15, '9': 4.564508840309133e-15}","{'1': 1.0, '2': 1.0, '3': 1.0, '4': 1.0, '5': 1.0, '6': 1.0, '7': 1.0, '8': 1.0, '9': 1.0}"
dataset8_density,RandomForest,vector,1000,9,4.533470348540331e-15,1.0,"{'1': 4.533470348540331e-15, '2': 4.533470348540331e-15, '3': 4.533470348540331e-15, '4': 4.533470348540331e-15, '5': 4.533470348540331e-15, '6': 4.533470348540331e-15, '7': 4.533470348540331e-15, '8': 4.533470348540331e-15, '9': 4.533470348540331e-15}","{'1': 1.0, '2': 1.0, '3': 1.0, '4': 1.0, '5': 1.0, '6': 1.0, '7': 1.0, '8': 1.0, '9': 1.0}"
dataset8_density,NeuralNetwork,vector,1000,0,0.000121089103102,0.9999999817354835,"{'1': 8.55205481833516e-05, '2': 8.761274935952322e-05, '3': 0.00018265783567567834, '4': 0.0002616625015844022, '5': 0.0001292769237551331, '6': 6.140185496477007e-05, '7': 7.97904244418618e-05, '8': 0.00011240078738591024, '9': 8.94783025680239e-05}","{'1': 0.9999999926831105, '2': 0.999999992320726, '3': 0.999999966621858, '4': 0.9999999315034777, '5': 0.9999999832803353, '6': 0.9999999962282011, '7': 0.9999999936307676, '8': 0.9999999873606642, '9': 0.9999999919902121}"
dataset8_density,NeuralNetwork,vector,1000,1,5.1909565182544585e-05,0.9999999968285676,"{'1': 5.593404582629325e-05, '2': 3.439321921004049e-05, '3': 3.6077448646106614e-05, '4': 6.688337795332129e-05, '5': 0.00010117623223964064, '6': 5.7785373543797676e-05, '7': 2.999287985274415e-05, '8': 2.9410764030810232e-05, '9': 5.5532745340147026e-05}","{'1': 0.9999999968678511, '2': 0.9999999988157713, '3': 0.9999999986969486, '4': 0.9999999955215645, '5': 0.9999999897518155, '6': 0.9999999966570816, '7': 0.9999999990994117, '8': 0.9999999991340306, '9': 0.9999999969126333}"
dataset8_density,NeuralNetwork,vector,1000,2,8.929988001766143e-05,0.9999999892820473,"{'1': 0.00011421851798211186, '2': 3.851135279797199e-05, '3': 0.00012045865336471178, '4': 7.035265445489897e-05, '5': 0.00021166019387834067, '6': 8.31992361842843e-05, '7': 7.037240924536668e-05, '8': 3.8221066446523263e-05, '9': 5.670483580474324e-05}","{'1': 0.9999999868005888, '2': 0.9999999984994203, '3': 0.9999999853189362, '4': 0.9999999949922517, '5': 0.9999999546726952, '6': 0.9999999929964184, '7': 0.9999999949894389, '8': 0.9999999985219569, '9': 0.999999996746718}"
dataset8_density,NeuralNetwork,vector,1000,3,8.492150880366285e-05,0.9999999893852122,"{'1': 9.889899801915645e-05, '2': 5.2276032204514275e-05, '3': 0.00013928630708105085, '4': 4.29757366492292e-05, '5': 0.00021748248046392398, '6': 7.714324811935379e-05, '7': 4.063922622262759e-05, '8': 1.834165306463462e-05, '9': 7.724989740847508e-05}","{'1': 0.9999999901606433, '2': 0.999999997250915, '3': 0.9999999804835974, '4': 0.999999998142069, '5': 0.999999952419229, '6': 0.9999999940134204, '7': 0.9999999983386016, '8': 0.999999999661577, '9': 0.9999999939968562}"
dataset8_density,NeuralNetwork,vector,1000,4,0.0001334395735099,0.9999999778906404,"{'1': 4.3481892078391855e-05, '2': 0.00011666734741508727, '3': 6.968695783170159e-05, '4': 0.00017822152219620677, '5': 0.0002550060249719065, '6': 0.00018327150671081373, '7': 6.23770935552914e-05, '8': 0.0001379333208093171, '9': 0.00015431049602084745}","{'1': 0.9999999980947872, '2': 0.9999999862840699, '3': 0.9999999951063869, '4': 0.9999999679928571, '5': 0.999999934471912, '6': 0.9999999661532859, '7': 0.9999999960791802, '8': 0.9999999808281069, '9': 0.9999999760051772}"
dataset8_density,NeuralNetwork,vector,1000,5,8.85165537149944e-05,0.9999999902732394,"{'1': 6.372345771258149e-05, '2': 6.009955529860171e-05, '3': 0.00012577197463252074, '4': 0.00016872461356724303, '5': 0.00012909999000492714, '6': 2.2682790996041772e-05, '7': 7.499990756558598e-05, '8': 6.975792337689132e-05, '9': 8.178877028055651e-05}","{'1': 0.9999999958819419, '2': 0.999999996337005, '3': 0.9999999839578871, '4': 0.9999999711297402, '5': 0.9999999830976837, '6': 0.9999999994782207, '7': 0.9999999942955304, '8': 0.9999999950650712, '9': 0.999999993216073}"
dataset8_density,NeuralNetwork,vector,1000,6,2.5635096424550945e-05,0.9999999990396288,"{'1': 2.300725579609947e-05, '2': 9.517980629886774e-06, '3': 3.988822658948243e-05, '4': 6.801163566102808e-05, '5': 2.847388914304104e-05, '6': 1.387210597159636e-05, '7': 1.7731715805120584e-05, '8': 1.919123962149138e-05, '9': 1.1021818603212407e-05}","{'1': 0.9999999994707048, '2': 0.9999999999094147, '3': 0.9999999984090456, '4': 0.9999999953747555, '5': 0.9999999991892969, '6': 0.9999999998075787, '7': 0.9999999996856093, '8': 0.9999999996317233, '9': 0.9999999998785284}"
dataset8_density,NeuralNetwork,vector,1000,7,3.22985084909764e-05,0.9999999986629184,"{'1': 3.132955378641456e-05, '2': 2.436985142844687e-05, '3': 4.523783125946222e-05, '4': 2.6282787465652686e-05, '5': 7.06984951226656e-05, '6': 3.313524808481247e-05, '7': 1.4178960412163101e-05, '8': 1.2165344494689636e-05, '9': 3.328850436448041e-05}","{'1': 0.9999999990045895, '2': 0.9999999993977184, '3': 0.9999999979246212, '4': 0.999999999299454, '5': 0.999999994931095, '6': 0.9999999988865409, '7': 0.9999999997961163, '8': 0.9999999998499132, '9': 0.9999999988762173}"
dataset8_density,NeuralNetwork,vector,1000,8,0.000324004790338,0.9999998705111014,"{'1': 0.00031256840362011573, '2': 0.00016502159799118533, '3': 0.0006111800093644944, '4': 0.00017334793937902858, '5': 0.0004791332033169654, '6': 0.0003533921814544741, '7': 0.0004599808722668726, '8': 0.00016714535272411524, '9': 0.00019427355292556331}","{'1': 0.9999999018663559, '2': 0.9999999726467237, '3': 0.9999996247972107, '4': 0.9999999698168096, '5': 0.9999997694100832, '6': 0.999999874558381, '7': 0.9999997874763228, '8': 0.9999999719381442, '9': 0.9999999620898815}"
dataset8_density,NeuralNetwork,vector,1000,9,0.00010524451604674094,0.9999999850326083,"{'1': 0.00012925940117321995, '2': 4.752791726246244e-05, '3': 0.00017467227506280872, '4': 6.988333827140779e-05, '5': 0.0002352996084844762, '6': 5.450992742409114e-05, '7': 0.00010989535059198648, '8': 4.13259435183229e-05, '9': 8.48268826318928e-05}","{'1': 0.9999999831635358, '2': 0.9999999977237278, '3': 0.9999999692549951, '4': 0.9999999950787674, '5': 0.9999999442083736, '6': 0.9999999970058205, '7': 0.9999999878301493, '8': 0.9999999982790345, '9': 0.9999999927490715}"
