,id,B,S,0,1,2,3,4,5,6,7,8,9
28,28,"(0, 4)","(3, 6)",0.83,0.34,0.75,0.46,0.71,0.5,0.69,0.6,0.64,0.64
29,29,"(0, 8)","(5, 8)",0.98,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
30,30,"(0, 9)","(5, 6)",0.95,0.12,0.91,0.25,0.83,0.35,0.8,0.49,0.76,0.61
31,31,"(1, 8)","(0, 4)",0.57,0.7,0.41,0.55,0.54,0.58,0.52,0.57,0.49,0.49
32,32,"(6, 9)","(5, 7)",0.31,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,33,"(2, 9)","(6, 8)",0.14,0.24,0.39,0.46,0.5,0.5,0.5,0.5,0.5,0.5
34,34,"(6, 9)","(1, 6)",0.72,0.7,0.6,0.5,0.5,0.48,0.51,0.5,0.5,0.47
35,35,"(3, 8)","(2, 3)",0.34,0.61,0.26,0.42,0.37,0.46,0.61,0.43,0.43,0.36
36,36,"(3, 6)","(5, 6)",0.68,0.6,0.66,0.65,0.63,0.62,0.69,0.54,0.6,0.56
37,37,"(0, 8)","(4, 6)",1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
38,38,"(2, 8)","(3, 9)",0.15,0.32,0.62,0.89,0.99,1.0,1.0,1.0,1.0,1.0
39,39,"(3, 4)","(3, 5)",0.42,0.58,0.52,0.57,0.56,0.61,0.47,0.53,0.59,0.56
40,40,"(9, 9)","(7, 9)",0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,41,"(2, 3)","(7, 9)",0.34,0.37,0.31,0.3,0.34,0.33,0.29,0.28,0.41,0.29
42,42,"(1, 5)","(2, 2)",0.49,0.51,0.42,0.51,0.41,0.5,0.44,0.48,0.49,0.51
43,43,"(5, 8)","(0, 4)",0.8,0.23,0.24,0.2,0.2,0.2,0.2,0.2,0.2,0.2
44,44,"(5, 5)","(0, 8)",0.62,0.77,0.78,0.79,0.79,0.79,0.79,0.79,0.79,0.79
45,45,"(0, 1)","(3, 8)",0.07,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85
46,46,"(4, 4)","(0, 9)",0.18,0.19,0.21,0.24,0.28,0.31,0.32,0.33,0.35,0.37
47,47,"(2, 3)","(1, 1)",0.21,0.4,0.29,0.26,0.4,0.27,0.43,0.28,0.36,0.3
48,48,"(2, 4)","(5, 5)",0.94,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,49,"(2, 5)","(5, 7)",0.08,0.12,0.2,0.34,0.27,0.48,0.42,0.64,0.38,0.46
50,50,"(1, 6)","(6, 7)",0.63,0.52,0.47,0.53,0.52,0.47,0.51,0.53,0.49,0.52
51,51,"(1, 3)","(5, 9)",0.75,0.68,0.67,0.54,0.69,0.62,0.68,0.66,0.67,0.57
52,52,"(0, 2)","(1, 9)",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
53,53,"(0, 6)","(0, 4)",0.02,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
54,54,"(3, 4)","(3, 8)",0.61,0.79,0.79,0.79,0.79,0.79,0.79,0.79,0.79,0.79
55,55,"(0, 7)","(3, 8)",0.19,0.82,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93
56,56,"(1, 8)","(4, 7)",0.68,0.87,0.67,0.66,0.82,0.69,0.62,0.91,0.62,0.73
57,57,"(4, 9)","(0, 6)",0.28,0.42,0.45,0.56,0.42,0.52,0.55,0.64,0.68,0.79
58,58,"(2, 4)","(3, 6)",0.78,0.46,0.59,0.76,0.52,0.6,0.72,0.62,0.68,0.67
59,59,"(7, 8)","(0, 5)",0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21
60,60,"(4, 5)","(4, 7)",0.22,0.07,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,61,"(3, 3)","(2, 9)",0.18,0.17,0.23,0.29,0.36,0.47,0.56,0.64,0.72,0.75
62,62,"(3, 5)","(2, 7)",0.82,0.7,0.76,0.71,0.75,0.73,0.73,0.73,0.73,0.73
63,63,"(1, 6)","(0, 5)",0.55,0.85,0.2,0.58,0.59,0.56,0.63,0.52,0.75,0.42
64,64,"(0, 3)","(1, 9)",0.1,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93
65,65,"(6, 9)","(6, 7)",0.76,0.47,0.19,0.02,0.0,0.0,0.0,0.0,0.0,0.0
66,66,"(7, 8)","(0, 8)",0.57,0.6,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61
67,67,"(8, 9)","(3, 6)",0.74,0.49,0.4,0.35,0.3,0.26,0.22,0.21,0.2,0.2
68,68,"(4, 9)","(0, 2)",0.16,0.17,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
69,69,"(7, 8)","(4, 4)",0.55,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70,70,"(6, 7)","(4, 9)",0.83,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95
71,71,"(7, 9)","(1, 3)",0.17,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
72,72,"(3, 6)","(6, 7)",0.5,0.41,0.52,0.47,0.5,0.47,0.53,0.47,0.53,0.47
73,73,"(6, 9)","(0, 3)",0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14
74,74,"(1, 4)","(0, 5)",0.49,0.77,0.25,0.7,0.36,0.62,0.5,0.59,0.53,0.6
75,75,"(1, 4)","(4, 4)",0.57,0.35,0.56,0.35,0.52,0.48,0.43,0.55,0.41,0.53
76,76,"(4, 8)","(6, 9)",0.69,0.66,0.61,0.58,0.57,0.54,0.52,0.5,0.5,0.5
77,77,"(3, 3)","(1, 2)",0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78,78,"(1, 3)","(1, 4)",0.09,0.54,0.39,0.53,0.42,0.56,0.39,0.53,0.42,0.62
79,79,"(7, 8)","(3, 4)",0.73,0.23,0.08,0.02,0.0,0.0,0.0,0.0,0.0,0.0
80,80,"(2, 3)","(8, 9)",0.1,0.12,0.21,0.25,0.39,0.3,0.29,0.4,0.31,0.31
81,81,"(0, 4)","(3, 8)",0.28,0.78,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83
82,82,"(1, 5)","(7, 8)",0.32,0.61,0.24,0.64,0.25,0.61,0.38,0.58,0.41,0.56
83,83,"(3, 7)","(3, 5)",0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,84,"(3, 7)","(0, 5)",0.76,0.47,0.41,0.65,0.49,0.61,0.46,0.58,0.55,0.63
85,85,"(3, 9)","(5, 7)",0.25,0.22,0.22,0.23,0.23,0.25,0.24,0.25,0.24,0.25
86,86,"(0, 8)","(3, 8)",0.05,0.95,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
87,87,"(2, 3)","(0, 7)",0.33,0.75,0.72,0.72,0.72,0.72,0.72,0.72,0.72,0.72
88,88,"(0, 3)","(1, 6)",0.33,0.84,0.33,0.8,0.39,0.76,0.45,0.73,0.49,0.7
89,89,"(2, 9)","(4, 9)",0.55,0.81,0.98,1.0,1.0,1.0,1.0,1.0,1.0,1.0
90,90,"(1, 3)","(2, 4)",0.3,0.68,0.14,0.61,0.3,0.59,0.32,0.58,0.33,0.52
91,91,"(4, 7)","(4, 9)",0.57,0.73,0.88,0.95,0.99,0.99,0.99,0.99,0.99,0.99
92,92,"(2, 7)","(3, 9)",0.79,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97
93,93,"(6, 6)","(2, 3)",0.29,0.14,0.07,0.05,0.03,0.03,0.03,0.03,0.03,0.03
94,94,"(0, 8)","(0, 7)",0.21,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
95,95,"(5, 9)","(5, 6)",0.94,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96,96,"(1, 7)","(2, 9)",0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99
97,97,"(5, 6)","(2, 4)",0.94,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04
98,98,"(1, 2)","(0, 9)",0.3,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61
99,99,"(3, 8)","(0, 8)",0.86,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
